,time_together
8481601_vs_8474031,13
8478046_vs_8476429,11
8483505_vs_8481541,12
8476419_vs_8474031,13
8476419_vs_8475762,9
8483505_vs_8476429,12
8477392_vs_8475762,11
8477392_vs_8474031,11
8478498_vs_8481541,11
8481601_vs_8475762,8
8478046_vs_8481541,10
8478498_vs_8476429,11
8478046_vs_8481014,13
8483505_vs_8481014,15
8475754_vs_8475762,12
8475754_vs_8474031,9
8478498_vs_8481014,16
8478498_vs_8477506,13
8483505_vs_8477506,11
8478046_vs_8477506,12
8475314_vs_8480070,13
8475745_vs_8481014,13
8479365_vs_8477506,10
8475151_vs_8475762,12
8474037_vs_8477506,14
8479365_vs_8481014,10
8475745_vs_8477506,16
8475314_vs_8475762,11
8475151_vs_8480070,14
8474037_vs_8481014,14
8475754_vs_8480070,13
8475151_vs_8476854,16
8475314_vs_8476854,14
8475754_vs_8476854,15
8478401_vs_8480865,16
8473419_vs_8480222,14
8477956_vs_8480865,17
8480789_vs_8480070,11
8478445_vs_8476854,14
8473419_vs_8480865,16
8477500_vs_8476854,15
8478401_vs_8480222,15
8480789_vs_8476854,13
8477956_vs_8480222,15
8478445_vs_8480070,11
8477500_vs_8480070,12
8477500_vs_8478443,14
8478445_vs_8478443,15
8480789_vs_8478443,11
8473419_vs_8481014,16
8473504_vs_8482511,9
8475231_vs_8482511,8
8478401_vs_8477506,15
8478401_vs_8481014,16
8474709_vs_8478443,6
8477956_vs_8477506,15
8477956_vs_8481014,16
8474709_vs_8482511,7
8473419_vs_8477506,16
8473504_vs_8478443,5
8475231_vs_8478443,6
8477887_vs_8477506,10
8477887_vs_8481014,9
8479546_vs_8477506,12
8479546_vs_8481014,11
8481556_vs_8477506,11
8481556_vs_8481014,10
8474709_vs_8475762,12
8473504_vs_8475762,10
8475231_vs_8475762,12
8474709_vs_8474031,11
8473504_vs_8474031,15
8475231_vs_8474031,16
8480789_vs_8475762,9
8480789_vs_8474031,10
8479546_vs_8476429,14
8477887_vs_8476429,14
8481556_vs_8476429,13
8481556_vs_8481541,12
8477500_vs_8475762,12
8477500_vs_8474031,9
8479546_vs_8481541,12
8477887_vs_8481541,12
8477956_vs_8481541,5
8478445_vs_8474031,8
8478445_vs_8475762,10
8477956_vs_8476429,10
8478401_vs_8476429,11
8473419_vs_8481541,5
8478401_vs_8481541,4
8473419_vs_8476429,10
8477392_vs_8476854,13
8477392_vs_8480070,10
8481601_vs_8476854,14
8481601_vs_8480070,11
8483505_vs_8480222,9
8478046_vs_8480222,9
8477392_vs_8482511,9
8481601_vs_8482511,11
8476419_vs_8482511,13
8476419_vs_8480070,11
8481601_vs_8478443,11
8476419_vs_8478443,11
8477392_vs_8478443,9
8483505_vs_8480865,9
8478046_vs_8480865,10
8478498_vs_8480865,10
8478498_vs_8480222,8
8475754_vs_8482511,13
8474037_vs_8480865,14
8475151_vs_8478443,16
8475151_vs_8482511,12
8475754_vs_8478443,16
8475745_vs_8480865,17
8479365_vs_8480865,14
8477500_vs_8482511,12
8480789_vs_8482511,11
8478445_vs_8482511,13
8476419_vs_8476854,13
8475745_vs_8476429,10
8479365_vs_8481541,10
8474037_vs_8481541,12
8479365_vs_8476429,9
8475745_vs_8481541,11
8474037_vs_8476429,13
8475745_vs_8480222,14
8475314_vs_8482511,12
8479365_vs_8480222,13
8474037_vs_8480222,11
8475314_vs_8478443,16
8475151_vs_8474031,9
8477887_vs_8480222,9
8481556_vs_8480222,9
8474709_vs_8476854,8
8474709_vs_8480070,8
8475231_vs_8476854,10
8479546_vs_8480222,8
8473504_vs_8476854,8
8475231_vs_8480070,7
8473504_vs_8480070,7
8475314_vs_8474031,5
8477887_vs_8480865,7
8481556_vs_8480865,7
8479546_vs_8480865,5
