,time_together
8478873_vs_8479425,15
8478366_vs_8479425,15
8478498_vs_8475208,20
8478444_vs_8475208,24
8476468_vs_8483490,22
8478498_vs_8483490,19
8482745_vs_8480800,10
8478444_vs_8483490,23
8476468_vs_8475208,23
8478873_vs_8480800,9
8482745_vs_8479425,17
8478366_vs_8480800,9
8480012_vs_8475208,15
8480012_vs_8483490,14
8478366_vs_8474574,15
8482745_vs_8474574,14
8478873_vs_8474574,16
8480012_vs_8482803,12
8478498_vs_8482803,7
8478444_vs_8482803,8
8480459_vs_8475764,13
8484153_vs_8480800,7
8484153_vs_8474574,16
8476458_vs_8480800,11
8477952_vs_8480800,12
8480459_vs_8482803,15
8478856_vs_8475764,17
8476458_vs_8474574,12
8478856_vs_8482803,14
8477952_vs_8474574,8
8480012_vs_8475764,16
8484153_vs_8477369,17
8477952_vs_8477369,10
8476458_vs_8477369,14
8476927_vs_8475764,9
8476927_vs_8482803,16
8478856_vs_8475462,9
8476927_vs_8475462,11
8480459_vs_8475462,7
8478856_vs_8480001,7
8476927_vs_8480001,11
8480459_vs_8480001,7
8477952_vs_8480073,12
8476458_vs_8480073,12
8484153_vs_8480073,11
8480748_vs_8475462,9
8481533_vs_8480073,14
8480748_vs_8480001,10
8476458_vs_8479576,12
8478046_vs_8475462,12
8478046_vs_8480001,11
8477952_vs_8479576,12
8481533_vs_8479576,11
8483445_vs_8480073,15
8483445_vs_8479576,12
8473986_vs_8479576,11
8473986_vs_8480073,13
8481535_vs_8480001,15
8482691_vs_8475462,11
8478466_vs_8475462,14
8482691_vs_8480001,13
8478466_vs_8480001,15
8481535_vs_8475462,14
8483445_vs_8480800,10
8483445_vs_8479425,13
8473986_vs_8480800,13
8480806_vs_8480800,11
8480806_vs_8479425,11
8473986_vs_8479425,15
8478466_vs_8482803,8
8476934_vs_8480800,13
8476934_vs_8479425,10
8481535_vs_8475764,9
8481535_vs_8482803,8
8482691_vs_8475764,6
8482691_vs_8482803,8
8478466_vs_8475764,8
8477527_vs_8480800,8
8477527_vs_8479425,7
8478444_vs_8475764,8
8476468_vs_8475764,10
8476468_vs_8482803,7
8478498_vs_8475764,6
8478046_vs_8483490,8
8482745_vs_8479576,9
8478873_vs_8479576,11
8478366_vs_8479576,11
8478046_vs_8475208,10
8482745_vs_8480073,9
8478873_vs_8480073,10
8478366_vs_8480073,10
8476927_vs_8475208,10
8476927_vs_8483490,10
8480748_vs_8475208,9
8480748_vs_8483490,8
8480806_vs_8479576,10
8480806_vs_8480073,10
8477527_vs_8479576,9
8477527_vs_8480073,8
8476934_vs_8479576,9
8476934_vs_8480073,9
8480806_vs_8477369,4
8477527_vs_8477369,3
8476934_vs_8474574,4
8476934_vs_8477369,4
8480806_vs_8474574,5
8477527_vs_8474574,4
8482745_vs_8477369,9
8478366_vs_8477369,12
8478873_vs_8477369,13
8484153_vs_8479425,11
8476458_vs_8479425,13
8477952_vs_8479425,7
8480459_vs_8483490,9
8478856_vs_8483490,15
8480459_vs_8475208,8
8478856_vs_8475208,16
8481533_vs_8480800,9
8481533_vs_8479425,13
8478466_vs_8475208,7
8481535_vs_8483490,6
8481535_vs_8475208,7
8478466_vs_8483490,7
8484153_vs_8479576,11
8480012_vs_8475462,8
8478444_vs_8475462,6
8476468_vs_8475462,6
8478498_vs_8475462,7
8478498_vs_8480001,7
8480748_vs_8482803,11
8482691_vs_8475208,4
8483445_vs_8474574,9
8483445_vs_8477369,7
8473986_vs_8477369,8
8481533_vs_8477369,8
8481533_vs_8474574,10
8473986_vs_8474574,11
8478046_vs_8482803,9
8478046_vs_8475764,9
8480748_vs_8475764,7
8480012_vs_8480001,6
8482691_vs_8483490,3
8476468_vs_8480001,4
8478444_vs_8480001,4
