,time_together
8482213_vs_8483506,9
8477987_vs_8482511,12
8477987_vs_8479369,10
8483489_vs_8483506,12
8482177_vs_8483506,12
8483489_vs_8481568,10
8482213_vs_8481568,8
8482177_vs_8481568,11
8480798_vs_8482511,9
8473422_vs_8482511,13
8480798_vs_8479369,9
8473422_vs_8479369,8
8477956_vs_8481568,17
8479987_vs_8483506,17
8479987_vs_8481568,17
8477496_vs_8483506,19
8477496_vs_8481568,17
8477956_vs_8483506,17
8477496_vs_8483466,10
8477956_vs_8483466,8
8479987_vs_8483466,8
8477956_vs_8481806,13
8477496_vs_8481806,13
8479987_vs_8481806,12
8476882_vs_8482511,10
8483493_vs_8479369,11
8476882_vs_8479369,11
8483493_vs_8482511,10
8480798_vs_8477507,12
8483493_vs_8480035,15
8483493_vs_8477507,17
8476882_vs_8480035,15
8476882_vs_8477507,18
8480798_vs_8480035,12
8477479_vs_8480035,14
8477479_vs_8477507,16
8484197_vs_8480828,12
8482763_vs_8481806,12
8478401_vs_8483466,14
8483493_vs_8478450,8
8479999_vs_8483466,12
8484197_vs_8478450,14
8482763_vs_8483466,14
8481624_vs_8480828,9
8478401_vs_8481806,13
8479999_vs_8481806,11
8483493_vs_8480828,9
8481624_vs_8478450,11
8484144_vs_8478450,10
8484144_vs_8480828,10
8479999_vs_8484783,11
8482763_vs_8484783,12
8478401_vs_8484783,13
8482763_vs_8482807,11
8478401_vs_8482807,13
8479999_vs_8482807,12
8474034_vs_8482511,8
8481556_vs_8483506,10
8474034_vs_8479369,8
8480880_vs_8481568,7
8481556_vs_8481568,9
8481043_vs_8483506,11
8480880_vs_8483506,8
8481043_vs_8481568,10
8482172_vs_8482511,7
8480813_vs_8482511,10
8482172_vs_8479369,5
8480813_vs_8479369,8
8480813_vs_8477507,8
8480813_vs_8480035,8
8477987_vs_8480035,15
8477987_vs_8477507,16
8480880_vs_8481806,6
8483489_vs_8481806,7
8482177_vs_8481806,6
8473422_vs_8480035,12
8473422_vs_8477507,13
8482213_vs_8481806,6
8482213_vs_8483466,7
8482177_vs_8483466,8
8483489_vs_8483466,8
8478401_vs_8483506,10
8484144_vs_8479369,13
8477479_vs_8479369,10
8484144_vs_8477507,9
8481043_vs_8483466,5
8474034_vs_8477507,7
8481556_vs_8484783,8
8484197_vs_8479369,12
8484197_vs_8477507,12
8481556_vs_8483466,5
8481043_vs_8484783,9
8474034_vs_8480035,7
8484197_vs_8480035,9
8477987_vs_8480828,9
8474034_vs_8480828,8
8477496_vs_8484783,9
8476882_vs_8480828,7
8477479_vs_8480828,7
8484144_vs_8480035,7
8484144_vs_8482511,13
8481624_vs_8479369,11
8481624_vs_8482511,16
8477956_vs_8484783,7
8479987_vs_8482807,11
8477496_vs_8482807,11
8479987_vs_8484783,8
8477956_vs_8482807,11
8483489_vs_8482807,12
8480798_vs_8480828,5
8482177_vs_8482807,10
8482213_vs_8484783,10
8473422_vs_8480828,5
8483489_vs_8484783,13
8482177_vs_8484783,12
8480798_vs_8478450,5
8473422_vs_8478450,5
8477987_vs_8478450,9
8482213_vs_8482807,9
8484197_vs_8482511,11
8481556_vs_8482807,7
8481043_vs_8482807,9
8482172_vs_8480828,8
8480880_vs_8482807,7
8480813_vs_8480828,7
8480880_vs_8484783,7
8482172_vs_8478450,7
8480813_vs_8478450,7
8474034_vs_8478450,7
8482172_vs_8480035,8
8481624_vs_8480035,7
8481624_vs_8477507,8
8479999_vs_8481568,10
8478401_vs_8481568,8
8482763_vs_8481568,9
8479999_vs_8483506,9
8482763_vs_8483506,8
8480880_vs_8483466,5
8482172_vs_8477507,7
8477479_vs_8482511,5
8477479_vs_8478450,6
8476882_vs_8478450,6
8481043_vs_8481806,5
8481556_vs_8481806,4
