,time_together
8476919_vs_8481014,5
8479328_vs_8482684,12
8479328_vs_8476525,8
8473504_vs_8482684,15
8475231_vs_8482684,14
8473504_vs_8476525,8
8479328_vs_8474090,10
8475231_vs_8476525,9
8475231_vs_8474090,11
8479414_vs_8477506,6
8479414_vs_8481014,5
8473504_vs_8474090,11
8476919_vs_8477506,6
8479407_vs_8476429,18
8476919_vs_8480865,7
8476919_vs_8476429,9
8479407_vs_8480865,17
8478115_vs_8476525,8
8478115_vs_8474090,11
8478115_vs_8482684,12
8475151_vs_8476525,8
8475151_vs_8482684,12
8475754_vs_8482684,11
8475151_vs_8474090,13
8475754_vs_8476525,9
8475754_vs_8474090,13
8480002_vs_8480865,19
8480002_vs_8476429,19
8475151_vs_8476462,9
8475754_vs_8476462,10
8478115_vs_8478399,13
8476292_vs_8480865,17
8476292_vs_8476429,15
8475151_vs_8478399,16
8478115_vs_8476462,11
8475754_vs_8478399,18
8480789_vs_8478399,5
8481601_vs_8478399,6
8476419_vs_8478399,8
8481601_vs_8476462,8
8480789_vs_8476462,6
8476419_vs_8476462,9
8482110_vs_8476429,13
8477500_vs_8478399,14
8478445_vs_8476462,7
8477500_vs_8476462,6
8478445_vs_8478399,15
8478445_vs_8478507,15
8477500_vs_8478507,16
8475726_vs_8476429,13
8476419_vs_8478507,13
8480789_vs_8478507,10
8477500_vs_8480860,12
8480789_vs_8480860,6
8476419_vs_8480860,10
8478445_vs_8480860,13
8481559_vs_8476429,17
8475314_vs_8480860,10
8475314_vs_8478507,12
8481559_vs_8481014,20
8482110_vs_8481014,21
8475726_vs_8477506,19
8475726_vs_8481014,21
8481559_vs_8477506,21
8482110_vs_8477506,20
8482125_vs_8481014,15
8482125_vs_8477506,13
8479415_vs_8481014,12
8479415_vs_8477506,12
8477508_vs_8481014,12
8477508_vs_8477506,10
8477500_vs_8476525,5
8479328_vs_8478507,7
8478445_vs_8476525,7
8477508_vs_8476422,8
8479415_vs_8480306,8
8477508_vs_8480306,7
8482125_vs_8476422,6
8482125_vs_8480306,7
8473504_vs_8478507,9
8475231_vs_8478507,9
8479415_vs_8476422,10
8482125_vs_8476429,12
8479415_vs_8480865,15
8475151_vs_8478507,16
8477508_vs_8480865,9
8479415_vs_8476429,11
8475754_vs_8478507,15
8482125_vs_8480865,13
8477508_vs_8476429,6
8478115_vs_8478507,11
8479414_vs_8480865,6
8479414_vs_8476429,8
8475314_vs_8478399,13
8475314_vs_8476462,6
8476292_vs_8481014,13
8479407_vs_8481014,13
8480002_vs_8481014,15
8480002_vs_8477506,14
8476292_vs_8477506,14
8479407_vs_8477506,15
8478445_vs_8482684,9
8477500_vs_8482684,11
8475314_vs_8482684,9
8481601_vs_8480860,7
8481601_vs_8482684,13
8476419_vs_8482684,15
8480789_vs_8482684,6
8478445_vs_8474090,10
8477500_vs_8474090,10
8479328_vs_8478399,13
8475231_vs_8478399,15
8475726_vs_8476422,4
8481559_vs_8476422,5
8482110_vs_8476422,6
8473504_vs_8478399,15
8479328_vs_8476462,9
8475231_vs_8476462,11
8473504_vs_8476462,9
8475726_vs_8480865,12
8481559_vs_8480865,15
8481601_vs_8476525,3
8476419_vs_8476525,5
8476292_vs_8476422,6
8479414_vs_8480306,4
8476292_vs_8480306,5
8482110_vs_8480306,6
8479414_vs_8476422,7
8478115_vs_8480860,8
8475151_vs_8480860,10
8475754_vs_8480860,12
8476919_vs_8476422,6
8476919_vs_8480306,5
8475726_vs_8480306,2
8481559_vs_8480306,3
8479328_vs_8480860,3
8475231_vs_8480860,2
8473504_vs_8480860,3
8481601_vs_8478507,8
8480789_vs_8474090,7
8481601_vs_8474090,6
8476419_vs_8474090,8
8480789_vs_8476525,3
8482110_vs_8480865,15
8475314_vs_8474090,7
8480002_vs_8476422,5
8475314_vs_8476525,5
8479407_vs_8476422,6
8479407_vs_8480306,2
8480002_vs_8480306,2
