,time_together
8477500_vs_8479992,22
8475151_vs_8477429,22
8475151_vs_8479992,22
8475754_vs_8477429,22
8475151_vs_8478432,25
8475754_vs_8478432,25
8477500_vs_8478432,25
8475754_vs_8479992,22
8477429_vs_8477500,22
8478115_vs_8479337,12
8479337_vs_8481601,12
8477456_vs_8478115,16
8477456_vs_8481601,16
8474141_vs_8476419,12
8474141_vs_8481601,13
8474141_vs_8478115,12
8476419_vs_8477456,17
8476419_vs_8479337,13
8474141_vs_8478445,8
8478445_vs_8479337,12
8477456_vs_8478445,14
8475314_vs_8479337,13
8475314_vs_8477456,11
8474141_vs_8475314,6
8477392_vs_8482078,14
8475314_vs_8482078,14
8477392_vs_8477946,14
8475314_vs_8477946,14
8474141_vs_8477392,8
8478445_vs_8482078,16
8477946_vs_8478445,16
8474102_vs_8475314,13
8474102_vs_8478445,13
8474102_vs_8477392,13
8473504_vs_8478512,10
8475231_vs_8478512,10
8480813_vs_8481237,9
8478512_vs_8481237,9
8473504_vs_8477952,9
8475231_vs_8477952,10
8477952_vs_8481237,8
8473504_vs_8480813,10
8475231_vs_8480813,11
8477429_vs_8481237,3
8478432_vs_8481237,4
8473504_vs_8477429,1
8473504_vs_8478432,3
8473504_vs_8479992,3
8479992_vs_8481237,2
8477500_vs_8480813,9
8475754_vs_8480813,8
8475151_vs_8480813,8
8477392_vs_8477429,4
8478432_vs_8478445,13
8477392_vs_8478432,5
8478445_vs_8479992,11
8477392_vs_8479992,4
8475314_vs_8477429,6
8475314_vs_8478432,6
8475314_vs_8479992,5
8477429_vs_8478445,12
8481601_vs_8482078,3
8476419_vs_8482078,4
8478115_vs_8482078,3
8477392_vs_8477456,5
8477392_vs_8479337,10
8473504_vs_8474102,8
8477946_vs_8481237,7
8474102_vs_8475231,7
8475231_vs_8477946,7
8474102_vs_8481237,6
8473504_vs_8477946,6
8478115_vs_8478432,5
8477429_vs_8478115,7
8478115_vs_8479992,6
8477456_vs_8477500,12
8479992_vs_8481601,4
8474141_vs_8477500,3
8481237_vs_8482078,5
8475314_vs_8480813,3
8475151_vs_8477456,9
8475754_vs_8477456,11
8476419_vs_8477429,6
8474102_vs_8477500,5
8474102_vs_8475151,8
8474102_vs_8475754,4
8475151_vs_8477946,11
8477500_vs_8477946,6
8475231_vs_8482078,5
8475151_vs_8482078,10
8473504_vs_8482078,5
8475151_vs_8479337,3
8474141_vs_8475151,3
8476419_vs_8477946,4
8474141_vs_8475231,8
8475231_vs_8479337,8
8477952_vs_8481601,4
8474102_vs_8481601,4
8475231_vs_8477456,6
8480813_vs_8481601,4
8475754_vs_8477952,4
8473504_vs_8477456,6
8475231_vs_8477429,3
8477500_vs_8482078,5
8475754_vs_8482078,4
8475754_vs_8479337,4
8477500_vs_8479337,2
8474141_vs_8475754,4
8477392_vs_8477952,2
8477392_vs_8478512,2
8477392_vs_8480813,2
8477952_vs_8478445,3
8478445_vs_8480813,6
8476419_vs_8479992,4
8476419_vs_8478432,3
8477946_vs_8478115,4
8477946_vs_8481601,2
8474102_vs_8478115,2
8474102_vs_8476419,3
8475151_vs_8478512,3
8475151_vs_8477952,4
8477500_vs_8477952,4
8477500_vs_8478512,3
8475754_vs_8478512,2
8475754_vs_8477946,5
8477429_vs_8481601,3
8479337_vs_8481237,6
8474141_vs_8481237,7
8473504_vs_8474141,7
8473504_vs_8479337,7
8478512_vs_8481601,2
8478115_vs_8478512,2
8476419_vs_8478512,2
8478445_vs_8478512,2
8475314_vs_8478512,1
8475314_vs_8477952,1
8477456_vs_8481237,4
8476419_vs_8480813,3
8478115_vs_8480813,2
8477952_vs_8478115,2
8476419_vs_8477952,3
8478432_vs_8481601,2
8475231_vs_8478432,3
8475231_vs_8479992,2
