,time_together
8478440_vs_8482087,15
8481656_vs_8478851,11
8471214_vs_8478851,12
8481656_vs_8482087,13
8475848_vs_8477845,9
8476981_vs_8477845,5
8471214_vs_8482087,12
8477989_vs_8477845,9
8475848_vs_8479345,9
8476981_vs_8479345,12
8478440_vs_8478851,14
8477989_vs_8479345,14
8481540_vs_8477845,11
8481540_vs_8479345,10
8478440_vs_8476875,19
8481656_vs_8476875,14
8471214_vs_8476875,15
8471214_vs_8483457,9
8481656_vs_8483457,16
8478440_vs_8483457,12
8483515_vs_8479345,8
8483515_vs_8477845,8
8481540_vs_8480873,11
8483515_vs_8480873,9
8476880_vs_8476875,17
8481580_vs_8483457,9
8480018_vs_8480873,12
8481580_vs_8476875,17
8480018_vs_8477845,11
8476880_vs_8483457,13
8480018_vs_8474590,17
8481540_vs_8474590,16
8483515_vs_8474590,15
8479400_vs_8483457,10
8479400_vs_8476875,17
8479400_vs_8482964,6
8476880_vs_8482964,8
8481580_vs_8482964,5
8483573_vs_8483457,7
8483573_vs_8482964,13
8481580_vs_8481593,3
8479400_vs_8481593,3
8483573_vs_8481593,5
8481618_vs_8480873,9
8481618_vs_8474590,9
8479390_vs_8482964,13
8479543_vs_8480873,2
8474189_vs_8482964,15
8479543_vs_8474590,3
8479390_vs_8481593,5
8474189_vs_8481593,5
8481618_vs_8478911,11
8481618_vs_8480796,11
8479543_vs_8480796,4
8475343_vs_8482964,9
8479543_vs_8478911,4
8481523_vs_8478911,10
8481523_vs_8480796,13
8479520_vs_8482964,9
8478233_vs_8481593,6
8475343_vs_8481593,5
8479520_vs_8481593,5
8478233_vs_8482964,9
8476880_vs_8478851,14
8477989_vs_8474590,9
8476981_vs_8474590,9
8478133_vs_8474590,15
8478133_vs_8479345,15
8482476_vs_8480873,6
8476469_vs_8480873,13
8483573_vs_8482087,10
8479390_vs_8482087,12
8474189_vs_8482087,12
8478133_vs_8478911,10
8479390_vs_8483457,6
8474189_vs_8483457,6
8482476_vs_8478911,9
8478133_vs_8480873,12
8476469_vs_8478911,14
8482476_vs_8480796,7
8476469_vs_8480796,7
8478133_vs_8480796,7
8481540_vs_8480796,12
8478233_vs_8483457,9
8479520_vs_8483457,15
8480018_vs_8480796,15
8475343_vs_8483457,15
8483515_vs_8480796,13
8476469_vs_8474590,13
8476469_vs_8479345,12
8471214_vs_8482964,4
8476880_vs_8482087,13
8478440_vs_8482964,6
8481580_vs_8482087,14
8478233_vs_8482087,9
8479400_vs_8482087,13
8477989_vs_8480873,11
8478233_vs_8478851,10
8481580_vs_8478851,11
8479400_vs_8478851,9
8478233_vs_8476875,9
8475848_vs_8480873,11
8475848_vs_8478911,10
8479390_vs_8478851,7
8481523_vs_8480873,5
8479390_vs_8476875,10
8474189_vs_8478851,9
8475848_vs_8480796,5
8474189_vs_8476875,10
8481523_vs_8477845,10
8481618_vs_8477845,8
8480018_vs_8479345,9
8475848_vs_8474590,7
8476880_vs_8481593,1
8480018_vs_8478911,14
8481540_vs_8478911,11
8477989_vs_8478911,5
8475343_vs_8476875,9
8479520_vs_8476875,8
8476981_vs_8478911,4
8476981_vs_8480873,11
8477989_vs_8480796,4
8478133_vs_8477845,8
8476469_vs_8477845,9
8482476_vs_8477845,9
8482476_vs_8474590,6
8482476_vs_8479345,8
8481618_vs_8479345,6
8481523_vs_8479345,8
8481523_vs_8474590,12
8483573_vs_8478851,7
8479543_vs_8479345,1
8483515_vs_8478911,10
8481656_vs_8482964,8
8478440_vs_8481593,3
8481656_vs_8481593,3
8471214_vs_8481593,3
8483573_vs_8476875,9
8475343_vs_8482087,7
8479520_vs_8478851,8
8479520_vs_8482087,6
8475343_vs_8478851,8
8476981_vs_8480796,1
