,time_together
8476432_vs_8480995,14
8476432_vs_8477416,12
8477416_vs_8484166,11
8476826_vs_8484166,13
8477416_vs_8482660,12
8480995_vs_8484166,12
8476826_vs_8482660,12
8480995_vs_8482660,11
8476432_vs_8476826,14
8479542_vs_8482660,8
8476432_vs_8479542,11
8479542_vs_8484166,7
8479542_vs_8481716,13
8479542_vs_8480893,14
8477497_vs_8479542,13
8476826_vs_8480893,12
8477497_vs_8480995,9
8480995_vs_8481716,9
8476826_vs_8481716,9
8480893_vs_8480995,10
8476826_vs_8477497,10
8475745_vs_8477416,9
8477404_vs_8477497,10
8477497_vs_8482201,9
8475745_vs_8482201,6
8475745_vs_8477404,17
8477497_vs_8478010,12
8477416_vs_8477497,10
8475745_vs_8478010,12
8478010_vs_8482705,13
8477404_vs_8482705,14
8477416_vs_8482705,10
8482201_vs_8482705,8
8477404_vs_8479671,14
8479671_vs_8482201,6
8477416_vs_8479671,9
8478010_vs_8479671,11
8482705_vs_8483447,9
8479671_vs_8482070,4
8479542_vs_8479671,11
8479671_vs_8483447,9
8479542_vs_8482705,10
8482070_vs_8482705,4
8478519_vs_8479671,12
8478519_vs_8482705,12
8478519_vs_8480806,8
8478519_vs_8479944,5
8479542_vs_8479944,8
8479542_vs_8480806,10
8480806_vs_8482070,7
8479944_vs_8482070,7
8480806_vs_8482090,6
8479944_vs_8482090,6
8480806_vs_8480876,6
8479944_vs_8480876,6
8479944_vs_8480995,2
8480806_vs_8480995,3
8476432_vs_8482090,8
8476432_vs_8480876,6
8482090_vs_8482705,4
8479671_vs_8480876,2
8475745_vs_8480876,2
8475745_vs_8482070,2
8479671_vs_8482090,4
8480876_vs_8482705,2
8475745_vs_8482090,3
8481716_vs_8482070,6
8477497_vs_8482070,5
8480893_vs_8482070,4
8481716_vs_8482090,7
8477497_vs_8482090,6
8480893_vs_8482090,7
8482090_vs_8484166,7
8476432_vs_8482070,9
8482070_vs_8484166,8
8482070_vs_8482660,7
8482090_vs_8482660,7
8476432_vs_8478519,8
8476432_vs_8483447,6
8478519_vs_8484166,6
8478519_vs_8482660,5
8483447_vs_8484166,4
8482660_vs_8483447,3
8482201_vs_8482660,2
8482201_vs_8484166,2
8476432_vs_8482201,2
8478010_vs_8482660,6
8476432_vs_8478010,9
8478010_vs_8484166,6
8478010_vs_8480893,11
8477404_vs_8480893,9
8480893_vs_8482201,8
8476826_vs_8482705,10
8475745_vs_8476826,11
8476826_vs_8482475,3
8482201_vs_8482475,4
8477404_vs_8482475,7
8476826_vs_8480806,4
8477404_vs_8480806,11
8480806_vs_8482201,6
8477416_vs_8480806,3
8477416_vs_8482475,1
8479944_vs_8482201,5
8477416_vs_8479944,2
8476826_vs_8479944,3
8477497_vs_8478519,13
8478519_vs_8481716,13
8478519_vs_8480893,11
8477404_vs_8481716,7
8476432_vs_8477404,11
8477404_vs_8484166,9
8477404_vs_8482660,7
8475745_vs_8479542,9
8475745_vs_8478519,13
8475745_vs_8483447,8
8476826_vs_8479671,8
8479671_vs_8480995,5
8480995_vs_8482705,5
8481716_vs_8482201,7
8480893_vs_8483447,8
8477497_vs_8483447,9
8481716_vs_8483447,9
8480806_vs_8483447,5
8479944_vs_8483447,5
8478010_vs_8480806,10
8478010_vs_8479944,8
8479542_vs_8482475,5
8478010_vs_8482475,5
8477404_vs_8479944,6
8480876_vs_8484166,5
8480876_vs_8482660,5
8478010_vs_8481716,8
8480876_vs_8481716,2
8480876_vs_8482475,5
8482090_vs_8482475,5
8482070_vs_8482475,4
8475745_vs_8480995,4
8477416_vs_8480893,7
8477416_vs_8481716,6
8480876_vs_8480893,1
8477497_vs_8480876,1
8482475_vs_8483447,1
8478519_vs_8482475,2
8480995_vs_8482475,1
