,time_together
8471214_vs_8477392,10
8471214_vs_8475231,13
8476880_vs_8477392,9
8475231_vs_8476880,13
8477392_vs_8478440,10
8473504_vs_8476880,10
8471214_vs_8473504,9
8473504_vs_8478440,9
8475231_vs_8478440,13
8477500_vs_8479359,20
8475314_vs_8479359,20
8475314_vs_8475343,20
8475343_vs_8477500,21
8477979_vs_8478445,18
8477500_vs_8477979,19
8475343_vs_8478445,21
8475314_vs_8477979,16
8478445_vs_8479359,20
8477500_vs_8481656,6
8475343_vs_8475754,11
8475151_vs_8481656,12
8478445_vs_8481656,7
8475754_vs_8481656,13
8475151_vs_8475343,8
8475151_vs_8476880,10
8476880_vs_8478445,10
8475744_vs_8478445,12
8475744_vs_8477500,13
8475754_vs_8476880,10
8476880_vs_8477500,10
8475744_vs_8475754,8
8475151_vs_8475744,8
8477979_vs_8478115,7
8475343_vs_8480789,5
8477979_vs_8480789,4
8475343_vs_8478115,7
8475343_vs_8476419,4
8476419_vs_8477979,2
8475314_vs_8475744,7
8475744_vs_8478115,10
8475314_vs_8476880,7
8476880_vs_8478115,9
8475744_vs_8480789,9
8476880_vs_8480789,10
8476419_vs_8476880,14
8475744_vs_8476419,14
8478115_vs_8478440,7
8475314_vs_8478440,5
8478440_vs_8480789,12
8476419_vs_8478440,12
8476419_vs_8479359,4
8478115_vs_8479359,6
8479359_vs_8480789,5
8471214_vs_8480789,12
8471214_vs_8478115,9
8471214_vs_8476419,13
8471214_vs_8475314,5
8473504_vs_8475744,5
8475231_vs_8475744,7
8471214_vs_8481601,10
8479547_vs_8481601,8
8476880_vs_8481601,10
8475744_vs_8481601,11
8476419_vs_8479547,9
8476419_vs_8477511,8
8477511_vs_8481601,5
8481601_vs_8483491,8
8476419_vs_8483491,9
8477511_vs_8478115,11
8478115_vs_8479547,7
8478115_vs_8483491,5
8481601_vs_8482148,3
8476419_vs_8482148,7
8478115_vs_8482148,7
8475151_vs_8477511,11
8475754_vs_8482148,9
8478115_vs_8481656,9
8475754_vs_8477511,9
8475151_vs_8482148,10
8475314_vs_8481656,6
8475754_vs_8477979,10
8479359_vs_8481601,5
8477979_vs_8481601,3
8480789_vs_8483491,5
8479547_vs_8480789,5
8477392_vs_8481656,5
8473504_vs_8481656,5
8475231_vs_8481656,7
8478445_vs_8479547,5
8477500_vs_8479547,5
8477392_vs_8479547,3
8475744_vs_8477392,7
8477392_vs_8483491,4
8475151_vs_8478440,7
8471214_vs_8475754,6
8475754_vs_8478440,5
8471214_vs_8475151,8
8471214_vs_8478445,6
8471214_vs_8477500,6
8477511_vs_8478445,1
8477500_vs_8477511,1
8478440_vs_8478445,7
8477500_vs_8478440,4
8478445_vs_8482148,3
8477500_vs_8482148,2
8475314_vs_8477511,1
8475314_vs_8482148,2
8475343_vs_8481601,3
8475754_vs_8479359,6
8475151_vs_8477979,4
8475151_vs_8479359,5
8475151_vs_8479547,6
8475151_vs_8483491,4
8473504_vs_8479359,4
8473504_vs_8477979,5
8473504_vs_8475343,5
8475231_vs_8479359,5
8475231_vs_8477979,6
8475231_vs_8475343,6
8475231_vs_8482148,3
8473504_vs_8482148,2
8477392_vs_8482148,3
8477392_vs_8477511,3
8476419_vs_8481656,7
8477392_vs_8479359,4
8477392_vs_8477979,6
8475343_vs_8477392,5
8478445_vs_8483491,5
8475314_vs_8483491,3
8475314_vs_8479547,2
8477500_vs_8483491,4
8478440_vs_8481601,8
8475231_vs_8483491,4
8475754_vs_8479547,4
8475231_vs_8477511,2
8477511_vs_8480789,4
8480789_vs_8481656,5
8480789_vs_8482148,4
8481601_vs_8481656,5
8475754_vs_8483491,2
8475231_vs_8479547,4
8473504_vs_8483491,3
8473504_vs_8479547,3
8473504_vs_8477511,1
