period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ANA,UTA,24,59,"['8476934', '8480806', '8481517']","['8475208', '8483490']","['8477951', '8479343', '8480849']","['8479410', '8480891']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",ANA,UTA,24,59,"['8480806', '8481517']","['8475208', '8475462']","['8477951', '8479343', '8480849', '8482699']",['8479410'],4,5,5v4
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ANA,UTA,24,59,"['8476934', '8480806', '8481517']","['8475208', '8483490']","['8477951', '8479343', '8480849']","['8479410', '8480891']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ANA,UTA,24,59,"['8478873', '8484153']",['8483490'],"['8479343', '8480849']",['8479410'],3,3,3v3
