,time_together
8477956_vs_8482671,13
8477956_vs_8480807,10
8477949_vs_8479369,15
8477949_vs_8477507,14
8479987_vs_8482671,12
8479987_vs_8480807,11
8475722_vs_8479369,14
8481528_vs_8479369,13
8481528_vs_8477507,12
8478401_vs_8482671,13
8478401_vs_8480807,11
8475722_vs_8477507,14
8479420_vs_8479369,16
8479420_vs_8477507,16
8482175_vs_8477507,16
8483468_vs_8479369,13
8482175_vs_8479369,16
8483468_vs_8477507,13
8477956_vs_8480839,16
8478401_vs_8480839,16
8479987_vs_8480839,16
8482175_vs_8482511,9
8479420_vs_8482511,9
8483468_vs_8482511,9
8473419_vs_8480839,11
8483468_vs_8478450,9
8473419_vs_8482671,13
8479420_vs_8478450,9
8482175_vs_8478450,9
8483505_vs_8480839,10
8483505_vs_8482671,11
8483505_vs_8481524,11
8473419_vs_8481524,12
8477956_vs_8481524,17
8475745_vs_8480839,11
8475745_vs_8481524,11
8482097_vs_8482511,14
8482097_vs_8478450,14
8480802_vs_8482511,13
8480802_vs_8478450,11
8475745_vs_8480035,12
8473419_vs_8480035,12
8483505_vs_8480035,11
8481522_vs_8482511,13
8481522_vs_8478450,13
8473419_vs_8480196,16
8483505_vs_8480196,11
8475745_vs_8480196,12
8480802_vs_8480828,14
8482097_vs_8480828,11
8481522_vs_8480828,12
8481522_vs_8477851,12
8479365_vs_8480035,12
8482097_vs_8477851,12
8479365_vs_8480196,10
8480802_vs_8477851,15
8477496_vs_8480035,8
8477496_vs_8480196,11
8482896_vs_8477851,5
8482896_vs_8480828,5
8479968_vs_8480035,9
8479968_vs_8480196,8
8479968_vs_8480839,10
8479365_vs_8480839,13
8477496_vs_8480839,16
8482896_vs_8479369,7
8482097_vs_8479369,6
8479359_vs_8479369,7
8482896_vs_8477507,8
8482097_vs_8477507,10
8479359_vs_8477507,7
8477496_vs_8481524,13
8479968_vs_8481524,10
8479365_vs_8481524,13
8484145_vs_8477507,9
8484145_vs_8479369,10
8481556_vs_8481524,9
8481556_vs_8480839,11
8479638_vs_8481524,10
8481043_vs_8480839,7
8479638_vs_8480839,10
8481043_vs_8481524,9
8479359_vs_8478450,8
8484145_vs_8478450,11
8479359_vs_8482511,9
8484145_vs_8482511,11
8481528_vs_8482511,16
8481528_vs_8478450,17
8475722_vs_8482511,14
8475722_vs_8478450,16
8481556_vs_8482671,11
8479638_vs_8482671,11
8481043_vs_8482671,9
8481043_vs_8480807,9
8477949_vs_8482511,18
8477949_vs_8478450,18
8479638_vs_8480807,11
8479987_vs_8481524,17
8478401_vs_8481524,15
8479420_vs_8480828,8
8483468_vs_8480828,9
8482175_vs_8480828,5
8479420_vs_8477851,8
8483468_vs_8477851,7
8482175_vs_8477851,6
8477956_vs_8480196,10
8477956_vs_8480035,7
8479987_vs_8480035,9
8479987_vs_8480196,9
8482896_vs_8478450,8
8479968_vs_8482671,11
8479365_vs_8482671,10
8477496_vs_8482671,12
8482896_vs_8482511,8
8479968_vs_8480807,9
8477496_vs_8480807,12
8479365_vs_8480807,11
8481556_vs_8480807,9
8475745_vs_8482671,11
8475745_vs_8480807,12
8473419_vs_8480807,10
8483505_vs_8480807,11
8480802_vs_8479369,8
8480802_vs_8477507,12
8481522_vs_8477507,9
8481522_vs_8479369,7
8484145_vs_8477851,4
8484145_vs_8480828,7
8475722_vs_8480828,10
8481528_vs_8480828,13
8475722_vs_8477851,10
8481528_vs_8477851,11
8481556_vs_8480035,7
8479638_vs_8480035,10
8481043_vs_8480035,8
8477949_vs_8480828,12
8477949_vs_8477851,11
8481556_vs_8480196,5
8479638_vs_8480196,6
8481043_vs_8480196,5
8479359_vs_8477851,4
8479359_vs_8480828,4
8478401_vs_8480035,5
8478401_vs_8480196,8
