period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ FACE OFF+,"centerfodot, lefthandedopponent",MTL,ANA,8,24,"['8480018', '8481540', '8481618']","['8482087', '8482111']","['8473986', '8481517', '8482745']","['8475764', '8476885']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",MTL,ANA,8,24,"['8475848', '8476981', '8477989']","['8482087', '8482111']","['8473986', '8481517', '8482745']","['8475764', '8476885']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",MTL,ANA,8,24,"['8480018', '8481540', '8481618']","['8476875', '8483457']","['8473986', '8481517', '8482745']","['8475764', '8476885']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",MTL,ANA,8,24,"['8477989', '8480018']",['8476875'],"['8476458', '8478873']",['8475764'],3,3,3v3
