,time_together
8478136_vs_8482511,20
8478136_vs_8479369,17
8479369_vs_8482122,20
8482122_vs_8482511,20
8478136_vs_8478443,12
8478443_vs_8482122,14
8478443_vs_8480990,13
8479369_vs_8480990,13
8474716_vs_8478443,13
8474716_vs_8479369,13
8475750_vs_8478443,10
8477507_vs_8480990,16
8475750_vs_8477507,10
8474567_vs_8478443,10
8474567_vs_8477507,11
8474567_vs_8480070,12
8475750_vs_8478450,11
8475750_vs_8480070,11
8474567_vs_8478450,10
8478136_vs_8480070,14
8478136_vs_8478450,11
8478450_vs_8482122,12
8480070_vs_8482122,14
8480990_vs_8482511,12
8474716_vs_8482511,13
8474716_vs_8477507,14
8477507_vs_8478136,15
8477507_vs_8482122,16
8475750_vs_8479369,10
8474567_vs_8479369,9
8475750_vs_8482511,10
8474567_vs_8482511,11
8478450_vs_8480990,9
8480070_vs_8480990,11
8474716_vs_8478450,9
8474716_vs_8480070,11
