,time_together
8475745_vs_8480069,17
8480039_vs_8478460,20
8477492_vs_8478460,21
8479671_vs_8478038,14
8477476_vs_8479371,17
8476432_vs_8478038,15
8475745_vs_8478038,16
8479671_vs_8480069,14
8480039_vs_8479371,17
8477476_vs_8478460,19
8477492_vs_8479371,17
8476432_vs_8480069,16
8475745_vs_8476312,8
8479671_vs_8476312,8
8476432_vs_8476312,9
8477501_vs_8479371,10
8477501_vs_8478460,14
8476432_vs_8470613,10
8475745_vs_8470613,11
8479671_vs_8470613,11
8482660_vs_8476312,14
8475754_vs_8476923,14
8477501_vs_8478500,18
8477476_vs_8478500,14
8475754_vs_8478500,18
8477501_vs_8476923,13
8475754_vs_8479371,11
8477476_vs_8476923,14
8482660_vs_8470613,13
8477497_vs_8476312,15
8477497_vs_8470613,13
8476455_vs_8476923,12
8480893_vs_8476312,14
8480893_vs_8470613,12
8476455_vs_8478500,16
8481716_vs_8476312,9
8484166_vs_8470613,10
8484166_vs_8476312,9
8475754_vs_8481161,4
8475754_vs_8483485,6
8476455_vs_8481161,4
8476455_vs_8483485,7
8481716_vs_8470613,10
8477501_vs_8481161,4
8477501_vs_8483485,6
8482705_vs_8476312,7
8482705_vs_8470613,8
8480835_vs_8481161,5
8480835_vs_8483485,11
8478109_vs_8481161,6
8478109_vs_8483485,11
8479525_vs_8481161,6
8479525_vs_8483485,10
8482705_vs_8482470,11
8481716_vs_8482470,8
8484166_vs_8482470,11
8481716_vs_8484258,8
8484166_vs_8484258,12
8482705_vs_8484258,11
8480806_vs_8482470,6
8479944_vs_8482470,6
8478109_vs_8478500,9
8478109_vs_8476923,9
8479525_vs_8478500,8
8482475_vs_8484258,7
8482475_vs_8482470,6
8479525_vs_8476923,8
8480835_vs_8478500,9
8480806_vs_8484258,7
8479944_vs_8484258,7
8480835_vs_8476923,10
8480448_vs_8478500,7
8480448_vs_8476923,5
8484149_vs_8478500,7
8484149_vs_8476923,5
8481641_vs_8478500,6
8481641_vs_8476923,3
8482660_vs_8484258,9
8484149_vs_8478460,8
8481641_vs_8478460,10
8482660_vs_8482470,9
8480893_vs_8484258,6
8480448_vs_8479371,7
8480448_vs_8478460,11
8480893_vs_8482470,7
8481641_vs_8479371,7
8484149_vs_8479371,7
8477497_vs_8482470,6
8477497_vs_8484258,6
8480893_vs_8480069,15
8482660_vs_8478038,10
8480893_vs_8478038,13
8477497_vs_8478038,12
8482660_vs_8480069,10
8477497_vs_8480069,15
8480039_vs_8476923,12
8481716_vs_8478038,13
8477492_vs_8476923,11
8480039_vs_8483485,7
8484166_vs_8478038,9
8481716_vs_8480069,12
8477492_vs_8483485,6
8484166_vs_8480069,8
8477476_vs_8483485,5
8480835_vs_8479371,7
8480835_vs_8478460,12
8482705_vs_8480069,7
8482705_vs_8478038,8
8478109_vs_8479371,6
8478109_vs_8478460,8
8476432_vs_8482470,5
8479525_vs_8479371,7
8476432_vs_8484258,10
8479525_vs_8478460,8
8480448_vs_8483485,12
8475745_vs_8484258,6
8475745_vs_8482470,4
8481641_vs_8483485,11
8480448_vs_8481161,8
8481641_vs_8481161,6
8484149_vs_8481161,7
8484149_vs_8483485,11
8482475_vs_8470613,7
8482475_vs_8476312,7
8480806_vs_8476312,8
8480806_vs_8470613,9
8479671_vs_8484258,9
8479671_vs_8482470,7
8480806_vs_8478038,9
8479944_vs_8478038,8
8480806_vs_8480069,9
8480039_vs_8478500,12
8477492_vs_8478500,10
8480039_vs_8481161,2
8479944_vs_8480069,7
8482475_vs_8478038,7
8482475_vs_8480069,7
8476455_vs_8479371,8
8476455_vs_8478460,10
8475754_vs_8478460,12
8479944_vs_8470613,6
8479944_vs_8476312,6
8477476_vs_8481161,1
8477492_vs_8481161,1
