period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",UTA,NYI,59,2,"['8477951', '8479343', '8483431']","['8476874', '8479410']","['8475151', '8477407', '8477500']","['8476917', '8477506']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",UTA,NYI,59,2,"['8477021', '8478831']","['8474013', '8479410']","['8475151', '8476419', '8477407']","['8477506', '8479395']",4,5,5v4
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",UTA,NYI,59,2,"['8477500', '8478445']","['8477506', '8480865']","['8479343', '8483431']","['8476874', '8479410']",4,4,4v4
