,time_together
8476458_vs_8482089,16
8476458_vs_8480023,16
8476458_vs_8477402,17
8478873_vs_8482089,15
8478366_vs_8482089,15
8477402_vs_8478873,17
8478873_vs_8480023,16
8478366_vs_8480023,17
8477402_vs_8478366,17
8476458_vs_8482077,9
8478873_vs_8482077,10
8478366_vs_8482077,8
8478873_vs_8479385,6
8480806_vs_8482077,15
8478366_vs_8479385,6
8480023_vs_8480806,10
8479385_vs_8480806,16
8478424_vs_8479385,16
8475170_vs_8478424,17
8475170_vs_8478873,10
8478424_vs_8482077,16
8475170_vs_8480806,16
8479385_vs_8481517,16
8481517_vs_8482077,16
8475170_vs_8481517,15
8478424_vs_8478472,4
8478472_vs_8480806,6
8478472_vs_8481517,3
8480806_vs_8482737,6
8478424_vs_8482737,3
8481517_vs_8482737,2
8478472_vs_8484153,14
8475170_vs_8484153,7
8482737_vs_8484153,11
8476897_vs_8481517,3
8476897_vs_8478424,2
8476897_vs_8484153,13
8473986_vs_8478472,13
8473986_vs_8476897,15
8473986_vs_8482737,12
8478472_vs_8481533,14
8481533_vs_8482737,12
8476897_vs_8481533,13
8473986_vs_8476889,5
8476889_vs_8484153,5
8476889_vs_8481533,7
8477573_vs_8482745,14
8478472_vs_8482745,13
8477573_vs_8481533,7
8473986_vs_8477573,6
8476889_vs_8482745,13
8480281_vs_8482745,14
8473986_vs_8480281,6
8480281_vs_8481533,6
8476889_vs_8482118,12
8480281_vs_8482118,12
8477573_vs_8482118,12
8479385_vs_8484153,5
8482077_vs_8484153,8
8475170_vs_8481533,8
8473986_vs_8475170,9
8476889_vs_8483445,11
8477573_vs_8483445,12
8480281_vs_8483445,10
8476889_vs_8478873,6
8477573_vs_8478873,7
8476458_vs_8477573,7
8482089_vs_8482745,4
8476458_vs_8476889,5
8477402_vs_8480806,6
8478424_vs_8480023,6
8481533_vs_8482077,7
8473986_vs_8482077,7
8479385_vs_8481533,5
8476897_vs_8480806,6
8476889_vs_8481517,4
8478424_vs_8480281,5
8476889_vs_8478424,5
8480281_vs_8480806,4
8480281_vs_8481517,4
8476889_vs_8480806,3
8478873_vs_8480281,8
8476889_vs_8478366,7
8477573_vs_8478366,6
8478366_vs_8480281,8
8473986_vs_8480023,9
8473986_vs_8477402,9
8478472_vs_8483445,12
8476897_vs_8483445,6
8476897_vs_8482745,10
8477573_vs_8484153,4
8475170_vs_8482745,7
8480281_vs_8484153,3
8473986_vs_8479385,5
8480023_vs_8481517,6
8477402_vs_8478424,6
8477402_vs_8481517,6
8480806_vs_8482089,5
8478424_vs_8482089,4
8473986_vs_8482089,4
8476458_vs_8482737,4
8476458_vs_8476897,7
8475170_vs_8476458,8
8478366_vs_8482737,4
8475170_vs_8478366,8
8476897_vs_8478366,7
8478873_vs_8482737,4
8476897_vs_8478873,7
8476458_vs_8480281,7
8480023_vs_8482745,7
8480023_vs_8484153,8
8480023_vs_8481533,10
8480023_vs_8482118,4
8477402_vs_8482745,6
8477402_vs_8484153,10
8477402_vs_8481533,10
8477402_vs_8482118,4
8476458_vs_8478472,4
8478472_vs_8478873,4
8478366_vs_8478472,4
8482089_vs_8484153,5
8481533_vs_8482089,5
8478472_vs_8482118,10
8482737_vs_8483445,7
8482077_vs_8482118,2
8482077_vs_8482745,3
8482077_vs_8483445,2
8475170_vs_8482118,4
8479385_vs_8483445,2
8475170_vs_8483445,3
8479385_vs_8482745,3
8479385_vs_8482118,3
8482737_vs_8482745,7
8482118_vs_8482737,6
8477573_vs_8480806,2
8477573_vs_8481517,2
8477573_vs_8478424,4
8481517_vs_8482089,4
8477402_vs_8483445,2
8482089_vs_8482118,3
8482089_vs_8483445,3
8480023_vs_8483445,3
8476897_vs_8482118,7
8476458_vs_8479385,3
