,time_together
8473512_vs_8475314,13
8475314_vs_8480064,13
8477500_vs_8480064,14
8475314_vs_8480208,14
8473512_vs_8476419,13
8477500_vs_8480208,14
8473512_vs_8477500,14
8476419_vs_8480064,13
8476419_vs_8480208,16
8480064_vs_8484958,13
8480208_vs_8484958,10
8475754_vs_8480064,15
8473512_vs_8484958,13
8475151_vs_8480208,12
8475754_vs_8480208,12
8473512_vs_8475151,14
8473512_vs_8475754,14
8475151_vs_8480064,16
8475151_vs_8482116,12
8475754_vs_8482116,12
8475151_vs_8482092,15
8482092_vs_8484958,14
8475151_vs_8480801,13
8475754_vs_8482092,15
8475754_vs_8480801,14
8482116_vs_8484958,11
8480801_vs_8484958,12
8475231_vs_8480801,11
8475231_vs_8482116,11
8475231_vs_8482092,6
8482859_vs_8484958,3
8475231_vs_8479393,6
8481601_vs_8482859,6
8478020_vs_8481601,8
8479393_vs_8481601,6
8475231_vs_8478020,6
8478020_vs_8484958,9
8475231_vs_8482859,6
8479393_vs_8484958,6
8478020_vs_8478115,6
8478115_vs_8482859,5
8478115_vs_8479393,6
8475231_vs_8478874,14
8478874_vs_8481601,10
8478115_vs_8478874,14
8475231_vs_8476393,10
8476393_vs_8481601,10
8476393_vs_8478115,11
8478874_vs_8480789,8
8476393_vs_8480789,7
8478020_vs_8480789,9
8479772_vs_8480789,7
8478874_vs_8481237,9
8479772_vs_8481237,5
8476393_vs_8481237,5
8478115_vs_8479772,12
8475314_vs_8480801,14
8477500_vs_8480801,16
8476419_vs_8482092,11
8477500_vs_8482116,17
8476419_vs_8480801,17
8475314_vs_8482116,16
8476419_vs_8482116,18
8477500_vs_8482092,11
8475314_vs_8482092,11
8475151_vs_8479772,3
8475231_vs_8479772,9
8475151_vs_8476393,7
8475151_vs_8478874,12
8479772_vs_8481601,8
8474709_vs_8482116,1
8481237_vs_8482092,4
8480789_vs_8482092,4
8480789_vs_8480801,2
8480789_vs_8482116,2
8474709_vs_8482092,3
8474709_vs_8480801,1
8481237_vs_8482116,4
8480801_vs_8481237,6
8475151_vs_8478020,8
8475314_vs_8478020,4
8477500_vs_8478020,4
8475151_vs_8479393,5
8475314_vs_8479393,3
8477500_vs_8479393,3
8475754_vs_8479393,5
8475754_vs_8478020,8
8473512_vs_8480789,4
8480064_vs_8480789,2
8476419_vs_8478020,3
8481601_vs_8482092,5
8480064_vs_8481601,13
8473512_vs_8481601,10
8476419_vs_8479393,2
8475231_vs_8480208,11
8480801_vs_8481601,11
8481601_vs_8482116,10
8480208_vs_8481601,10
8478115_vs_8480208,6
8478115_vs_8482116,7
8478115_vs_8480801,7
8474709_vs_8479772,4
8474709_vs_8478874,6
8474709_vs_8476393,4
8480064_vs_8481237,4
8480208_vs_8481237,5
8473512_vs_8481237,5
8475231_vs_8480064,11
8473512_vs_8475231,9
8475754_vs_8478874,9
8478874_vs_8484958,7
8475314_vs_8476393,5
8477500_vs_8482859,3
8475314_vs_8482859,3
8476393_vs_8477500,5
8480789_vs_8482859,7
8477500_vs_8479772,4
8475314_vs_8479772,4
8478115_vs_8480064,7
8473512_vs_8478115,6
8479393_vs_8480789,7
8478020_vs_8481237,8
8479393_vs_8481237,7
8474709_vs_8479393,5
8474709_vs_8478020,5
8477500_vs_8478874,9
8476419_vs_8482859,2
8475314_vs_8478874,8
8476419_vs_8478874,9
8481237_vs_8482859,6
8476393_vs_8476419,5
8475754_vs_8482859,2
8475151_vs_8482859,2
8476419_vs_8479772,3
8478115_vs_8482092,5
8475754_vs_8479772,3
8475754_vs_8476393,4
8480208_vs_8480789,2
8474709_vs_8482859,3
8476393_vs_8484958,2
8479772_vs_8484958,1
