,time_together
8478133_vs_8479359,6
8481522_vs_8482476,6
8476469_vs_8479359,3
8477949_vs_8478133,13
8477949_vs_8482476,9
8478133_vs_8481522,5
8479359_vs_8482476,5
8476469_vs_8481522,4
8476469_vs_8477949,8
8482175_vs_8482476,8
8478133_vs_8482175,13
8476469_vs_8482175,9
8476469_vs_8480802,7
8480018_vs_8482175,17
8480802_vs_8482476,7
8477949_vs_8480018,14
8480018_vs_8480802,14
8476469_vs_8479420,10
8479420_vs_8482476,9
8479420_vs_8480018,14
8479420_vs_8483515,8
8479420_vs_8481540,12
8480802_vs_8483515,9
8481540_vs_8482175,12
8480802_vs_8481540,12
8482175_vs_8483515,9
8478413_vs_8483515,10
8477989_vs_8478413,9
8477989_vs_8480802,7
8478413_vs_8481540,12
8477989_vs_8479420,18
8475848_vs_8480802,6
8476981_vs_8478413,6
8476981_vs_8480802,7
8475848_vs_8478413,8
8475848_vs_8479420,13
8476981_vs_8479420,14
8476981_vs_8477949,9
8477949_vs_8477989,12
8475848_vs_8477949,8
8477989_vs_8481528,9
8476981_vs_8481528,5
8475848_vs_8481528,7
8478133_vs_8478413,8
8478133_vs_8481528,12
8476981_vs_8482097,10
8475848_vs_8482097,8
8477989_vs_8482097,9
8476981_vs_8484145,8
8475848_vs_8484145,10
8477989_vs_8484145,8
8481618_vs_8482097,7
8481528_vs_8481618,7
8481618_vs_8484145,4
8476981_vs_8483468,13
8475848_vs_8483468,12
8481618_vs_8483468,6
8482097_vs_8483424,9
8483424_vs_8484145,5
8483424_vs_8483468,4
8479339_vs_8484145,1
8479339_vs_8483468,4
8479339_vs_8482097,8
8477949_vs_8479339,6
8477949_vs_8483424,5
8477949_vs_8481618,8
8479359_vs_8483424,7
8479359_vs_8481618,7
8479339_vs_8481522,9
8479339_vs_8479359,7
8481522_vs_8483424,9
8481522_vs_8481618,11
8478133_vs_8480802,7
8478133_vs_8479420,11
8481528_vs_8481540,11
8477949_vs_8483515,10
8478413_vs_8480018,12
8477949_vs_8481540,12
8481528_vs_8483515,10
8480018_vs_8481528,14
8481540_vs_8484145,4
8477989_vs_8483468,13
8477989_vs_8481522,3
8475848_vs_8479359,3
8477989_vs_8479359,1
8479420_vs_8483424,5
8475848_vs_8481522,4
8479339_vs_8479420,6
8479420_vs_8481618,10
8479339_vs_8480802,10
8478413_vs_8479339,7
8479359_vs_8483515,4
8479359_vs_8480018,5
8479359_vs_8481540,4
8476469_vs_8484145,5
8482476_vs_8484145,5
8480802_vs_8481618,8
8477989_vs_8482175,16
8476981_vs_8482175,13
8482097_vs_8483515,6
8480018_vs_8482097,9
8481540_vs_8482097,5
8483468_vs_8483515,9
8480018_vs_8483468,10
8481540_vs_8483468,9
8480018_vs_8484145,7
8483515_vs_8484145,5
8481618_vs_8482175,7
8479339_vs_8482175,5
8482175_vs_8483424,3
8480802_vs_8483424,7
8481528_vs_8482476,8
8476469_vs_8481528,9
8476469_vs_8478413,7
8478413_vs_8482476,8
8481522_vs_8483515,7
8481522_vs_8481540,7
8480018_vs_8481522,7
8476981_vs_8481522,3
8478133_vs_8484145,5
8478133_vs_8483468,8
8478133_vs_8482097,6
8476469_vs_8482097,6
8476469_vs_8483468,5
8475848_vs_8482175,9
8482476_vs_8483468,4
8478413_vs_8481618,4
8478413_vs_8483424,4
8481528_vs_8483424,3
8479339_vs_8481528,4
8482097_vs_8482476,4
8476981_vs_8479359,1
