,time_together
8476459_vs_8474590,13
8478550_vs_8474590,12
8476459_vs_8480796,12
8478550_vs_8480796,13
8482109_vs_8480796,11
8478463_vs_8478840,13
8484186_vs_8478840,8
8481580_vs_8482073,11
8481580_vs_8478840,10
8478463_vs_8482073,10
8484186_vs_8482073,8
8482109_vs_8474590,11
8478463_vs_8478882,10
8484186_vs_8478882,8
8482157_vs_8474590,12
8482157_vs_8480796,14
8481580_vs_8478882,13
8477839_vs_8474590,13
8478463_vs_8479323,9
8479400_vs_8478882,14
8476880_vs_8478882,17
8477839_vs_8480796,14
8479400_vs_8479323,16
8476880_vs_8479323,16
8476468_vs_8474590,9
8476468_vs_8480796,13
8481656_vs_8478882,17
8481656_vs_8479323,18
8476468_vs_8479345,13
8477839_vs_8479345,11
8482157_vs_8479345,12
8477839_vs_8480990,7
8482157_vs_8480990,7
8476468_vs_8480990,8
8471214_vs_8478882,10
8471214_vs_8479323,8
8482109_vs_8480990,6
8482109_vs_8479345,11
8481656_vs_8481525,10
8471214_vs_8481525,11
8479400_vs_8481525,7
8477947_vs_8478882,6
8476468_vs_8478911,14
8482109_vs_8478911,15
8482157_vs_8478911,11
8477947_vs_8481525,9
8476459_vs_8478911,14
8477947_vs_8478840,9
8478550_vs_8478911,16
8478440_vs_8478840,12
8476459_vs_8480873,14
8478550_vs_8480873,15
8478440_vs_8481525,12
8482109_vs_8480873,15
8471214_vs_8478840,13
8477947_vs_8480001,4
8478440_vs_8480001,8
8471214_vs_8480001,8
8471214_vs_8482073,9
8479390_vs_8478911,6
8479390_vs_8480873,6
8477947_vs_8482073,5
8478440_vs_8482073,8
8477380_vs_8480873,5
8477380_vs_8478911,7
8483690_vs_8478911,8
8483690_vs_8480873,7
8479390_vs_8474590,8
8475343_vs_8478882,9
8479520_vs_8478882,9
8479390_vs_8480796,6
8483690_vs_8474590,12
8475343_vs_8479323,12
8482088_vs_8478882,7
8477380_vs_8474590,8
8479520_vs_8479323,11
8483690_vs_8480796,11
8482088_vs_8479323,5
8477380_vs_8480796,7
8484186_vs_8479323,7
8481726_vs_8479345,11
8479390_vs_8479345,9
8475842_vs_8479345,13
8475842_vs_8474590,10
8481726_vs_8474590,9
8475842_vs_8480990,9
8481726_vs_8480990,10
8479390_vs_8480990,6
8482460_vs_8480990,9
8482460_vs_8479345,10
8481580_vs_8479323,12
8478463_vs_8481525,13
8484186_vs_8481525,8
8481580_vs_8481525,10
8482157_vs_8480873,10
8482088_vs_8478840,11
8479520_vs_8478840,12
8482088_vs_8481525,12
8479520_vs_8481525,12
8476468_vs_8480873,14
8475343_vs_8478840,12
8477839_vs_8478911,9
8475343_vs_8481525,13
8477839_vs_8480873,11
8478440_vs_8478882,8
8477947_vs_8479323,5
8478440_vs_8479323,8
8476459_vs_8479345,11
8478550_vs_8479345,10
8476880_vs_8480001,9
8476459_vs_8480990,6
8478550_vs_8480990,6
8479400_vs_8480001,7
8479400_vs_8482073,8
8476880_vs_8482073,10
8481656_vs_8482073,8
8481656_vs_8480001,9
8475842_vs_8480873,8
8481726_vs_8478911,7
8482460_vs_8478911,9
8481726_vs_8480873,5
8482460_vs_8480873,6
8475842_vs_8478911,8
8481726_vs_8480796,7
8482460_vs_8474590,9
8482460_vs_8480796,6
8475842_vs_8480796,5
8481580_vs_8480001,8
8478463_vs_8480001,8
8483690_vs_8479345,7
8477380_vs_8479345,7
8477380_vs_8480990,5
8483690_vs_8480990,4
8484186_vs_8480001,7
8475343_vs_8480001,6
8482088_vs_8480001,6
8479520_vs_8480001,6
8482088_vs_8482073,7
8479520_vs_8482073,8
8475343_vs_8482073,8
8476880_vs_8481525,9
8476880_vs_8478840,10
8479400_vs_8478840,6
8481656_vs_8478840,10
