,time_together
8475462_vs_8476422,13
8475462_vs_8478970,14
8478970_vs_8481605,18
8476422_vs_8481605,19
8475462_vs_8480817,14
8480817_vs_8481605,15
8475462_vs_8480336,12
8480336_vs_8481605,17
8476885_vs_8476906,9
8476906_vs_8481563,10
8476906_vs_8481605,9
8476906_vs_8482803,12
8480817_vs_8481563,17
8480817_vs_8482803,12
8480336_vs_8481563,17
8480336_vs_8482803,10
8476885_vs_8480336,14
8476885_vs_8480817,14
8476422_vs_8476885,11
8476885_vs_8478970,17
8478970_vs_8483490,14
8476422_vs_8483490,12
8478970_vs_8481563,17
8476422_vs_8481563,13
8482100_vs_8483490,11
8481563_vs_8482100,13
8476885_vs_8482100,10
8478970_vs_8482803,18
8482100_vs_8482803,12
8480817_vs_8483490,10
8480336_vs_8483490,10
8476906_vs_8483490,8
8476422_vs_8482803,16
8481605_vs_8482100,12
8475462_vs_8476906,11
8475462_vs_8482100,10
