,time_together
8482103_vs_8482737,6
8482062_vs_8482737,11
8481523_vs_8482062,12
8481523_vs_8482103,9
8477446_vs_8482737,10
8475848_vs_8477446,12
8477446_vs_8481523,10
8475848_vs_8482062,12
8475848_vs_8482103,8
8477446_vs_8480018,8
8480018_vs_8482062,8
8480018_vs_8482103,4
8475158_vs_8482737,8
8474564_vs_8483515,11
8475158_vs_8483515,16
8474564_vs_8480018,13
8474564_vs_8482737,5
8475158_vs_8480018,17
8482062_vs_8483515,8
8474564_vs_8481540,13
8481540_vs_8482062,7
8475158_vs_8481540,17
8476887_vs_8483515,13
8476887_vs_8481540,13
8476887_vs_8480018,13
8476887_vs_8482775,6
8475158_vs_8482775,6
8474564_vs_8482775,4
8476887_vs_8481618,10
8478047_vs_8481618,6
8476887_vs_8484984,7
8478047_vs_8484984,5
8475287_vs_8482775,4
8476539_vs_8484984,5
8478047_vs_8482775,4
8476539_vs_8482775,4
8475287_vs_8481618,5
8475287_vs_8484984,8
8476539_vs_8481618,6
8478047_vs_8480018,10
8476539_vs_8480018,14
8475287_vs_8480018,18
8480018_vs_8482768,3
8482768_vs_8484984,11
8481618_vs_8482768,11
8476981_vs_8482768,4
8476539_vs_8476981,12
8476981_vs_8478047,13
8479370_vs_8480018,7
8476539_vs_8478133,12
8478133_vs_8482768,4
8478133_vs_8479370,6
8476981_vs_8479370,4
8476539_vs_8479339,8
8479339_vs_8482768,4
8479339_vs_8479370,5
8476981_vs_8482146,5
8479339_vs_8482146,3
8478133_vs_8482146,5
8479370_vs_8481523,10
8479370_vs_8482737,9
8482737_vs_8482768,8
8482146_vs_8482737,7
8481523_vs_8482146,10
8481523_vs_8482768,9
8477446_vs_8483515,7
8477446_vs_8481540,7
8475287_vs_8481540,17
8475287_vs_8482737,9
8475287_vs_8483515,15
8477446_vs_8479339,10
8475158_vs_8479339,5
8475158_vs_8475848,6
8475158_vs_8484984,8
8477446_vs_8484984,6
8479339_vs_8482062,11
8482062_vs_8484984,7
8481618_vs_8482062,5
8475158_vs_8481618,6
8475158_vs_8478133,4
8476887_vs_8479339,3
8476887_vs_8478133,6
8476887_vs_8476981,6
8479370_vs_8481618,11
8475158_vs_8476981,7
8474564_vs_8476981,8
8474564_vs_8478133,8
8474564_vs_8481618,9
8478047_vs_8483515,8
8476539_vs_8483515,10
8476539_vs_8481540,12
8478047_vs_8481540,9
8482768_vs_8483515,5
8481540_vs_8482768,2
8481618_vs_8482146,12
8480018_vs_8482146,3
8482146_vs_8483515,4
8479370_vs_8483515,6
8482146_vs_8482775,11
8479370_vs_8482775,10
8479370_vs_8484984,10
8482146_vs_8484984,12
8482768_vs_8482775,11
8474564_vs_8484984,5
8474564_vs_8481523,8
8475158_vs_8481523,9
8474564_vs_8475848,4
8475848_vs_8482768,7
8476887_vs_8481523,7
8475848_vs_8476887,5
8476887_vs_8482737,6
8476981_vs_8482103,5
8479339_vs_8482103,8
8476981_vs_8477446,8
8478133_vs_8482103,7
8477446_vs_8478133,8
8478133_vs_8482062,8
8476981_vs_8482062,6
8475287_vs_8476981,10
8475287_vs_8479339,7
8481540_vs_8482146,3
8479370_vs_8481540,6
8474564_vs_8479339,2
8478047_vs_8479339,6
8475848_vs_8479370,7
8475848_vs_8482146,6
8481540_vs_8482103,2
8475287_vs_8475848,5
8482103_vs_8483515,3
8482103_vs_8482775,2
8477446_vs_8481618,5
8481618_vs_8482103,3
8482062_vs_8482775,2
8482103_vs_8484984,2
8477446_vs_8482775,3
8478047_vs_8478133,11
8475287_vs_8478133,8
8475287_vs_8481523,5
8476539_vs_8481523,4
8475848_vs_8476539,3
8476539_vs_8482737,3
8475848_vs_8478047,4
8478047_vs_8481523,4
8478047_vs_8482737,4
