,time_together
8476917_vs_8476923,16
8477506_vs_8478460,19
8476923_vs_8477506,19
8476917_vs_8478460,18
8476923_vs_8481014,18
8478460_vs_8481014,20
8478460_vs_8480865,18
8476923_vs_8480865,17
8478500_vs_8480865,16
8475790_vs_8480865,15
8478500_vs_8481014,12
8475790_vs_8481014,11
8474145_vs_8478500,11
8474145_vs_8475790,8
8475790_vs_8476422,14
8476422_vs_8478500,16
8477506_vs_8478500,17
8475790_vs_8477506,20
8476422_vs_8483460,11
8477506_vs_8483460,8
8476917_vs_8483460,9
8476917_vs_8478500,15
8476917_vs_8479402,9
8477506_vs_8479402,8
8476422_vs_8479402,11
8474145_vs_8479402,11
8474145_vs_8483460,12
8475790_vs_8476917,15
8476422_vs_8476923,11
8474145_vs_8476923,7
8476422_vs_8478460,13
8474145_vs_8478460,10
8479402_vs_8481014,8
8481014_vs_8483460,9
8480865_vs_8483460,9
8479402_vs_8480865,10
