,time_together
8475218_vs_8481014,18
8480803_vs_8480865,21
8475218_vs_8480865,20
8480803_vs_8481014,20
8474145_vs_8475218,17
8474145_vs_8480803,17
8475218_vs_8481541,11
8474145_vs_8477498,16
8477498_vs_8481541,9
8474145_vs_8476879,12
8476879_vs_8481541,10
8477498_vs_8480222,16
8476422_vs_8477498,17
8476422_vs_8476879,14
8476879_vs_8480222,12
8474145_vs_8479576,8
8476967_vs_8481541,9
8474145_vs_8476967,8
8479576_vs_8481541,9
8479576_vs_8480865,10
8476967_vs_8481014,8
8479576_vs_8481014,6
8476967_vs_8480865,7
8480222_vs_8480803,13
8475218_vs_8480222,13
8476422_vs_8480803,10
8475218_vs_8476422,15
8480803_vs_8481541,7
8477498_vs_8480865,19
8477498_vs_8481014,12
8476879_vs_8480865,13
8476879_vs_8481014,10
8476422_vs_8476967,9
8476967_vs_8480222,7
8476422_vs_8479576,8
8479576_vs_8480222,6
