,time_together
8479425_vs_8481014,17
8477950_vs_8479425,18
8480800_vs_8481014,16
8477950_vs_8480800,17
8479425_vs_8480865,21
8480800_vs_8480865,18
8476917_vs_8479425,20
8476917_vs_8480800,19
8474574_vs_8480865,15
8474574_vs_8476917,13
8477969_vs_8480865,15
8476917_vs_8477969,13
8474574_vs_8477506,15
8477506_vs_8477969,14
8475762_vs_8476917,15
8475762_vs_8477506,11
8477506_vs_8483678,11
8476917_vs_8483678,12
8476422_vs_8483678,8
8475762_vs_8476422,9
8475762_vs_8477950,16
8477950_vs_8483678,11
8481014_vs_8483678,11
8475762_vs_8481014,13
8474574_vs_8476422,16
8476422_vs_8477969,14
8474574_vs_8477950,16
8477969_vs_8481014,12
8477950_vs_8477969,15
8474574_vs_8481014,12
8475762_vs_8480865,15
8480865_vs_8483678,12
8477506_vs_8480800,10
8477506_vs_8479425,9
8476422_vs_8479425,11
8476422_vs_8480800,9
