,time_together
8477506_vs_8482516,18
8476792_vs_8477506,20
8476792_vs_8476917,15
8476917_vs_8482516,14
8476422_vs_8476792,14
8476422_vs_8482516,13
8476892_vs_8477506,12
8476422_vs_8476892,18
8475181_vs_8477506,11
8475181_vs_8476422,17
8476892_vs_8480865,22
8475181_vs_8480865,20
8476792_vs_8480865,17
8474618_vs_8480865,9
8481014_vs_8482516,12
8476892_vs_8481014,9
8474618_vs_8477506,10
8481014_vs_8481059,7
8477506_vs_8481059,13
8474618_vs_8481014,4
8476429_vs_8481059,13
8474618_vs_8476429,11
8476917_vs_8481059,13
8474618_vs_8476917,10
8480865_vs_8482516,13
8476792_vs_8481014,13
8475181_vs_8481014,6
8475181_vs_8476429,7
8476429_vs_8476892,7
8476422_vs_8481059,11
8474618_vs_8476422,11
8476429_vs_8476792,13
8480865_vs_8481059,9
8476892_vs_8476917,10
8475181_vs_8476917,10
8476429_vs_8482516,7
