period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",BOS,CGY,6,20,"['8473419', '8477496', '8479638']","['8477507', '8479325']","['8476456', '8481028', '8481068']","['8478397', '8480860']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",BOS,CGY,6,20,"['8473419', '8475745', '8477496', '8477956']",['8479325'],"['8474150', '8479291']","['8478397', '8480860']",5,4,4v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",BOS,CGY,6,20,"['8473419', '8477496', '8479638']","['8477507', '8479325']","['8476456', '8481028', '8481068']","['8478397', '8480860']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",BOS,CGY,6,20,"['8473419', '8477496']",['8476854'],"['8475172', '8482074']",['8478397'],3,3,3v3
