period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ANA,PHI,24,4,"['8477952', '8482745', '8483445']","['8476885', '8482803']","['8480220', '8481553', '8482159']","['8477948', '8481546']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ANA,PHI,24,4,"['8477952', '8482745', '8483445']","['8476885', '8482803']","['8480220', '8481553', '8482159']","['8477948', '8481546']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",ANA,PHI,24,4,"['8477952', '8482745', '8483445']","['8476885', '8482803']","['8480220', '8481553', '8482159']","['8477948', '8481546']",5,5,5v5
