player_id,period,periodTime,gameTime,timecode,team,team_code,team_id,zone,name,action,outcome,flags,x,y,x_adj,y_adj,teammates_on_ice_ids,opponents_on_ice_ids,team_trio_id,team_pair_id,opponent_trio_id,opponent_pair_id,team_goalie_id,opponent_goalie_id,sequence_id,deployment_id
8473422.0,1,288.46666666667,288.46666666667,00:07:07:24,Chicago Blackhawks,CHI,16,dz,dumpout,DUMP OUT+,successful,,94.35501,6.2852936,-94.35501,-6.2852936,"['8473422', '8476882', '8476473', '8481568', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8476473', '8481568']",,,8481519,8478470,4,3.0
8473422.0,1,410.4,410.4,00:10:50:28,Chicago Blackhawks,CHI,16,oz,lpr,REB LPR OZ+,successful,alongboards,-62.059696,-38.979412,62.059696,38.979412,"['8473422', '8477444', '8482703', '8481806', '8482176', '8481519']","['8480018', '8481618', '8482775', '8478851', '8482964', '8478470']","['8473422', '8477444', '8482703']","['8481806', '8482176']","['8480018', '8481618', '8482775']","['8478851', '8482964']",8481519,8478470,6,5.0
8473422.0,1,410.5,410.5,00:10:51:01,Chicago Blackhawks,CHI,16,oz,pass,NORTH CYCLE OFFBOARDS-,failed,eastside,-62.059696,-38.979412,62.059696,38.979412,"['8473422', '8477444', '8482703', '8481806', '8482176', '8481519']","['8480018', '8481618', '8482775', '8478851', '8482964', '8478470']","['8473422', '8477444', '8482703']","['8481806', '8482176']","['8480018', '8481618', '8482775']","['8478851', '8482964']",8481519,8478470,6,5.0
8473422.0,1,411.53333333333,411.53333333333,00:10:52:02,Chicago Blackhawks,CHI,16,oz,failedpasslocation,FAILED PASS TRAJECTORY LOCATION OZ,failed,,-99.27734,-15.341177,99.27734,15.341177,"['8473422', '8477444', '8482703', '8481806', '8482176', '8481519']","['8480018', '8481618', '8482775', '8478851', '8482964', '8478470']","['8473422', '8477444', '8482703']","['8481806', '8482176']","['8480018', '8481618', '8482775']","['8478851', '8482964']",8481519,8478470,6,5.0
8473422.0,1,547.86666666667,547.86666666667,00:15:39:04,Chicago Blackhawks,CHI,16,oz,reception,O-ZONE PASS RECEPTION,successful,firstozreception,-78.65675,-38.47647,78.65675,38.47647,"['8473422', '8478043', '8482117', '8476473', '8476891', '8481519']","['8476981', '8478133', '8479339', '8476875', '8480865', '8478470']","['8473422', '8478043', '8482117']","['8476473', '8476891']","['8476981', '8478133', '8479339']","['8476875', '8480865']",8481519,8478470,7,6.0
8473422.0,1,547.9,547.9,00:15:39:05,Chicago Blackhawks,CHI,16,oz,pass,SOUTH CYCLE +,successful,eastside,-78.65675,-38.47647,78.65675,38.47647,"['8473422', '8478043', '8482117', '8476473', '8476891', '8481519']","['8476981', '8478133', '8479339', '8476875', '8480865', '8478470']","['8473422', '8478043', '8482117']","['8476473', '8476891']","['8476981', '8478133', '8479339']","['8476875', '8480865']",8481519,8478470,7,6.0
8473422.0,1,570.06666666667,570.06666666667,00:17:09:22,Chicago Blackhawks,CHI,16,dz,faceoff,DZ FACE OFF-,failed,"strongside, eastfodot, righthandedopponent",69.703,21.879936,-69.703,-21.879936,"['8473422', '8481624', '8476473', '8481568', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8476473', '8481568']",,,8481519,8478470,9,8.0
8473422.0,1,657.06666666667,657.06666666667,00:19:27:08,Chicago Blackhawks,CHI,16,dz,faceoff,DZ FACE OFF-,failed,"strongside, eastfodot, righthandedopponent",69.703,21.879936,-69.703,-21.879936,"['8473422', '8481568', '8481806', '8481519']","['8479339', '8480018', '8481540', '8484984', '8480865', '8478470']",,"['8481568', '8481806']",,,8481519,8478470,10,9.0
8473422.0,1,681.13333333333,681.13333333333,00:19:51:10,Chicago Blackhawks,CHI,16,dz,pressure,SHOT PRESSURE,undetermined,,74.74031,9.8058815,-74.74031,-9.8058815,"['8473422', '8481568', '8481806', '8481519']","['8479339', '8480018', '8481540', '8484984', '8480865', '8478470']",,"['8481568', '8481806']",,,8481519,8478470,10,9.0
8473422.0,1,681.3,681.3,00:19:51:15,Chicago Blackhawks,CHI,16,dz,block,BLOCK OPPOSITION SHOT-,failed,,72.2256,9.8058815,-72.2256,-9.8058815,"['8473422', '8481568', '8481806', '8481519']","['8479339', '8480018', '8481540', '8484984', '8480865', '8478470']",,"['8481568', '8481806']",,,8481519,8478470,10,9.0
8473422.0,1,684.03333333333,684.03333333333,00:20:19:14,Chicago Blackhawks,CHI,16,dz,faceoff,DZ FACE OFF-,failed,"strongside, eastfodot, righthandedopponent",69.703,21.879936,-69.703,-21.879936,"['8473422', '8481568', '8481806', '8481519']","['8479339', '8480018', '8481540', '8484984', '8480865', '8478470']",,"['8481568', '8481806']",,,8481519,8478470,11,10.0
8473422.0,1,697.66666666667,697.66666666667,00:20:33:03,Chicago Blackhawks,CHI,16,nz,lpr,DEFENSIVE DUMP LPR,successful,,-27.356758,-6.791176,27.356758,6.791176,"['8473422', '8476891', '8481568', '8481806', '8481519']","['8479339', '8480018', '8481540', '8484984', '8480865', '8478470']",,,,,8481519,8478470,11,10.0
8473422.0,1,698.53333333333,698.53333333333,00:20:33:29,Chicago Blackhawks,CHI,16,oz,puckprotection,OZPUCKPROTECTION+,successful,,-47.474403,-13.832354,47.474403,13.832354,"['8473422', '8476891', '8481806', '8482176', '8481519']","['8479339', '8480018', '8481540', '8484984', '8480865', '8478470']",,,,,8481519,8478470,11,10.0
8473422.0,1,699.6,699.6,00:20:35:01,Chicago Blackhawks,CHI,16,oz,puckprotection,OZDEKE-,failed,,-67.59205,-22.885294,67.59205,22.885294,"['8473422', '8481624', '8482176', '8483506', '8481519']","['8479339', '8480018', '8481540', '8484984', '8480865', '8478470']",,"['8482176', '8483506']",,,8481519,8478470,11,10.0
8473422.0,1,924.36666666667,924.36666666667,00:24:19:24,Chicago Blackhawks,CHI,16,dz,block,BLOCK OPPOSITION PASS+,successful,,39.03148,18.35588,-39.03148,-18.35588,"['8473422', '8478043', '8481624', '8481568', '8483506', '8481519']","['8480018', '8482737', '8483515', '8476875', '8480865', '8478470']","['8473422', '8478043', '8481624']","['8481568', '8483506']","['8480018', '8482737', '8483515']","['8476875', '8480865']",8481519,8478470,11,10.0
8473422.0,1,924.4,924.4,00:24:19:25,Chicago Blackhawks,CHI,16,dz,lpr,DEF LPR DZ,successful,,39.03148,18.35588,-39.03148,-18.35588,"['8473422', '8478043', '8481624', '8481568', '8483506', '8481519']","['8480018', '8482737', '8483515', '8476875', '8480865', '8478470']","['8473422', '8478043', '8481624']","['8481568', '8483506']","['8480018', '8482737', '8483515']","['8476875', '8480865']",8481519,8478470,11,10.0
8473422.0,1,926.46666666667,926.46666666667,00:24:21:27,Chicago Blackhawks,CHI,16,dz,dumpout,FLIP DUMP OUT+,successful,,62.66971,38.97647,-62.66971,-38.97647,"['8473422', '8478043', '8481624', '8481568', '8483506', '8481519']","['8480018', '8482737', '8483515', '8476875', '8480865', '8478470']","['8473422', '8478043', '8481624']","['8481568', '8483506']","['8480018', '8482737', '8483515']","['8476875', '8480865']",8481519,8478470,11,10.0
8473422.0,1,939.06666666667,939.06666666667,00:27:24:13,Chicago Blackhawks,CHI,16,dz,faceoff,DZ REC FACE OFF+EXIT,successful,"strongside, eastfodot, righthandedopponent",69.703,21.879936,-69.703,-21.879936,"['8473422', '8481624', '8476473', '8481568', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8476473', '8481568']",,,8481519,8478470,12,11.0
8473422.0,1,939.43333333333,939.43333333333,00:27:24:24,Chicago Blackhawks,CHI,16,dz,lpr,F/OFF LPR+ DZ,successful,,69.20795,22.37941,-69.20795,-22.37941,"['8473422', '8481624', '8476473', '8481568', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8476473', '8481568']",,,8481519,8478470,12,11.0
8473422.0,1,939.46666666667,939.46666666667,00:27:24:25,Chicago Blackhawks,CHI,16,dz,pass,DZONE D2D+,successful,westside,69.20795,22.37941,-69.20795,-22.37941,"['8473422', '8481624', '8476473', '8481568', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8476473', '8481568']",,,8481519,8478470,12,11.0
8473422.0,1,1029.5333333333,1029.5333333333,00:28:54:27,Chicago Blackhawks,CHI,16,dz,lpr,CONT LPR- DZ,failed,,61.16089,14.835293,-61.16089,-14.835293,"['8473422', '8481624', '8481806', '8482176', '8481519']","['8475848', '8479339', '8481523', '8484984', '8480865', '8478470']",,"['8481806', '8482176']",,,8481519,8478470,12,11.0
8473422.0,2,105.03333333333,1305.0333333333,00:03:14:15,Chicago Blackhawks,CHI,16,dz,faceoff,DZ FACE OFF-,failed,"strongside, eastfodot, righthandedopponent",-68.60582,-21.373003,-68.60582,-21.373003,"['8473422', '8481624', '8476473', '8481568', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8476473', '8481568']",,,8481519,8478470,17,16.0
8473422.0,2,110.53333333333,1310.5333333333,00:03:54:24,Chicago Blackhawks,CHI,16,dz,faceoff,DZ FACE OFF-,failed,"strongside, eastfodot, righthandedopponent",-68.60582,-21.373003,-68.60582,-21.373003,"['8473422', '8481624', '8476473', '8481568', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8476473', '8481568']",,,8481519,8478470,18,17.0
8473422.0,2,234.46666666667,1434.4666666667,00:08:36:24,Chicago Blackhawks,CHI,16,oz,lpr,MISS SHOT LPR OZ,successful,alongboards,70.21384,-40.991177,70.21384,-40.991177,"['8473422', '8477444', '8484144', '8482176', '8483506', '8481519']","['8476981', '8478133', '8479339', '8476875', '8482087', '8478470']","['8473422', '8477444', '8484144']","['8482176', '8483506']","['8476981', '8478133', '8479339']","['8476875', '8482087']",8481519,8478470,18,17.0
8473422.0,2,236.26666666667,1436.2666666667,00:08:38:18,Chicago Blackhawks,CHI,16,oz,pass,NORTH CYCLE OFFBOARDS-,failed,westeast,94.35501,-26.908823,94.35501,-26.908823,"['8473422', '8477444', '8484144', '8482176', '8483506', '8481519']","['8476981', '8478133', '8479339', '8476875', '8482087', '8478470']","['8473422', '8477444', '8484144']","['8482176', '8483506']","['8476981', '8478133', '8479339']","['8476875', '8482087']",8481519,8478470,18,17.0
8473422.0,2,262.26666666667,1462.2666666667,00:09:04:18,Chicago Blackhawks,CHI,16,nz,lpr,OPPOSITION DUMP LPR,successful,alongboards,12.87854,-40.488235,12.87854,-40.488235,"['8473422', '8478043', '8482117', '8481806', '8482176', '8481519']","['8478133', '8479339', '8484984', '8478851', '8482087', '8478470']","['8473422', '8478043', '8482117']","['8481806', '8482176']","['8478133', '8479339', '8484984']","['8478851', '8482087']",8481519,8478470,18,17.0
8473422.0,2,263.26666666667,1463.2666666667,00:09:05:18,Chicago Blackhawks,CHI,16,nz,puckprotection,NZDEKE-,failed,,8.855011,-39.482353,8.855011,-39.482353,"['8473422', '8478043', '8482117', '8481806', '8482176', '8481519']","['8478133', '8479339', '8484984', '8478851', '8482087', '8478470']","['8473422', '8478043', '8482117']","['8481806', '8482176']","['8478133', '8479339', '8484984']","['8478851', '8482087']",8481519,8478470,18,17.0
8473422.0,2,297.06666666667,1497.0666666667,00:14:55:07,Chicago Blackhawks,CHI,16,dz,faceoff,DZ REC FACE OFF+,successful,"strongside, eastfodot, righthandedopponent",-68.60582,-21.373003,-68.60582,-21.373003,"['8473422', '8481624', '8476473', '8481568', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8476473', '8481568']",,,8481519,8478470,20,19.0
8473422.0,2,311.93333333333,1511.9333333333,00:15:10:03,Chicago Blackhawks,CHI,16,dz,reception,D-ZONE PASS RECEPTION,successful,,-40.93617,-29.42353,-40.93617,-29.42353,"['8473422', '8481624', '8476473', '8481568', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8476473', '8481568']",,,8481519,8478470,20,19.0
8473422.0,2,312.73333333333,1512.7333333333,00:15:10:27,Chicago Blackhawks,CHI,16,dz,carry,CONTROLLED EXIT FROM DZ,successful,,-25.84793,-38.979412,-25.84793,-38.979412,"['8473422', '8481624', '8476473', '8481568', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8476473', '8481568']",,,8481519,8478470,20,19.0
8473422.0,2,313.5,1513.5,00:15:11:20,Chicago Blackhawks,CHI,16,nz,pass,NZONE E/W PASS+,successful,westeast,-9.25087,-36.967648,-9.25087,-36.967648,"['8473422', '8481624', '8476473', '8481568', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8476473', '8481568']",,,8481519,8478470,20,19.0
8473422.0,2,574.06666666667,1774.0666666667,00:27:21:29,Chicago Blackhawks,CHI,16,dz,faceoff,DZ FACE OFF-,failed,"strongside, eastfodot, righthandedopponent",-68.10288,-21.373003,-68.10288,-21.373003,"['8473422', '8476882', '8476473', '8481568', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8476473', '8481568']",,,8481519,8478470,25,24.0
8473422.0,2,731.4,1931.4,00:34:15:17,Chicago Blackhawks,CHI,16,dz,faceoff,DZ FACE OFF-,failed,"strongside, eastfodot, righthandedopponent",-68.10288,-21.373003,-68.10288,-21.373003,"['8473422', '8481624', '8476473', '8481568', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8476473', '8481568']",,,8481519,8478470,26,25.0
8473422.0,2,957.03333333333,2157.0333333333,00:41:03:06,Chicago Blackhawks,CHI,16,oz,faceoff,OZ FACE OFF-,failed,"strongside, westfodot, righthandedopponent",70.20593,-21.373003,70.20593,-21.373003,"['8473422', '8477479', '8482117', '8481568', '8483506', '8481519']","['8480018', '8481540', '8483515', '8478851', '8482087', '8478470']","['8473422', '8477479', '8482117']","['8481568', '8483506']","['8480018', '8481540', '8483515']","['8478851', '8482087']",8481519,8478470,28,27.0
8473422.0,2,965.53333333333,2165.5333333333,00:41:11:21,Chicago Blackhawks,CHI,16,oz,reception,O-ZONE PASS RECEPTION,successful,,83.7906,-37.47059,83.7906,-37.47059,"['8473422', '8477479', '8482117', '8481568', '8483506', '8481519']","['8480018', '8481540', '8483515', '8478851', '8482087', '8478470']","['8473422', '8477479', '8482117']","['8481568', '8483506']","['8480018', '8481540', '8483515']","['8478851', '8482087']",8481519,8478470,28,27.0
8473422.0,2,965.83333333333,2165.8333333333,00:41:12:00,Chicago Blackhawks,CHI,16,oz,pass,NORTH CYCLE OFFBOARDS+,successful,westside,85.80237,-36.967648,85.80237,-36.967648,"['8473422', '8477479', '8482117', '8481568', '8483506', '8481519']","['8480018', '8481540', '8483515', '8478851', '8482087', '8478470']","['8473422', '8477479', '8482117']","['8481568', '8483506']","['8480018', '8481540', '8483515']","['8478851', '8482087']",8481519,8478470,28,27.0
8473422.0,2,974.23333333333,2174.2333333333,00:41:20:12,Chicago Blackhawks,CHI,16,oz,reception,O-ZONE PASS RECEPTION,successful,,97.872955,-1.2588234,97.872955,-1.2588234,"['8473422', '8477479', '8482117', '8481568', '8483506', '8481519']","['8480018', '8481540', '8483515', '8478851', '8482087', '8478470']","['8473422', '8477479', '8482117']","['8481568', '8483506']","['8480018', '8481540', '8483515']","['8478851', '8482087']",8481519,8478470,28,27.0
8473422.0,2,975.53333333333,2175.5333333333,00:41:21:21,Chicago Blackhawks,CHI,16,oz,pass,EAST/WEST PASS-,failed,"seam, westeast",86.3053,-10.814709,86.3053,-10.814709,"['8473422', '8477479', '8482117', '8481568', '8483506', '8481519']","['8480018', '8481540', '8483515', '8478851', '8482087', '8478470']","['8473422', '8477479', '8482117']","['8481568', '8483506']","['8480018', '8481540', '8483515']","['8478851', '8482087']",8481519,8478470,28,27.0
8473422.0,2,975.9,2175.9,00:41:22:02,Chicago Blackhawks,CHI,16,oz,failedpasslocation,FAILED PASS TRAJECTORY LOCATION OZ,failed,,87.81413,8.799999,87.81413,8.799999,"['8473422', '8477479', '8482117', '8481568', '8483506', '8481519']","['8480018', '8481540', '8483515', '8478851', '8482087', '8478470']","['8473422', '8477479', '8482117']","['8481568', '8483506']","['8480018', '8481540', '8483515']","['8478851', '8482087']",8481519,8478470,28,27.0
8473422.0,2,986.16666666667,2186.1666666667,00:41:32:10,Chicago Blackhawks,CHI,16,nz,lpr,OFF LPR NZ,successful,alongboards,16.90207,-39.482353,16.90207,-39.482353,"['8473422', '8477479', '8482117', '8481568', '8483506', '8481519']","['8480018', '8481540', '8483515', '8478851', '8482087', '8478470']","['8473422', '8477479', '8482117']","['8481568', '8483506']","['8480018', '8481540', '8483515']","['8478851', '8482087']",8481519,8478470,28,27.0
8473422.0,2,986.26666666667,2186.2666666667,00:41:32:13,Chicago Blackhawks,CHI,16,nz,dumpin,DUMP IN+,successful,"rim, westofdot",16.90207,-38.979412,16.90207,-38.979412,"['8473422', '8477479', '8482117', '8481568', '8483506', '8481519']","['8480018', '8481540', '8483515', '8478851', '8482087', '8478470']","['8473422', '8477479', '8482117']","['8481568', '8483506']","['8480018', '8481540', '8483515']","['8478851', '8482087']",8481519,8478470,28,27.0
8473422.0,2,1087.0666666667,2287.0666666667,00:44:14:28,Chicago Blackhawks,CHI,16,dz,faceoff,DZ FACE OFF-,failed,"strongside, eastfodot, righthandedopponent",-69.108765,-21.373003,-69.108765,-21.373003,"['8473422', '8481624', '8476473', '8481568', '8481519']","['8475848', '8479339', '8481523', '8484984', '8480865', '8478470']",,"['8476473', '8481568']",,,8481519,8478470,29,28.0
8473422.0,2,1156.8,2356.8,00:45:24:20,Chicago Blackhawks,CHI,16,dz,pressure,SHOT PRESSURE,undetermined,,-65.07999,-14.838236,-65.07999,-14.838236,"['8473422', '8481624', '8476473', '8481568', '8481519']","['8475848', '8479339', '8481523', '8484984', '8480865', '8478470']",,"['8476473', '8481568']",,,8481519,8478470,29,28.0
8473422.0,3,106.06666666667,2506.0666666667,00:03:40:03,Chicago Blackhawks,CHI,16,dz,faceoff,DZ FACE OFF-,failed,"strongside, eastfodot, righthandedopponent",68.69711,21.879936,-68.69711,-21.879936,"['8473422', '8481624', '8481568', '8481806', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8481568', '8481806']",,,8481519,8478470,34,33.0
8473422.0,3,115.73333333333,2515.7333333333,00:03:49:23,Chicago Blackhawks,CHI,16,dz,lpr,LPR+ DZ,successful,,53.616776,3.2676468,-53.616776,-3.2676468,"['8473422', '8481624', '8481568', '8481806', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8481568', '8481806']",,,8481519,8478470,34,33.0
8473422.0,3,115.76666666667,2515.7666666667,00:03:49:24,Chicago Blackhawks,CHI,16,dz,dumpout,DUMP OUT-,failed,,53.616776,3.2676468,-53.616776,-3.2676468,"['8473422', '8481624', '8481568', '8481806', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8481568', '8481806']",,,8481519,8478470,34,33.0
8473422.0,3,126.83333333333,2526.8333333333,00:04:00:26,Chicago Blackhawks,CHI,16,dz,pressure,SHOT PRESSURE,undetermined,,67.19354,1.2558823,-67.19354,-1.2558823,"['8473422', '8481624', '8481568', '8481806', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8481568', '8481806']",,,8481519,8478470,34,33.0
8473422.0,3,190.86666666667,2590.8666666667,00:05:36:22,Chicago Blackhawks,CHI,16,dz,pressure,SHOT PRESSURE,undetermined,,69.20795,-1.7617645,-69.20795,1.7617645,"['8473422', '8476882', '8481568', '8483506', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8481568', '8483506']",,,8481519,8478470,35,34.0
8473422.0,3,191.0,2591.0,00:05:36:26,Chicago Blackhawks,CHI,16,dz,block,BLOCK OPPOSITION SHOT+,successful,,69.71089,-2.2647057,-69.71089,2.2647057,"['8473422', '8476882', '8481568', '8483506', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8481568', '8483506']",,,8481519,8478470,35,34.0
8473422.0,3,198.76666666667,2598.7666666667,00:05:44:19,Chicago Blackhawks,CHI,16,dz,check,DZ BODY CHK+,successful,,52.107956,38.97647,-52.107956,-38.97647,"['8473422', '8476882', '8481568', '8483506', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8481568', '8483506']",,,8481519,8478470,35,34.0
8473422.0,3,200.03333333333,2600.0333333333,00:05:45:27,Chicago Blackhawks,CHI,16,dz,lpr,CONT LPR- DZ,failed,alongboards,41.54619,38.473526,-41.54619,-38.473526,"['8473422', '8476882', '8481568', '8483506', '8481519']","['8480018', '8481540', '8482737', '8483515', '8483457', '8478470']",,"['8481568', '8483506']",,,8481519,8478470,35,34.0
8473422.0,3,412.6,2812.6,00:10:41:23,Chicago Blackhawks,CHI,16,oz,lpr,DI LPR OZ,successful,alongboards,-93.24205,-30.932352,93.24205,30.932352,"['8473422', '8477444', '8477987', '8482703', '8476891', '8481519']","['8476981', '8478133', '8476875', '8480865', '8478470']",,,,"['8476875', '8480865']",8481519,8478470,37,36.0
8473422.0,3,412.63333333333,2812.6333333333,00:10:41:24,Chicago Blackhawks,CHI,16,oz,pass,SOUTH CYCLE OFFBOARDS+,successful,eastside,-93.24205,-30.932352,93.24205,30.932352,"['8473422', '8477444', '8477987', '8482703', '8476891', '8481519']","['8476981', '8478133', '8476875', '8480865', '8478470']",,,,"['8476875', '8480865']",8481519,8478470,37,36.0
8473422.0,3,416.93333333333,2816.9333333333,00:10:46:03,Chicago Blackhawks,CHI,16,oz,reception,O-ZONE PASS RECEPTION,successful,,-60.04793,-38.47647,60.04793,38.47647,"['8473422', '8477444', '8477987', '8482703', '8476891', '8481519']","['8476981', '8478133', '8476875', '8480865', '8478470']",,,,"['8476875', '8480865']",8481519,8478470,37,36.0
8473422.0,3,418.1,2818.1,00:10:47:08,Chicago Blackhawks,CHI,16,oz,pass,NORTH CYCLE +,successful,eastside,-52.503815,-35.961765,52.503815,35.961765,"['8473422', '8477444', '8477987', '8482703', '8476891', '8481519']","['8476981', '8478133', '8476875', '8480865', '8478470']",,,,"['8476875', '8480865']",8481519,8478470,37,36.0
8473422.0,3,442.83333333333,2842.8333333333,00:11:12:00,Chicago Blackhawks,CHI,16,oz,reception,O-ZONE PASS RECEPTION,successful,,-93.74763,-22.885294,93.74763,22.885294,"['8473422', '8477444', '8477987', '8482703', '8476891', '8481519']","['8476981', '8478133', '8476875', '8480865', '8478470']",,,,"['8476875', '8480865']",8481519,8478470,37,36.0
8473422.0,3,446.33333333333,2846.3333333333,00:11:15:15,Chicago Blackhawks,CHI,16,oz,pass,NORTH CYCLE +,successful,eastside,-51.500572,-21.879412,51.500572,21.879412,"['8473422', '8477444', '8477987', '8482703', '8476891', '8481519']","['8476981', '8478133', '8476875', '8480865', '8478470']",,,,"['8476875', '8480865']",8481519,8478470,37,36.0
8473422.0,3,450.73333333333,2850.7333333333,00:11:19:27,Chicago Blackhawks,CHI,16,oz,reception,O-ZONE PASS RECEPTION,successful,,-74.635864,-25.4,74.635864,25.4,"['8473422', '8477444', '8477987', '8482703', '8476891', '8481519']","['8476981', '8478133', '8476875', '8480865', '8482087', '8478470']",,,,,8481519,8478470,37,36.0
