,time_together
8480798_vs_8482745,19
8482745_vs_8484227,16
8484762_vs_8484801,16
8483445_vs_8484801,15
8480798_vs_8484762,17
8484227_vs_8484762,17
8482745_vs_8484801,17
8483445_vs_8484227,17
8480798_vs_8483445,18
8475184_vs_8480798,5
8475184_vs_8484801,5
8478873_vs_8484227,10
8478873_vs_8480798,9
8475184_vs_8484227,5
8478873_vs_8484801,10
8480798_vs_8484153,7
8475184_vs_8482667,14
8482667_vs_8484153,16
8484153_vs_8484227,7
8478873_vs_8482667,12
8477505_vs_8484153,21
8477505_vs_8478873,18
8475726_vs_8484153,16
8475184_vs_8477505,19
8475726_vs_8478873,12
8475184_vs_8475726,14
8475184_vs_8480848,11
8478873_vs_8480848,7
8480848_vs_8484153,10
8484153_vs_8484911,6
8478873_vs_8484911,5
8475184_vs_8484911,8
8475184_vs_8475784,3
8475784_vs_8484153,5
8475784_vs_8478873,4
8475798_vs_8480848,17
8475784_vs_8475798,12
8475798_vs_8484911,13
8473986_vs_8484911,13
8473986_vs_8475784,13
8473986_vs_8480848,15
8478366_vs_8480848,12
8475784_vs_8478366,10
8478366_vs_8484911,9
8480068_vs_8484911,3
8480068_vs_8480848,3
8475784_vs_8480068,2
8478874_vs_8481754,9
8476624_vs_8480068,10
8476624_vs_8481754,9
8478366_vs_8478874,6
8478874_vs_8480068,10
8481754_vs_8484911,1
8476624_vs_8478366,7
8476624_vs_8477527,9
8471817_vs_8481754,9
8477527_vs_8478874,9
8471817_vs_8480068,9
8471817_vs_8477527,9
8478874_vs_8482745,7
8476624_vs_8482745,9
8471817_vs_8482745,2
8478874_vs_8483445,5
8480798_vs_8481754,4
8471817_vs_8483445,2
8481754_vs_8484801,6
8481754_vs_8484227,6
8475726_vs_8482745,12
8475726_vs_8484762,9
8475726_vs_8483445,9
8473986_vs_8475726,14
8473986_vs_8482667,15
8475798_vs_8482667,12
8478366_vs_8482667,7
8482745_vs_8484911,8
8475784_vs_8484762,4
8480848_vs_8482745,11
8475784_vs_8483445,4
8475784_vs_8482745,6
8480848_vs_8484762,11
8483445_vs_8484911,7
8484762_vs_8484911,7
8480848_vs_8483445,11
8480068_vs_8484227,6
8480068_vs_8480798,5
8480068_vs_8484801,5
8477527_vs_8484227,4
8477527_vs_8480798,4
8477527_vs_8484801,4
8478874_vs_8484153,3
8476624_vs_8484153,6
8471817_vs_8484153,1
8476624_vs_8478873,5
8471817_vs_8478873,1
8478873_vs_8478874,4
8475184_vs_8478874,1
8475184_vs_8476624,7
8471817_vs_8475184,1
8471817_vs_8473986,2
8475798_vs_8476624,11
8471817_vs_8478366,2
8477505_vs_8478366,6
8473986_vs_8476624,8
8471817_vs_8475798,1
8473986_vs_8477505,15
8475798_vs_8477505,14
8475798_vs_8478874,6
8473986_vs_8478874,5
8475726_vs_8475798,8
8475726_vs_8478366,5
8482667_vs_8484762,7
8482667_vs_8483445,7
8482667_vs_8482745,13
8478874_vs_8484762,4
8480848_vs_8481754,1
8473986_vs_8480798,11
8473986_vs_8484227,8
8475798_vs_8484227,11
8475798_vs_8480798,10
8478366_vs_8480798,8
8478366_vs_8484227,9
8478366_vs_8484801,9
8475798_vs_8484801,12
8473986_vs_8484801,8
8484153_vs_8484801,7
8477505_vs_8482745,11
8476624_vs_8484762,8
8476624_vs_8483445,8
8477505_vs_8484762,8
8477505_vs_8483445,7
8480068_vs_8482667,3
8481754_vs_8482667,2
8475726_vs_8480068,3
8475726_vs_8481754,2
8477505_vs_8480068,3
8477505_vs_8481754,2
8477527_vs_8482667,1
8477505_vs_8477527,1
8475726_vs_8477527,1
8471817_vs_8484762,1
