,time_together
8480355_vs_8482087,13
8481523_vs_8479325,12
8476981_vs_8477851,13
8482749_vs_8477851,11
8482749_vs_8479325,11
8475745_vs_8482087,14
8480355_vs_8481593,11
8479365_vs_8481593,14
8476981_vs_8479325,15
8481523_vs_8477851,9
8475745_vs_8481593,13
8479365_vs_8482087,14
8473419_vs_8476875,11
8481540_vs_8478443,16
8480018_vs_8477507,15
8479638_vs_8476875,10
8477496_vs_8483457,14
8477496_vs_8476875,13
8481618_vs_8478443,17
8481540_vs_8477507,14
8480018_vs_8478443,16
8473419_vs_8483457,13
8479638_vs_8483457,11
8481618_vs_8477507,16
8478401_vs_8476875,15
8478401_vs_8483457,11
8481540_vs_8479369,12
8481618_vs_8479369,11
8480018_vs_8479369,10
8483515_vs_8478443,14
8483515_vs_8482511,7
8477956_vs_8483457,15
8483515_vs_8479369,11
8481618_vs_8482511,7
8477956_vs_8476875,11
8480018_vs_8482511,6
8479987_vs_8482964,10
8479987_vs_8483457,11
8477956_vs_8482964,7
8478401_vs_8482964,7
8477956_vs_8475233,12
8478401_vs_8475233,10
8479987_vs_8475233,10
8477989_vs_8479369,10
8475848_vs_8482511,8
8477989_vs_8482511,9
8475848_vs_8479369,11
8475848_vs_8477851,10
8483515_vs_8477851,10
8477989_vs_8477851,11
8481556_vs_8475233,12
8475848_vs_8479325,10
8483515_vs_8479325,12
8481556_vs_8482964,9
8483397_vs_8475233,8
8481043_vs_8475233,10
8483397_vs_8482964,9
8481043_vs_8482964,9
8477989_vs_8479325,12
8475848_vs_8478443,13
8475745_vs_8475233,8
8475745_vs_8482964,8
8477989_vs_8478443,12
8475848_vs_8477507,12
8483515_vs_8477507,12
8477989_vs_8477507,10
8478401_vs_8482087,15
8479987_vs_8481593,14
8478133_vs_8479369,7
8478133_vs_8482511,8
8477956_vs_8482087,18
8476469_vs_8482511,8
8482476_vs_8482511,7
8478401_vs_8481593,12
8476469_vs_8479369,8
8482476_vs_8479369,7
8477956_vs_8481593,14
8479987_vs_8482087,16
8482749_vs_8478443,6
8481523_vs_8477507,10
8476981_vs_8478443,7
8482749_vs_8477507,7
8481523_vs_8478443,9
8476981_vs_8477507,8
8480355_vs_8483457,13
8479365_vs_8483457,16
8480355_vs_8476875,7
8479365_vs_8476875,9
8475745_vs_8483457,17
8475745_vs_8476875,12
8481540_vs_8479325,12
8481618_vs_8477851,10
8480018_vs_8477851,10
8481618_vs_8479325,9
8480018_vs_8479325,12
8481540_vs_8477851,11
8481556_vs_8476875,12
8483397_vs_8483457,6
8481043_vs_8483457,10
8483397_vs_8476875,7
8481043_vs_8476875,10
8481556_vs_8483457,10
8481523_vs_8479369,7
8476981_vs_8479369,6
8482749_vs_8479369,6
8476981_vs_8482511,5
8482749_vs_8482511,5
8481523_vs_8482511,6
8479987_vs_8476875,10
8478133_vs_8478443,9
8482476_vs_8478443,8
8477496_vs_8481593,4
8477496_vs_8482087,11
8476469_vs_8478443,7
8478133_vs_8477507,8
8473419_vs_8482087,9
8476469_vs_8477507,6
8482476_vs_8477507,6
8473419_vs_8481593,3
8479638_vs_8481593,5
8479638_vs_8482087,10
8481540_vs_8482511,6
8480355_vs_8475233,5
8479365_vs_8475233,6
8479365_vs_8482964,7
8480355_vs_8482964,8
8479638_vs_8475233,13
8479638_vs_8482964,11
8478133_vs_8479325,12
8477496_vs_8482964,8
8477496_vs_8475233,12
8478133_vs_8477851,10
8482476_vs_8477851,5
8482476_vs_8479325,5
8476469_vs_8477851,7
8473419_vs_8475233,12
8476469_vs_8479325,9
8473419_vs_8482964,7
8481556_vs_8481593,8
8481556_vs_8482087,7
8483397_vs_8482087,6
8483397_vs_8481593,7
8481043_vs_8482087,8
8481043_vs_8481593,8
