,time_together
8476892_vs_8480800,18
8475764_vs_8479425,16
8475764_vs_8480800,14
8476892_vs_8479425,17
8475753_vs_8479425,21
8475753_vs_8480800,22
8479425_vs_8481006,16
8480800_vs_8481006,17
8474574_vs_8481006,8
8474574_vs_8475753,13
8474574_vs_8476892,15
8475764_vs_8483678,13
8474574_vs_8475764,17
8476892_vs_8483678,16
8474574_vs_8482733,8
8482733_vs_8483678,9
8474574_vs_8481598,11
8481598_vs_8483678,11
8477969_vs_8482733,9
8477969_vs_8481598,12
8481598_vs_8483768,14
8482733_vs_8483768,11
8475753_vs_8477969,11
8475753_vs_8483768,12
8477969_vs_8481006,5
8481006_vs_8483768,9
8480800_vs_8481598,16
8479425_vs_8481598,13
8479425_vs_8482733,6
8480800_vs_8482733,8
8481006_vs_8483678,8
8475753_vs_8483678,12
8476892_vs_8477969,12
8475764_vs_8477969,11
8475764_vs_8483768,9
8476892_vs_8483768,11
