,time_together
8475231_vs_8482705,19
8478445_vs_8480893,17
8475231_vs_8480893,18
8477500_vs_8480893,18
8478445_vs_8480074,19
8475231_vs_8480074,20
8477500_vs_8480074,20
8478445_vs_8482705,18
8477500_vs_8482705,19
8475151_vs_8479423,16
8475754_vs_8481716,16
8478115_vs_8482451,15
8475754_vs_8479423,15
8475151_vs_8482451,14
8478115_vs_8481716,16
8475151_vs_8481716,16
8475754_vs_8482451,15
8478115_vs_8479423,14
8476419_vs_8482451,14
8476419_vs_8481716,9
8476419_vs_8479423,13
8479423_vs_8481601,10
8481601_vs_8481716,8
8481601_vs_8482451,9
8475314_vs_8479423,10
8475314_vs_8482451,10
8475314_vs_8481716,8
8475314_vs_8482744,10
8481601_vs_8482744,12
8476419_vs_8482744,12
8476419_vs_8479941,13
8475314_vs_8479941,13
8479941_vs_8481601,13
8475314_vs_8479671,10
8479671_vs_8481601,10
8476419_vs_8479671,14
8481237_vs_8482744,6
8479671_vs_8481237,5
8479941_vs_8481237,8
8473504_vs_8479671,6
8473504_vs_8480441,8
8480441_vs_8481237,8
8473504_vs_8479941,9
8474709_vs_8479671,6
8474709_vs_8480441,8
8474709_vs_8479941,9
8478115_vs_8480074,12
8478115_vs_8480893,10
8478115_vs_8482705,11
8475754_vs_8480893,13
8478445_vs_8482451,11
8475754_vs_8482705,15
8478445_vs_8479423,11
8476867_vs_8478115,3
8475754_vs_8476867,3
8475151_vs_8476867,3
8475754_vs_8480441,2
8478115_vs_8480441,3
8475151_vs_8480441,2
8475314_vs_8480441,2
8476419_vs_8476867,4
8476419_vs_8480441,2
8475314_vs_8476867,3
8475314_vs_8480292,3
8475151_vs_8480292,3
8476419_vs_8480292,2
8480441_vs_8481601,3
8480292_vs_8481601,3
8476867_vs_8481601,5
8473504_vs_8480292,8
8473504_vs_8476867,7
8473504_vs_8482744,5
8476867_vs_8481237,7
8480292_vs_8481237,8
8474709_vs_8482744,5
8476419_vs_8482705,6
8476419_vs_8480074,8
8478445_vs_8479671,5
8477500_vs_8479671,5
8477500_vs_8482451,7
8475231_vs_8479671,4
8475231_vs_8482451,5
8475151_vs_8480074,11
8475754_vs_8480074,14
8475151_vs_8482705,10
8475151_vs_8480893,6
8476419_vs_8480893,4
8475231_vs_8479423,6
8475231_vs_8481716,5
8473504_vs_8479423,6
8473504_vs_8480074,4
8473504_vs_8480893,4
8473504_vs_8481716,5
8475314_vs_8482705,4
8476867_vs_8477500,4
8476867_vs_8478445,6
8475231_vs_8482744,2
8478445_vs_8482744,2
8477500_vs_8482744,2
8475754_vs_8482744,6
8478445_vs_8479941,5
8475754_vs_8479941,12
8478115_vs_8482744,6
8478115_vs_8479941,12
8478115_vs_8479671,9
8475151_vs_8479671,6
8475754_vs_8479671,9
8475151_vs_8482744,5
8475151_vs_8479941,10
8474709_vs_8482451,5
8474709_vs_8476867,6
8474709_vs_8479423,5
8474709_vs_8480292,7
8481237_vs_8482451,3
8481237_vs_8481716,4
8479423_vs_8481237,4
8473504_vs_8482451,4
8474709_vs_8481716,3
8477500_vs_8480441,3
8477500_vs_8480292,4
8478445_vs_8480441,5
8478445_vs_8480292,5
8475231_vs_8480292,2
8475231_vs_8480441,2
8475231_vs_8476867,3
8475231_vs_8479941,3
8477500_vs_8479423,6
8477500_vs_8479941,4
8480893_vs_8481601,3
8481601_vs_8482705,3
8480074_vs_8481601,3
8478445_vs_8481716,8
8478115_vs_8480292,2
8475754_vs_8480292,2
8477500_vs_8481716,5
8473504_vs_8482705,3
8480074_vs_8481237,3
8474709_vs_8480074,3
8474709_vs_8482705,2
8474709_vs_8480893,2
8480893_vs_8481237,2
8481237_vs_8482705,2
8475314_vs_8480074,3
8475314_vs_8480893,2
