period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",ANA,CAR,24,12,"['8478424', '8480806', '8481517']","['8481563', '8483490']","['8473533', '8476921', '8482702']","['8475200', '8478970']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ANA,CAR,24,12,"['8478424', '8480806', '8481517']","['8481563', '8483490']","['8473533', '8476921', '8482702']","['8475200', '8478970']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ANA,CAR,24,12,"['8478873', '8481533', '8482745', '8484153']",['8481605'],"['8473533', '8476921']","['8470613', '8476958']",5,4,4v5
