,time_together
8474151_vs_8481593,11
8478416_vs_8478851,17
8478416_vs_8481593,12
8474151_vs_8478851,17
8478178_vs_8478851,17
8478178_vs_8481593,18
8475167_vs_8478851,17
8475167_vs_8481593,15
8476875_vs_8478178,12
8475167_vs_8476875,18
8476875_vs_8478416,16
8474151_vs_8476875,17
8478416_vs_8483457,18
8474151_vs_8483457,17
8478851_vs_8480246,14
8476875_vs_8482929,12
8476875_vs_8480246,13
8478851_vs_8482929,16
8478178_vs_8482964,12
8475167_vs_8482964,13
8475233_vs_8478178,12
8475167_vs_8475233,13
8478178_vs_8483457,11
8475167_vs_8483457,13
8480246_vs_8481593,12
8480246_vs_8483457,8
8481593_vs_8482929,14
8482929_vs_8483457,11
8482929_vs_8482964,12
8475233_vs_8482929,10
8475233_vs_8480246,12
8480246_vs_8482964,14
8474151_vs_8482964,10
8475233_vs_8478416,8
8474151_vs_8475233,7
8478416_vs_8482964,10
