period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",BOS,FLA,6,13,"['8480355', '8481043', '8481556']","['8477507', '8479325']","['8477409', '8477935', '8478542']","['8475179', '8478859']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",BOS,FLA,6,13,"['8477496', '8477956', '8478401']",['8479325'],"['8477409', '8477935', '8478542']","['8475179', '8478859']",4,5,5v4
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",BOS,FLA,6,13,"['8480355', '8481043', '8481556']","['8477507', '8479325']","['8477409', '8477935', '8478542']","['8475179', '8478859']",5,5,5v5
