period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",PIT,ANA,5,24,"['8471215', '8471675', '8476483']","['8471724', '8476891']","['8476934', '8480806', '8481517']","['8475208', '8483490']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",PIT,ANA,5,24,"['8474189', '8482055']","['8471724', '8477969']","['8478366', '8478873', '8482745', '8484153']",['8482803'],4,5,5v4
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",PIT,ANA,5,24,"['8474189', '8482055']","['8471724', '8477969']","['8478366', '8478873', '8482745', '8484153']",['8482803'],4,5,5v4
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",PIT,ANA,5,24,"['8471675', '8476483']",['8474578'],"['8478873', '8480806']",['8482803'],3,3,3v3
