,time_together
8479591_vs_8480995,10
8477416_vs_8479591,8
8476826_vs_8479591,10
8479661_vs_8480995,11
8477416_vs_8483489,9
8476826_vs_8483489,10
8480995_vs_8483489,10
8477416_vs_8479661,11
8476826_vs_8479661,11
8477416_vs_8477956,6
8476826_vs_8477956,12
8477956_vs_8480995,8
8477404_vs_8483489,9
8477404_vs_8479661,9
8477404_vs_8477956,14
8477496_vs_8482201,8
8477956_vs_8482201,10
8476826_vs_8477496,13
8476826_vs_8479987,14
8477404_vs_8477496,12
8477404_vs_8479987,13
8479987_vs_8482201,8
8477956_vs_8478519,18
8478519_vs_8479987,14
8477496_vs_8478519,16
8476453_vs_8477956,7
8477496_vs_8478010,8
8477956_vs_8478010,10
8477404_vs_8478401,13
8476453_vs_8478401,14
8478010_vs_8478401,14
8476453_vs_8477496,6
8477956_vs_8479542,17
8478401_vs_8479542,16
8477496_vs_8479542,13
8479542_vs_8479999,14
8476453_vs_8479999,10
8478010_vs_8479999,13
8476453_vs_8478042,11
8478010_vs_8478042,14
8478042_vs_8479542,15
8478401_vs_8478519,12
8479542_vs_8479987,13
8476826_vs_8478401,8
8476826_vs_8479999,6
8477404_vs_8479999,9
8476826_vs_8482177,7
8480995_vs_8482177,8
8478042_vs_8480995,6
8479999_vs_8480995,5
8476826_vs_8478042,5
8478519_vs_8483489,8
8479542_vs_8483489,5
8478519_vs_8482177,4
8479542_vs_8482177,6
8478010_vs_8483489,6
8478519_vs_8480355,4
8479542_vs_8480355,7
8478010_vs_8480355,8
8477404_vs_8480355,5
8476374_vs_8477416,5
8476453_vs_8480355,8
8476374_vs_8478010,7
8476374_vs_8477404,5
8476374_vs_8476453,7
8477416_vs_8480355,4
8476453_vs_8479661,7
8477416_vs_8478401,4
8478010_vs_8479661,6
8479661_vs_8482070,2
8478401_vs_8482070,1
8478519_vs_8479661,7
8479542_vs_8479661,5
8479661_vs_8482201,9
8478401_vs_8482201,6
8482201_vs_8483489,7
8482070_vs_8483489,4
8479591_vs_8482070,3
8479591_vs_8482201,6
8478519_vs_8479591,7
8479542_vs_8479591,8
8478042_vs_8482201,9
8478042_vs_8482070,1
8478042_vs_8478519,11
8478042_vs_8483447,2
8479591_vs_8483447,3
8483447_vs_8483489,3
8480876_vs_8483489,2
8478042_vs_8480876,1
8479591_vs_8480876,2
8479987_vs_8480995,8
8477416_vs_8477496,7
8477496_vs_8480995,8
8477416_vs_8479987,6
8477956_vs_8480876,1
8477496_vs_8480876,1
8479987_vs_8480876,2
8476374_vs_8483447,7
8480876_vs_8482177,7
8476374_vs_8480876,6
8480355_vs_8480995,4
8480355_vs_8483447,8
8482177_vs_8483447,8
8480355_vs_8480876,6
8476374_vs_8480995,5
8482070_vs_8482177,8
8480355_vs_8482070,9
8476374_vs_8482070,8
8476453_vs_8479591,8
8478010_vs_8479591,8
8477404_vs_8479591,8
8477496_vs_8482070,2
8477956_vs_8482070,2
8479987_vs_8482070,2
8476374_vs_8479542,5
8478401_vs_8480876,1
8478401_vs_8483447,2
8479999_vs_8483447,3
8477416_vs_8479999,3
8476453_vs_8482177,3
8477416_vs_8478042,2
8478401_vs_8480995,3
8478010_vs_8479987,7
8476453_vs_8483489,6
8476453_vs_8479987,7
8479999_vs_8482201,7
8478519_vs_8479999,9
8477404_vs_8478042,11
8479987_vs_8483447,1
8477416_vs_8482177,3
8476374_vs_8476826,4
8480355_vs_8482201,4
8476374_vs_8482201,4
8476374_vs_8478519,3
8476826_vs_8480355,2
8477404_vs_8482177,5
8478010_vs_8482177,2
8479661_vs_8483447,1
8482177_vs_8482201,2
