,time_together
8480018_vs_8482110,17
8480002_vs_8480018,17
8481540_vs_8482110,16
8480002_vs_8481540,16
8480002_vs_8481523,14
8478414_vs_8481523,14
8478414_vs_8480018,16
8478414_vs_8481540,16
8481523_vs_8482110,15
8478133_vs_8482110,8
8478133_vs_8478414,7
8478133_vs_8480002,8
8478414_vs_8481618,7
8480002_vs_8481618,10
8481618_vs_8482110,9
8478133_vs_8479407,10
8476292_vs_8481618,11
8480002_vs_8483515,9
8476292_vs_8478133,7
8476292_vs_8483515,10
8479407_vs_8481618,13
8479407_vs_8483515,11
8481559_vs_8483515,10
8481559_vs_8481618,12
8478133_vs_8481559,10
8477989_vs_8481032,9
8475287_vs_8475848,11
8475287_vs_8476981,7
8475287_vs_8477989,9
8476474_vs_8476981,10
8476474_vs_8477989,13
8475848_vs_8476474,9
8475848_vs_8481032,9
8476981_vs_8481032,5
8476469_vs_8477073,5
8475287_vs_8482476,3
8477073_vs_8482476,6
8475193_vs_8482476,7
8477073_vs_8477989,3
8475193_vs_8477989,5
8475287_vs_8476469,4
8475193_vs_8476469,10
8475193_vs_8483549,8
8477073_vs_8483549,6
8475413_vs_8476469,7
8475413_vs_8483549,7
8475413_vs_8482476,6
8476469_vs_8480002,6
8476469_vs_8478414,7
8480002_vs_8483549,2
8480002_vs_8482476,2
8478414_vs_8483549,5
8478414_vs_8482476,4
8475193_vs_8480018,4
8482110_vs_8483515,8
8475287_vs_8481540,10
8475287_vs_8481523,9
8475287_vs_8483515,13
8479407_vs_8480018,6
8479407_vs_8481523,4
8475287_vs_8480018,9
8479407_vs_8481540,7
8476474_vs_8481540,8
8476474_vs_8480018,7
8476474_vs_8483515,13
8476474_vs_8481523,8
8476474_vs_8482476,1
8476292_vs_8481540,8
8476292_vs_8482476,5
8476292_vs_8481523,6
8476474_vs_8481618,13
8475848_vs_8476292,12
8476292_vs_8476469,6
8476469_vs_8476474,4
8475848_vs_8480002,5
8475848_vs_8482110,5
8482110_vs_8482476,1
8476469_vs_8482110,5
8477989_vs_8480002,8
8477989_vs_8482110,6
8477989_vs_8478414,6
8475848_vs_8478414,6
8476981_vs_8478414,6
8476981_vs_8480002,8
8476981_vs_8479407,14
8477989_vs_8479407,14
8479407_vs_8483549,7
8477989_vs_8481559,15
8476981_vs_8481559,15
8481559_vs_8483549,7
8481032_vs_8481618,14
8481032_vs_8482476,1
8481032_vs_8481523,9
8475287_vs_8481618,13
8476469_vs_8481032,1
8476469_vs_8481559,11
8481559_vs_8482476,7
8475848_vs_8481559,11
8476292_vs_8477989,13
8476292_vs_8483549,4
8476292_vs_8476981,10
8477073_vs_8481618,4
8476981_vs_8477073,2
8475193_vs_8476981,4
8475193_vs_8483515,3
8477073_vs_8483515,3
8477073_vs_8478133,4
8475193_vs_8478133,6
8475413_vs_8476981,2
8475413_vs_8478133,4
8475413_vs_8483515,4
8481032_vs_8483515,14
8478133_vs_8481032,12
8475287_vs_8478133,12
8476474_vs_8478133,14
8475848_vs_8479407,11
8475193_vs_8475848,2
8481032_vs_8481540,8
8480018_vs_8481032,9
8479407_vs_8482476,6
8476469_vs_8479407,11
8477073_vs_8480018,3
8475413_vs_8480018,4
8475193_vs_8481540,4
8475193_vs_8481523,4
8481523_vs_8481559,4
8480018_vs_8481559,9
8481540_vs_8481559,8
8476981_vs_8482110,5
8478414_vs_8483515,6
8477073_vs_8481540,3
8477073_vs_8481523,3
8475413_vs_8481540,4
8475413_vs_8481523,4
8475413_vs_8481618,3
8475193_vs_8481618,3
8476292_vs_8480018,7
8475287_vs_8483549,1
8476474_vs_8483549,1
8481032_vs_8483549,1
8475413_vs_8477989,2
8475413_vs_8475848,1
8475848_vs_8477073,1
