period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",MTL,NYI,8,2,"['8479339', '8481523', '8483515']","['8476875', '8482087']","['8475314', '8477500', '8481601']","['8477506', '8481014']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",MTL,NYI,8,2,"['8476981', '8477989']","['8475233', '8476875']","['8475151', '8475314', '8475754', '8477500']",['8480865'],4,5,5v4
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",MTL,NYI,8,2,"['8480018', '8481540', '8481618']","['8476875', '8482087']","['8475314', '8477500', '8481601']","['8477506', '8481014']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",MTL,NYI,8,2,"['8477989', '8480018']",['8476875'],"['8477500', '8481601']",['8477506'],3,3,3v3
