,time_together
8482087_vs_8482762,21
8482762_vs_8483457,20
8473507_vs_8483457,18
8473507_vs_8482087,18
8476875_vs_8482762,13
8473507_vs_8476875,12
8476875_vs_8481542,22
8475279_vs_8478851,22
8475279_vs_8476875,20
8478851_vs_8481542,23
8481542_vs_8481593,12
8475279_vs_8481593,12
8475233_vs_8481542,9
8475233_vs_8475279,6
8475233_vs_8475718,6
8475718_vs_8481593,11
8481593_vs_8481607,11
8475233_vs_8481607,6
8481542_vs_8483457,16
8481542_vs_8482087,20
8475279_vs_8483457,13
8475279_vs_8482087,14
8473507_vs_8481593,6
8473507_vs_8475233,5
8481593_vs_8482762,5
8475233_vs_8482762,6
8481607_vs_8482087,11
8475718_vs_8482087,10
8481607_vs_8483457,11
8475718_vs_8483457,11
8473507_vs_8478851,11
8478851_vs_8482762,11
8478851_vs_8481607,7
8475718_vs_8478851,5
8475718_vs_8476875,5
8476875_vs_8481607,6
