,time_together
8479410_vs_8482087,14
8478851_vs_8479410,14
8476874_vs_8478851,12
8476874_vs_8482087,12
8475233_vs_8479410,13
8476875_vs_8479410,17
8480891_vs_8482087,16
8480891_vs_8482964,9
8475233_vs_8480891,10
8478851_vs_8480891,16
8476875_vs_8480891,12
8479410_vs_8483457,16
8476874_vs_8483457,16
8476874_vs_8476875,14
8480891_vs_8483457,7
8474013_vs_8476875,16
8474013_vs_8483457,17
8474013_vs_8482087,13
8474013_vs_8478851,11
8478507_vs_8478851,14
8478507_vs_8482087,14
8478507_vs_8483457,16
8479976_vs_8483457,14
8479976_vs_8482087,20
8476875_vs_8478507,17
8476875_vs_8479976,14
8474013_vs_8475233,11
8474013_vs_8482964,9
8475233_vs_8476874,9
8476874_vs_8482964,7
8479410_vs_8482964,6
8478851_vs_8479976,16
8475233_vs_8478507,11
8478507_vs_8482964,5
8475233_vs_8479976,7
8479976_vs_8482964,4
