period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",BOS,DET,6,17,"['8475745', '8479365', '8480355']","['8477851', '8479325']","['8477946', '8479992', '8482078']","['8473507', '8475279']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",BOS,DET,6,17,"['8475745', '8479365', '8480355']","['8477851', '8479325']","['8475765', '8481013', '8483464']","['8473507', '8475279']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",BOS,DET,6,17,"['8477956', '8478401', '8479987']",['8482511'],"['8477429', '8479337']","['8481542', '8482762']",4,4,4v4
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",BOS,DET,6,17,"['8477496', '8478401']",['8479325'],"['8477946', '8479992']",['8481542'],3,3,3v3
