,time_together
8476917_vs_8480839,20
8477506_vs_8481524,18
8476917_vs_8481524,18
8477506_vs_8480839,20
8480807_vs_8481014,19
8481014_vs_8482671,21
8480865_vs_8482671,21
8480807_vs_8480865,22
8476429_vs_8480839,11
8480839_vs_8483448,10
8481524_vs_8483448,11
8476429_vs_8481524,10
8477365_vs_8477506,15
8477506_vs_8480196,12
8476917_vs_8480196,15
8476917_vs_8477365,17
8476429_vs_8482671,12
8476429_vs_8480807,13
8480839_vs_8480865,21
8480865_vs_8481524,22
8477506_vs_8480807,12
8476917_vs_8480807,13
8477506_vs_8482671,11
8476917_vs_8482671,12
8480839_vs_8481014,20
8481014_vs_8481524,15
8480196_vs_8483448,13
8476429_vs_8477365,11
8477365_vs_8483448,12
8476429_vs_8480196,13
8480807_vs_8483448,14
8482671_vs_8483448,11
8480196_vs_8480865,13
8477365_vs_8480865,11
8480196_vs_8481014,8
8477365_vs_8481014,7
