,time_together
8475794_vs_8480865,17
8475168_vs_8480865,17
8477500_vs_8476902,21
8478445_vs_8475825,22
8475314_vs_8476902,20
8478975_vs_8481014,13
8477500_vs_8475825,21
8475794_vs_8481014,14
8475168_vs_8481014,14
8475314_vs_8475825,21
8478445_vs_8476902,21
8478975_vs_8480865,15
8477500_vs_8470600,10
8478445_vs_8470600,12
8475314_vs_8470600,12
8479328_vs_8470600,11
8478449_vs_8480222,10
8481601_vs_8480878,9
8482740_vs_8480222,11
8476419_vs_8480878,9
8480027_vs_8480222,15
8480027_vs_8476917,20
8478449_vs_8476917,16
8481601_vs_8470600,11
8482740_vs_8476917,16
8476419_vs_8470600,12
8479328_vs_8480878,8
8482740_vs_8480865,17
8478449_vs_8481014,17
8480027_vs_8481014,21
8482740_vs_8481014,16
8480027_vs_8480865,20
8478449_vs_8480865,17
8475151_vs_8480878,15
8475151_vs_8470600,15
8481601_vs_8481581,14
8476419_vs_8481581,14
8475151_vs_8481581,14
8478449_vs_8476429,12
8475754_vs_8480878,15
8480027_vs_8476429,16
8482740_vs_8476429,10
8475754_vs_8481581,12
8482740_vs_8481541,5
8475754_vs_8477810,11
8473994_vs_8476429,16
8479351_vs_8481541,14
8481601_vs_8477810,11
8479351_vs_8476429,17
8475151_vs_8477810,11
8473994_vs_8481541,13
8477392_vs_8477810,10
8477392_vs_8481581,10
8470794_vs_8481541,13
8470794_vs_8476429,17
8473504_vs_8477810,6
8473504_vs_8481581,11
8481237_vs_8477810,6
8481237_vs_8481581,8
8474149_vs_8476917,10
8474709_vs_8481581,11
8475225_vs_8480222,3
8476889_vs_8480222,11
8475225_vs_8476917,2
8476889_vs_8476917,10
8474709_vs_8477810,7
8474149_vs_8480222,10
8474709_vs_8475825,6
8481237_vs_8475825,8
8473504_vs_8475825,7
8474709_vs_8476902,6
8481237_vs_8476902,8
8473504_vs_8476902,7
8475225_vs_8480865,4
8475225_vs_8481014,3
8476889_vs_8481014,9
8474149_vs_8480865,12
8474149_vs_8481014,10
8476889_vs_8480865,12
8477500_vs_8480878,7
8475314_vs_8480878,6
8475168_vs_8480222,12
8478975_vs_8480222,12
8475794_vs_8480222,10
8475794_vs_8476917,17
8475168_vs_8476917,17
8478975_vs_8476917,17
8478445_vs_8480878,7
8478445_vs_8481581,13
8477500_vs_8481581,14
8475314_vs_8481581,12
8479328_vs_8481581,9
8476419_vs_8477810,11
8479328_vs_8477810,9
8481601_vs_8476902,7
8476419_vs_8476902,10
8479328_vs_8476902,6
8477392_vs_8476902,11
8470794_vs_8481014,12
8470794_vs_8480865,13
8475754_vs_8476902,10
8475151_vs_8476902,10
8475151_vs_8475825,10
8475754_vs_8475825,10
8477392_vs_8475825,12
8473994_vs_8481014,11
8473994_vs_8480865,13
8478449_vs_8481541,6
8475794_vs_8476429,8
8475794_vs_8481541,6
8473994_vs_8480222,9
8470794_vs_8480222,9
8470794_vs_8476917,15
8473994_vs_8476917,15
8475754_vs_8470600,14
8475225_vs_8481541,3
8476889_vs_8481541,7
8474149_vs_8481541,8
8475225_vs_8476429,2
8476889_vs_8476429,7
8474149_vs_8476429,6
8477392_vs_8470600,12
8478975_vs_8481541,4
8475168_vs_8481541,6
8478975_vs_8476429,8
8475168_vs_8476429,9
8476419_vs_8475825,9
8479328_vs_8475825,6
8479351_vs_8480865,8
8479351_vs_8481014,7
8479351_vs_8480222,8
8479351_vs_8476917,11
8478445_vs_8477810,9
8477392_vs_8480878,12
8473504_vs_8480878,8
8473504_vs_8470600,7
8477500_vs_8477810,9
8475314_vs_8477810,10
8481237_vs_8470600,5
8474709_vs_8470600,5
8480027_vs_8481541,9
8481601_vs_8475825,8
8481237_vs_8480878,4
8474709_vs_8480878,4
