period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",NJD,NYI,1,2,"['8475287', '8478414', '8482110']","['8475455', '8483495']","['8475231', '8477392', '8478115']","['8476917', '8477506']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",NJD,NYI,1,2,"['8475287', '8478414', '8482110']","['8475455', '8483495']","['8475231', '8477392', '8478115']","['8476917', '8477506']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NJD,NYI,1,2,"['8478414', '8479407', '8480002']","['8475455', '8483495']","['8475231', '8477392', '8478115']","['8477950', '8481014']",5,5,5v5
