Player,Position,Team,ES IND XGFP20,ES ACT2XPF,SOO,SOOdiff,SOT%,ES ISF (P20 WOI),ES ISAg (P20 WOI),ES ISF% (WOI),ES P2SAg (P20 WOI),ES XGFP20 (WOI),ES XGAP20 (WOI),ES OPREB (P20 WOI),ES OddMRAg (P20),ES OZSTART %,XGF %,ES CORSIFOR%
"Colton White","D","Anaheim",0.04295953333751014,-0.04295953333751014,22.070194311826008,-4.367730112097143,0.07132842469972055,1.6028866207053776,2.5005031283003887,0.390625,5.449814510398284,0.5997050609725162,0.9873297708971484,3.3981196358954002,0.35263505655518307,0.2692307692307692,0.3778776929968271,0.4064516129032258
"Drew Helleson","D","Anaheim",0.025396731767540606,0.4688168508690887,20.52696054992707,-2.525175149315332,0.08664252870009685,1.482640747909888,1.9768543305465172,0.42857142857142855,3.9537086610930343,0.7607981628279948,0.8182112020299055,1.482640747909888,0.9884271652732586,0.2391304347826087,0.4818199180829186,0.4117647058823529
"Gustav Lindström","D","Anaheim",0.03393049136009661,0.005518796580256041,21.444175913986054,-2.474115684442197,0.07274780809957203,1.8541165331965745,2.840348731705391,0.3949579831932773,3.392638762870328,0.7101362454459238,0.9096372738526708,3.2742908990492703,0.4733914552842318,0.3568281938325991,0.4384169990341809,0.4584269662921348
"Jackson Lacombe","D","Anaheim",0.011744077985141163,-0.011744077985141163,20.942636064612508,-2.0547019132719475,0.030854559281544007,1.165557767956874,1.7483366519353112,0.4,4.079452187849059,0.6330493192462667,0.8712132036617916,2.331115535913748,0.582778883978437,0.3333333333333333,0.42083699461078655,0.39622641509433965
"Jacob Trouba","D","Anaheim",0.11678480940673563,-0.04882871357504928,23.458144163655394,0.6831876991336506,0.12843325403540057,2.0386828749505903,2.0930477516159396,0.4934210526315789,4.539467201556648,0.8984609662142576,0.8526012672352572,2.568740422437744,1.1416624099723307,0.30691530691530694,0.5130948227033196,0.5061773255813954
"Nathan Beaulieu","D","Anaheim",0.03395436746806724,-0.03395436746806724,22.283581224705525,-4.661458092171518,0.07838068592842362,1.7506509305896594,2.6111403710489838,0.4013605442176871,6.023426083215269,0.6519420500884655,1.0771353053560373,3.887038506902464,0.9198335398013465,0.2292768959435626,0.3770462021468481,0.38317054845980464
"Radko Gudas","D","Anaheim",0.048221895979062304,-0.010414097175364076,22.22440748252771,2.227914574332412,0.0803664604165046,2.3818913246329885,1.606831449157175,0.5971563981042654,3.553933087547634,0.835010772410348,0.6892955170454944,2.457506922240385,0.9262910706906067,0.3267429760665973,0.5477972361502464,0.5503099666189795
"Scott Harrington","D","Anaheim",0.039055420636207636,0.0452662195758457,22.74096640399438,-2.560322782054211,0.10565184460938178,2.0237193650892804,2.051826578493298,0.496551724137931,5.284156119955343,0.7660219733423125,0.950296963061456,2.923150194017849,1.0399668959486579,0.2675438596491228,0.4463167987573283,0.4361463778939507
"Dysin Mayo","D","Arizona",0.06476134291524498,-0.06476134291524498,23.87051087284943,-6.952366623904185,0.09750434944259165,1.2810977584347831,2.3059759651826095,0.35714285714285715,4.0995128269913055,0.5754730889178712,0.8727960585298792,2.0497564134956527,0.3843293275304349,0.2037037037037037,0.3973523083965529,0.3969465648854962
"Patrik Nemeth","D","Arizona",0.03416344725063365,-0.03416344725063365,23.077661711096056,-5.593752024706931,0.08736944774154566,1.3639037546775405,1.9168377092765434,0.4157303370786517,4.534058427711824,0.6125787208772115,0.8523038301143,3.18858580485425,0.5897962182389365,0.24156692056583243,0.4181759967463502,0.40298507462686567
"Andrew Peeke","D","Boston",0.047954964060927835,0.035116527418475416,23.613071334211064,-3.2054504532745463,0.08324349070595173,1.633739332428264,2.090632535564982,0.43866171003717475,4.804301257225489,0.6948951199578727,0.8835195413933866,3.4059311506555336,0.9276316548533364,0.27437106918238996,0.4402487742751847,0.43617391304347825
"Anton Stralman","D","Boston",0.02521775563401132,-0.02521775563401132,21.19420965080339,1.9194983660098488,0.0398248212429592,1.5688249307586528,2.9633359803219,0.34615384615384615,4.183533148689741,0.8930651472389683,0.9680555034276955,2.4403943367356824,1.0458832871724353,0.32432432432432434,0.47985344040917893,0.5142857142857142
"Billy Sweezey","D","Boston",0.002244864062968063,-0.002244864062968063,24.768352339802664,-7.603781227361662,0.03172661860387407,1.5166260126638285,2.2749390189957426,0.4,5.763178848122548,0.5794264733729773,1.0942653651754246,2.729926822794891,1.0616382088646799,0.3020833333333333,0.34619662952740193,0.376425855513308
"Charlie McAvoy","D","Boston",0.08618564267197726,-0.017462269996103823,24.081004117323378,3.0759228229586113,0.12829438262134626,2.456860573162475,1.735265160065804,0.5860655737704918,3.45334947696264,0.990019939048435,0.7142547335132768,2.491222259500412,0.5497869814069875,0.40928632846087704,0.5809039792631117,0.5254312251216275
"Connor Carrick","D","Boston",0.01746657351234907,-0.01746657351234907,21.83763442757932,2.5329228038311573,0.14747835079071075,0,0,0,0,0.7172721981766214,0.244262336856734,0,0,0.25,0.7459661323051069,0.5909090909090909
"Dan Renouf","D","Boston",0.24406204492295108,-0.24406204492295108,38.398467773816556,-6.730823262234946,0.2301811189964724,5.466970387243764,9.11161731207294,0.375,7.289293849658352,1.0514603327357337,3.6364367112924874,7.289293849658352,1.822323462414588,0.38461538461538464,0.22429253946077146,0.4375
"Hampus Lindholm","D","Boston",0.08060666903656198,0.0015142090941539486,24.21827991146159,1.8225947369721225,0.1247968582342352,2.299384587660046,1.8066593188757503,0.56,3.8049340200565043,0.9270164537169562,0.7364942868868637,2.5457472220521935,0.6843406510892993,0.3142437591776799,0.5572650846729541,0.5309130122214234
"Henri Jokiharju","D","Boston",0.05008581758713999,0.002930803614501384,24.05046426942047,0.17038677918632478,0.07013450417358565,1.784892913788593,2.756864302485351,0.39299610894941633,4.930545771752648,0.8197069803770735,1.043934093251613,2.8452253378214203,0.8482659392262619,0.34707574304889743,0.439841658340909,0.5044117647058823
"Jordan Harris","D","Boston",0.08884070757714345,-0.017685990044077504,22.9054376473311,-1.4106920025708405,0.12143971125306721,2.045698129075646,2.454837754890775,0.45454545454545453,4.358226448900289,0.799784226259526,0.9751278914899344,3.006286815772036,0.8360679310135248,0.29062870699881377,0.4506049726414795,0.4654841802492809
