gameReferenceId,id,period,periodTime,gameTime,currentPossession,teamInPossession,currentPlayInPossession,isPossessionEvent,isDefensiveEvent,isPossessionBreaking,isLastPlayOfPossession,frame,timecode,shorthand,name,zone,type,outcome,flags,previousName,previousType,previousOutcome,xCoord,yCoord,xAdjCoord,yAdjCoord,scoreDifferential,manpowerSituation,teamSkatersOnIce,teamForwardsOnIceRefs,teamDefencemenOnIceRefs,teamGoalieOnIceRef,opposingTeamSkatersOnIce,opposingTeamForwardsOnIceRefs,opposingTeamDefencemenOnIceRefs,opposingTeamGoalieOnIceRef,team,playerJersey,playerPosition,playerFirstName,playerLastName,playerReferenceId,playZone,playSection,expectedGoalsOnNet,expectedGoalsAllShots
20064,0,1,0,0,,,,,,,,6187,00:00:00:00,Face-Off,faceoff,,nz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20064,1,1,0,0,,None,,false,false,false,false,6187,00:00:00:00,"NZ REC FACE OFF+",faceoff,nz,recovered,successful,"centerfodot, lefthandedopponent",none,none,none,-0.25292206,0.25001144,0.25292206,-0.25001144,0,evenStrength,5,"	8476292, 8479407, 8480002","	8476462, 8478399","	8481033",5,"	8475151, 8475754, 8478115","	8477506, 8481014","	8478009","New Jersey Devils",13,C,Nico,Hischier,8480002,nz,northCenterNZ,,
20064,2,1,0,0,,None,,false,false,false,false,6187,00:00:00:00,"NZ FACE OFF-",faceoff,nz,none,failed,"centerfodot, lefthandedopponent",none,none,none,-0.25292206,0.25001144,-0.25292206,0.25001144,0,evenStrength,5,"	8475151, 8475754, 8478115","	8477506, 8481014","	8478009",5,"	8476292, 8479407, 8480002","	8476462, 8478399","	8481033","New York Islanders",29,C,Brock,Nelson,8475754,nz,southCenterNZ,,
20064,3,1,0.44,0.44,0,"New Jersey Devils",0,true,false,false,false,6198,00:00:00:11,"CONT F/OFF LPR+ NZ",lpr,nz,faceoffcontested,successful,,none,none,none,1.3030014,-0.7489166,-1.3030014,0.7489166,0,evenStrength,5,"	8476292, 8479407, 8480002","	8476462, 8478399","	8481033",5,"	8475151, 8475754, 8478115","	8477506, 8481014","	8478009","New Jersey Devils",13,C,Nico,Hischier,8480002,nz,southCenterNZ,,
20064,4,1,0.48,0.48,0,"New Jersey Devils",1,false,false,false,false,6199,00:00:00:12,"CONT LPR- NZ",lpr,nz,contested,failed,,none,none,none,-0.19792938,-0.25294113,-0.19792938,-0.25294113,0,evenStrength,5,"	8475151, 8475754, 8478115","	8477506, 8481014","	8478009",5,"	8476292, 8479407, 8480002","	8476462, 8478399","	8481033","New York Islanders",29,C,Brock,Nelson,8475754,nz,northCenterNZ,,
20064,5,1,0.48,0.48,0,"New Jersey Devils",2,true,false,false,false,6199,00:00:00:12,"NZPASS south+",pass,nz,south,successful,eastside,none,none,none,1.3030014,-0.7489166,-1.3030014,0.7489166,0,evenStrength,5,"	8476292, 8479407, 8480002","	8476462, 8478399","	8481033",5,"	8475151, 8475754, 8478115","	8477506, 8481014","	8478009","New Jersey Devils",13,C,Nico,Hischier,8480002,nz,southCenterNZ,,
20064,6,1,1.92,1.92,0,"New Jersey Devils",3,true,false,false,false,6235,00:00:01:23,"N-ZONE PASS RECEPTION",reception,nz,regular,successful,,none,none,none,19.911827,-3.7665634,-19.911827,3.7665634,0,evenStrength,5,"	8476292, 8479407, 8480002","	8476462, 8478399","	8481033",5,"	8475151, 8475754, 8478115","	8477506, 8481014","	8478009","New Jersey Devils",7,D,Dougie,Hamilton,8476462,nz,southCenterNZ,,
20064,7,1,3.16,3.16,0,"New Jersey Devils",4,true,false,false,true,6266,00:00:03:04,"NZPASS north-",pass,nz,north,failed,westside,none,none,none,13.373589,13.333439,-13.373589,-13.333439,0,evenStrength,5,"	8476292, 8479407, 8480002","	8476462, 8478399","	8481033",5,"	8475151, 8475754, 8478115","	8477506, 8481014","	8478009","New Jersey Devils",7,D,Dougie,Hamilton,8476462,nz,southCenterNZ,,
20064,8,1,3.68,3.68,0,"New Jersey Devils",5,false,false,false,false,6279,00:00:03:17,"FAILED PASS TRAJECTORY LOCATION NZ",failedpasslocation,nz,none,failed,,none,none,none,-7.749939,31.439323,7.749939,-31.439323,0,evenStrength,5,"	8476292, 8479407, 8480002","	8476462, 8478399","	8481033",5,"	8475151, 8475754, 8478115","	8477506, 8481014","	8478009","New Jersey Devils",7,D,Dougie,Hamilton,8476462,nz,northWestBoardsNZ,,
20064,9,1,5.48,5.48,1,"New York Islanders",0,true,false,false,false,6324,00:00:05:12,"HI PRESS DUMP IN LPR+",lpr,dz,hipresopdump,successful,alongboards,none,none,none,-59.04205,35.958824,-59.04205,35.958824,0,evenStrength,5,"	8475151, 8475754, 8478115","	8477506, 8481014","	8478009",5,"	8476292, 8479407, 8480002","	8476462, 8478399","	8481033","New York Islanders",6,D,Ryan,Pulock,8477506,dz,outsideNorthWestDZ,,
