Player,Position,Team,ES IND XGFP20,ES ACT2XPF,SOO,SOOdiff,SOT%,ES ISF (P20 WOI),ES ISAg (P20 WOI),ES ISF% (WOI),ES P2SAg (P20 WOI),ES XGFP20 (WOI),ES XGAP20 (WOI),ES OPREB (P20 WOI),ES OddMRAg (P20),ES OZSTART %,XGF %,ES CORSIFOR%
"Hampus Lindholm","D","Boston",0.0602780391387588,-0.04592665588467035,25.31855385672488,-0.5054668870301626,0.11032151538202536,2.1670588713673555,1.9661395058101174,0.5243055555555556,3.688305496300731,0.8991138098819533,0.829554992500322,2.7698169680390703,0.5597039469094495,0.279445727482679,0.5201191857242327,0.4970714564623194
"Henri Jokiharju","D","Boston",0.05591853208806522,-0.025477183265722597,24.613246668737354,0.016981179645823564,0.0760231865219451,1.567729464350644,2.2526598128533526,0.4103585657370518,5.098925927742386,0.837984320394553,0.9256943225948027,2.9832521845895754,0.9893438367261347,0.357085020242915,0.47513435836259144,0.499194847020934
"Jordan Harris","D","Boston",0.04551143751822776,0.02316791138373892,24.76535658196103,-3.714558426613539,0.1087177972859251,2.060380467059,2.312204746366211,0.4712041884816754,4.143654050418655,0.7994217866827789,0.9546707204180803,3.0447844679871885,0.6181141401176999,0.27689873417721517,0.4557466515856979,0.47073474470734744
"Kevin Shattenkirk","D","Boston",0.06077372758928086,0.03149044678283257,22.309055943892158,2.3572261382521407,0.13316482919199832,2.7909912747564323,1.6838211822910707,0.6237113402061856,3.9442934544078505,0.9810374767062969,0.7655208670062906,2.468066664454035,0.7381133949769076,0.39557399723374825,0.5616975122748802,0.4952662721893491
"Mason Lohrei","D","Boston",0.065756403845326,0.027362360861834432,23.618618827537464,1.106979394046951,0.11923695400953611,2.23485035297185,2.327969117679011,0.4897959183673469,4.252423588293659,0.8840828964297253,0.9449931720550027,2.793562941214813,0.9311876470716043,0.37924528301886795,0.4833494416457654,0.4613466334164589
"Nikita Zadorov","D","Boston",0.0536165587898459,0.04818656781982769,24.1763704774366,-1.7008013535907718,0.1203979658496578,1.6458172135230562,2.1039312832665873,0.43891402714932126,3.8345844356310383,0.7021907587141776,0.8335153525729742,2.5111437897052817,0.5090156330483679,0.28949950932286556,0.45724292789695026,0.5009523809523809
"Victor Söderström","D","Boston",0.07840078292189644,-0.07840078292189644,23.92181251421692,-0.8445431269448945,0.03800718955204986,2.6313064558372976,1.7542043038915316,0.6,2.6313064558372976,0.7498448154185898,0.8047275825709418,3.508408607783063,0.4385510759728829,0.4444444444444444,0.4823479539379028,0.3764705882352941
"Bowen Byram","D","Buffalo",0.07653612341768369,0.08922684901045046,24.018037243621272,1.111108690356167,0.1254817932561285,2.124779919306083,2.757693086758959,0.4351851851851852,4.5057389778192825,0.9267406526510644,1.0230510114322098,2.78783180901862,0.7836067787511796,0.34834324553950724,0.47530239754450215,0.4939852541715173
"Conor Timmins","D","Buffalo",0.07652098247106238,-0.020487115601926637,23.15043799886449,2.6104802194148458,0.07032592973226606,3.0258288109333296,1.9611853404197508,0.6067415730337079,3.754269080232094,1.328850541117075,0.804808053915018,2.689625609718515,0.7284402692987646,0.4206896551724138,0.6228037344920627,0.5677603423680456
"Jacob Bryson","D","Buffalo",0.01920605434813915,0.021521221670226603,24.973351063202266,-1.8914407833350384,0.0639537055457741,1.8327274208264586,1.6698183167529956,0.5232558139534884,4.642909466093695,0.7820315041339334,0.7710867560035297,2.8509093212856023,0.9367273484224121,0.2710997442455243,0.5035234754530007,0.4849537037037037
"Kale Clague","D","Buffalo",0.050555919803311866,-0.050555919803311866,22.222591911463837,0.011996154052114964,0.05130306908081545,1.0858500169664087,0.5429250084832042,0.6666666666666666,5.429250084832043,0.656782401610599,0.3692647713157958,2.1717000339328174,0.5429250084832042,0.391304347826087,0.6401093623574696,0.5
"Mattias Samuelsson","D","Buffalo",0.04994286212846653,-0.022261150143761604,25.317369738329607,-1.6963300505969325,0.06330360085745616,1.9100381269446403,2.1314918228222797,0.4726027397260274,5.176480141139822,0.8795875235757434,0.9370984866934057,2.2975820947305094,0.7197245116023282,0.319364161849711,0.48417146309473114,0.5078299776286354
"Mike Kesselring","D","Buffalo",0.0768136624230213,0.022674003731744434,23.718581589810903,0.880935513502873,0.11257631320731458,1.850470590478643,2.1688311221738936,0.4603960396039604,3.999404179421583,0.8435257472957021,0.9232656735217445,2.5866793200239093,0.676516129852407,0.3403781979977753,0.47743368988367885,0.5157437567861021
"Owen Power","D","Buffalo",0.07769679368503576,0.004317557763318687,24.76290352864661,0.1804231852028369,0.11316738891444836,1.722301380415444,2.364747133427554,0.4214046822742475,4.8525157940276396,0.853999550281293,0.9619735702306377,2.7474807735198747,0.915826924506625,0.38663484486873506,0.4702710302455066,0.51954513148543
"Rasmus Dahlin","D","Buffalo",0.11204999476672368,0.017315228052295312,24.506671412983316,1.340642059917432,0.13222542772005277,2.14040641391468,2.02280166589739,0.5141242937853108,4.833555143510623,0.9736265921473513,0.8699818235710646,2.234490212328512,0.9878798833452369,0.3998855835240275,0.5281092144331254,0.5534420289855072
"Ryan Johnson","D","Buffalo",0.07020833663327523,-0.07020833663327523,22.825112144919704,1.2709745035051694,0.11332866952079579,1.8175822572292701,2.0314154639621256,0.4722222222222222,3.920275456769014,0.7873005116714313,0.8768350983593554,2.316526406272599,1.140443769241895,0.37354988399071926,0.47309877087292607,0.5243296921549155
"Brayden Pachal","D","Calgary",0.06990190259340491,-0.010807291135550682,23.263498171776693,0.808088775136105,0.10152690568839746,1.5955545093620638,1.7728383437356263,0.47368421052631576,4.254812024965504,0.712301707583643,0.7817989871983468,2.3046898468563146,0.8568718661388861,0.3108108108108108,0.4767427724726259,0.4769711163153786
"Daniil Miromanov","D","Calgary",0.10382399514705698,0.03206899164238318,23.170532121609448,2.795483186125239,0.09982902343834565,2.2648831131573357,2.491371424473069,0.47619047619047616,4.3032779149989375,0.9760531723704118,0.9344641634508521,2.3101807754204824,1.0418462320523743,0.330188679245283,0.5108842270467238,0.5670103092783505
"Ilya Solovyov","D","Calgary",0.03380910586013508,-0.03380910586013508,23.16956926969104,0.6463651958819615,0.0727150500618674,1.6597000245881481,1.9363166953528395,0.46153846153846156,4.1492500614703705,0.5617414215127448,0.708723499971679,2.3512417014998763,0.6915416769117284,0.32061068702290074,0.44215421615608297,0.4559386973180077
"Jake Bean","D","Calgary",0.06946134513818931,0.004102008541541619,24.19231764940236,-2.075090442783626,0.11819064156187048,1.655175457793946,2.096555579872332,0.4411764705882353,4.432192059203789,0.78954291438166,0.970642539354403,3.2735692387480264,0.6252885062777129,0.3239910313901345,0.44855666356395796,0.4707227813357731
"Joel Hanley","D","Calgary",0.018071565070971456,0.01733415696578599,23.172398536278994,0.8890192920023329,0.05295903495300723,1.734880379801115,1.5578517696173275,0.5268817204301075,3.6821950918227744,0.7498034445340441,0.7059267492400202,2.549211986646536,0.955954494992451,0.2786259541984733,0.5150703390922567,0.5317693059628543
"Kevin Bahl","D","Calgary",0.03615340131841841,-0.020464849746946345,25.03936763443052,-0.002227390783276629,0.06866753849320391,1.9767574980054836,2.2905285294349254,0.4632352941176471,4.330040233726297,0.8295875850380284,0.8808735500988544,2.7925621797220326,0.7373619238591883,0.2610619469026549,0.48500814663154485,0.48361381753764393
"MacKenzie Weegar","D","Calgary",0.11082930097428564,0.08537669992084976,24.041253350018263,2.4903520369539134,0.1448764438270781,2.014381609190057,2.380632810860976,0.4583333333333333,4.551979220767142,0.8881322815795447,1.0028280498456874,2.773044812651247,0.8633064039385958,0.35919165580182527,0.4696726138671307,0.5377207062600321
"Nikita Okhotyuk","D","Calgary",0.05829547035804212,-0.03255540044801225,24.379079291548333,-5.167275490191518,0.09079722935777362,1.9562453131622695,2.6769672706431056,0.4222222222222222,5.302454401466152,0.7935744758923693,1.0912447707043627,3.371949158213912,0.5920216079306868,0.30414746543778803,0.4210347901133025,0.44487678339818415
"Rasmus Andersson","D","Calgary",0.06981358452766999,0.011160470372964186,24.09404486959489,2.6839473532625657,0.14317081782897936,2.1053254274164885,2.537187053553204,0.45348837209302323,4.844947618221278,0.9472894115152667,1.0319178284108022,2.96904867968992,0.6747837908386182,0.38788659793814434,0.4786206276966987,0.5056360708534622
"Tyson Barrie","D","Calgary",0.08099288350741049,-0.04932553980466411,23.327915995044734,1.303505394256777,0.11098629494343625,2.280048746597739,2.4067181214087245,0.4864864864864865,5.098442336142167,0.89377374807251,1.0571884108984024,2.945062964355413,1.0766896858933768,0.38489208633093525,0.45811946887988614,0.4619164619164619
"Yan Kuznetsov","D","Calgary",0.035433287201710205,-0.035433287201710205,20.856990703440445,1.5876410808022596,0.0744636494047498,0,3.342618384401106,0,3.342618384401106,0.33211084532103363,1.3654769423510238,3.342618384401106,0,0.2,0.19563691947646794,0.47619047619047616
"Jaccob Slavin","D","Carolina",0.07492343328827458,-0.019328100902507108,24.327598291592288,2.7806969788933342,0.09649305205437207,2.5990817890346305,1.8763424680196532,0.5807453416149069,3.683190770557097,1.010012241160423,0.7266599149497642,2.376700459491561,0.8756264850758382,0.3579795021961933,0.5815791066879635,0.5982876712328767
"Jalen Chatfield","D","Carolina",0.07510691230705377,0.07839843834047497,22.15827167259982,4.74987414860784,0.09873117639707588,2.053134064910697,1.9763813895869324,0.5095238095238095,3.3963058830765736,0.9148003866188913,0.727048407222234,2.1106985714035202,0.4797042207735273,0.3691345151199166,0.5571770007387244,0.6176952484980884
"K'Andre Miller","D","Carolina",0.05748635969317972,0.03428850055046065,25.18503633742303,-2.0036356988326407,0.08875288405302648,1.756833038949687,2.359924977693609,0.4267515923566879,4.536300234899938,0.851396147973348,0.9543718856933527,2.9761276107580517,0.6424240217054825,0.29058663028649384,0.47148699727757754,0.4808269423141047
"Mike Reilly","D","Carolina",0.09002272982926285,0.016870214155627686,23.49622638595612,0.7880636629430603,0.13857416064534483,2.6081878332313297,1.9882087581189645,0.5674418604651162,4.339853525786557,1.0069110367769645,0.8748784518723215,2.650945010825286,0.7268720190972559,0.39433293978748524,0.5350816565033034,0.5084745762711864
"Oliver Kylington","D","Carolina",0.06834980606144195,0.041899162651329924,23.520132899622894,2.281352340709039,0.1380933020278893,1.6904841869291687,2.278478686730619,0.42592592592592593,5.32870015445064,0.9236279331822914,0.9819068514815749,2.7929738740568872,0.8452420934645843,0.379746835443038,0.4847079888626743,0.486123545210385
"Sean Walker","D","Carolina",0.11208108498486857,0.0069268106518184476,24.262812072349714,0.19824845882093065,0.1446347759000739,2.3057779779608114,2.2165220562332966,0.5098684210526315,4.522300034194108,0.9986643881802596,0.9524142605345703,2.7966855474621455,0.6099154651380212,0.33361486486486486,0.5118524508676665,0.5243432574430823
"Shayne Gostisbehere","D","Carolina",0.07902008887171985,0.03445400006305697,22.349594476770374,1.7576410390511927,0.1041553506834412,1.6534795816210337,2.0101124325589037,0.45132743362831856,3.7284343507140956,0.7821142848263545,0.8549499128587318,2.4802193724315504,0.6646339494751213,0.3562901744719926,0.477754193105142,0.5008802816901409
"Alec Martinez","D","Chicago",0.0643250303072305,0.02052361738209335,25.063495294988073,0.8473937167077011,0.09382553434613165,1.8454580872427933,1.951518896854448,0.4860335195530726,4.496978327534163,0.8476753616730717,0.9526043516009308,3.54243104102927,1.0181837722718858,0.324736225087925,0.47085758697546126,0.44889779559118237
"Alex Vlasic","D","Chicago",0.038901899990096106,-0.010229687453816295,25.664816079621257,-4.691672368376106,0.07644646809086723,1.7490049647130677,2.107407621416565,0.45353159851301117,5.2326787878710626,0.7208273113792858,0.9007222068295696,3.1109350601863577,0.7598136322114146,0.30481667864845435,0.44452994082814273,0.44709626093874305
"Connor Murphy","D","Chicago",0.04166071382444737,0.008672027539922269,26.014491586736924,-5.772594345620702,0.07049315423423992,1.7113132063885674,2.214640620032264,0.4358974358974359,5.637267032809398,0.7550120836711739,0.9993656249716504,3.1709627059552865,0.9814884566052078,0.2772585669781931,0.4303589129932838,0.44312169312169314
"Ethan Del Mastro","D","Chicago",0,0,25.140868694307613,-7.222587552427789,0.03217734562006807,2.8828136260990758,1.1531254504396302,0.7142857142857143,2.8828136260990758,1.2651004517053648,0.4261294697319023,1.1531254504396302,0.5765627252198151,0.14705882352941177,0.7480357553219242,0.4925373134328358
"Jarred Tinordi","D","Chicago",0.026179626913156836,-0.026179626913156836,25.38432884554832,-6.529119062993567,0.0535884005863942,1.5490391923051472,2.876787071423845,0.35,5.808896971144303,0.6583042670353291,1.0834393259661668,3.153401212906907,0.8021810103008798,0.1869328493647913,0.3779570481444358,0.3879310344827586
"Kevin Korchinski","D","Chicago",0.05352780493680006,0.006496372301590106,24.237785833933458,-2.6958264254451256,0.13112203995579175,1.7256950956037167,2.506009399702789,0.4078014184397163,5.852357280743039,0.7604044962448121,1.0806094586954433,3.4063720582786408,0.8703505699566572,0.41500474833808165,0.4130357047019172,0.446849632779281
"Louis Crevier","D","Chicago",0.024689734732730746,-0.024689734732730746,23.412772206475697,-3.4343883952182246,0.081529238231711,1.6017947729050703,3.5468312828612274,0.3111111111111111,6.349972135445101,0.5383901852410504,1.1825096152958554,3.661245195211589,0.9153112988028973,0.23934426229508196,0.31285388322613383,0.38581560283687943
"Matt Grzelcyk","D","Chicago",0.056081648288803264,-0.01736940254088644,24.291398609067006,0.32403805316983614,0.09147932715031558,2.6130765879843856,2.342090867748968,0.52734375,4.1034980492791835,0.9556569698278764,0.9129821380263593,3.329253134320847,0.6193959319666692,0.35634517766497464,0.5114186927861423,0.4478497281265447
"Nikita Zaitsev","D","Chicago",0.033355130894088654,0.03781707232746182,23.923645032820183,-4.29653025215532,0.06145766023307421,1.4590301660417846,1.9928216902034133,0.422680412371134,4.982054225508533,0.6346038639612236,1.0417816355601173,3.629782364299074,0.8540664386586057,0.4353448275862069,0.37855485157943836,0.42391304347826086
"TJ Brodie","D","Chicago",0.03888418004818503,-0.02522945235474733,24.767286162809345,0.9272229453444214,0.05148280655838778,2.4988151678991013,2.075518609402532,0.5462686567164179,3.918906848016624,1.0158812418526575,0.9115409962685288,3.154242097184112,0.573498563124384,0.3199713672154617,0.5270673035519808,0.5014094432699084
"Wyatt Kaiser","D","Chicago",0.030458219629987678,-0.030458219629987678,25.441892593380143,-5.1067587620196715,0.07580088020112205,1.779465174102805,2.1838890773079878,0.4489795918367347,5.176625961026342,0.7327649594007246,0.9482106229490764,2.7905249321157624,1.0515021483334757,0.328125,0.43591648034316405,0.43902439024390244
"Brent Burns","D","Colorado",0.08320963208728742,-0.008732957954058422,23.97643364139929,3.9295834788598976,0.1505641839541151,2.7258462732761846,1.7725448443708522,0.6059602649006622,3.6642523673548713,1.0811248110585954,0.69985543048652,2.353462902610039,0.3723833706661454,0.35997012696041825,0.6070391943936725,0.6068190061661226
"Cale Makar","D","Colorado",0.15063355200465195,0.03738625194452715,24.546443125681968,7.2560698034250475,0.14448976661535437,2.25623764739015,2.1260700908099492,0.5148514851485149,4.03519425398623,1.0685518990124148,0.8830072607673027,2.487646636866063,0.838857586850184,0.4485677083333333,0.5475375387200802,0.5280739161336176
"Devon Toews","D","Colorado",0.11378835878398402,0.029098665605640242,24.793260799971893,5.371555554129759,0.11497333758048336,2.182274554314262,2.0004183414547403,0.5217391304347826,3.8839291174997874,1.0307089665640878,0.860105862764694,2.3901102261537157,0.7014453924581556,0.41075794621026895,0.5451136465488675,0.5337504115903853
"Erik Johnson","D","Colorado",0.06672250434201506,0.05728660261122373,23.283898076468606,-0.708128729546287,0.07109662962285024,1.9593438898611732,2.405776674892833,0.44886363636363635,4.811553349785666,0.780687425114642,0.94821704887864,2.7778039957525498,1.0912801411885016,0.31868131868131866,0.4515503527568959,0.47240915208613726
"John Ludvig","D","Colorado",0.0752637827912945,0.09122154846364425,23.774319106803773,0.0787231489844534,0.08853216893699174,1.8868337542226392,1.9423288646409522,0.4927536231884058,4.550599054301659,0.72003248019938,0.960312854965414,2.5527750792423944,0.4994559937648163,0.23137254901960785,0.428502680449769,0.509009009009009
"Josh Manson","D","Colorado",0.11941875318510675,-0.0021909561298689827,23.678592132880397,1.1662188076303808,0.11161624872116147,2.394796425557,2.1101003469942796,0.5315985130111525,4.002491928028832,0.980824254936237,0.8559562813757452,2.3613027692555035,0.4521643600702028,0.26152482269503546,0.5339909888775314,0.5491698595146871
"Ronald Attard","D","Colorado",0.08005678221218747,-0.08005678221218747,23.041505213245568,-0.5069957159788847,0.08500045398757146,2.647341961707135,2.2863407851107076,0.5365853658536586,3.8506792170285604,0.9529785636536503,0.7642555558398243,2.647341961707135,0.6016686276607125,0.4140625,0.554949702452189,0.5579937304075235
"Sam Malinski","D","Colorado",0.06465383441111695,0.06231170678831942,22.326674638803606,-0.25734850253391145,0.10415477240938414,1.269655411994364,2.0949314297907007,0.37735849056603776,3.8089662359830916,0.6882580132239631,0.790016387876707,3.0471729887864734,0.38089662359830917,0.20920502092050208,0.4655820412715735,0.48538961038961037
"Samuel Girard","D","Colorado",0.0817635211432028,-0.020612232628932227,23.916234008911722,2.529832459873309,0.15525873655865396,2.2829814378661015,2.14029509799947,0.5161290322580645,3.8932987020752265,0.9959801038199517,0.9105138057054487,2.486819066247003,0.7134316993331566,0.29916317991631797,0.5224145216744435,0.5555004955401388
"Brendan Smith","D","Columbus",0.07602608283738138,0.043794178782171865,24.646336202924864,-0.3977709668410965,0.08455545841544299,1.8452320289411197,1.7254117673215663,0.5167785234899329,4.672990203162576,0.887166419133924,0.9096326555811839,2.420369284714975,0.5511732034499448,0.27705627705627706,0.4937482613489159,0.48157724628312865
"Daemon Hunt","D","Columbus",0.04875880570840264,-0.04875880570840264,21.570838623092058,0.5259658937753949,0.09760794391775957,2.281758203350834,2.770706389783155,0.45161290322580644,4.563516406701668,0.9166881623044698,0.9682448011803823,3.422637305026251,0.8149136440538692,0.45,0.4863240126108797,0.5238095238095238
"Damon Severson","D","Columbus",0.08451427326919522,0.060466025519091596,25.035015211147226,-1.3179206751767407,0.11802551776806501,2.223031248087065,2.5613186119264006,0.46464646464646464,5.1548550680279766,0.9314192730039824,1.0465310070402227,3.366764716305772,0.7087925718538468,0.33617021276595743,0.4709012569229831,0.5072756669361358
"Dante Fabbro","D","Columbus",0.06737765010369703,0.004444102670268554,24.10833073490612,0.2378698942077749,0.09409909490212201,2.370117841540864,1.771603235091151,0.5722543352601156,3.8783746497941416,0.9260772116207892,0.805959687222743,2.8489295267006347,1.220969797157415,0.3731543624161074,0.5346752209719811,0.5083281924737816
"Erik Gudbranson","D","Columbus",0.03550058728559269,0.05694944251028152,25.312160281984454,-3.9782050689491237,0.07421266877078045,1.5254254916319245,2.1417590236044193,0.41596638655462187,5.2850600366641425,0.7205567755153074,1.007957592041876,3.5285094705425326,0.7241919000676814,0.30434782608695654,0.4168647880744154,0.4351464435146444
"Ivan Provorov","D","Columbus",0.058359963597971395,0.01065240537389884,24.89613891614733,-2.9265023108710877,0.0908560031644944,2.1255809643336026,2.4292353878098316,0.4666666666666667,4.9412856183859075,0.8592780180518833,1.032703618160949,3.3401986582385184,0.7867410062793204,0.3066453162530024,0.4541682654869185,0.4833804809052334
"Jake Christiansen","D","Columbus",0.0262609637217829,-0.0262609637217829,24.804892311944933,-5.993852826104664,0.056496240402487234,1.0185784464556666,2.928413033560042,0.25806451612903225,5.220214538085292,0.5518606103518352,1.096656439812579,4.456280703243542,0.6366115290347917,0.36885245901639346,0.3347618456823334,0.3761755485893417
"Zach Werenski","D","Columbus",0.13896443755167018,-0.025715873390106357,25.396893546153493,-1.0743002849252214,0.14909986041106058,2.3215955653120592,2.604716975715969,0.47126436781609193,5.775676772239757,1.0224701785957515,1.0799609398615555,3.694734405771021,0.8918324427723154,0.3843991567111736,0.48632755176588416,0.48990228013029313
"Alexander Petrovic","D","Dallas",0.06589619758951665,-0.06589619758951665,26.97715711333635,-5.448137122997818,0.07765576446150399,0,6.6874100218269605,0,5.015557516370221,0.2766601679365904,3.0682050768623244,5.015557516370221,1.6718525054567401,0.6923076923076923,0.08271190248001231,0.43333333333333335
"Esa Lindell","D","Dallas",0.08636442639506299,-0.01360348078411239,25.053321225800868,-0.6733079208304268,0.09621889665497536,2.153723990084138,1.8917845858847158,0.5323741007194245,4.307447980168276,0.9564607694546146,0.8352595438251067,2.6048418528720316,1.091414184164259,0.2478017585931255,0.5338225851242516,0.49459560193812896
"Ilya Lyubushkin","D","Dallas",0.036934343088765496,-0.036934343088765496,24.47102671251001,-1.5259673676417884,0.07501661974996232,2.140371330435314,2.4407743241806212,0.4672131147540984,4.63747121594318,0.9032366882706352,0.9691541651245471,3.2105569956529707,0.9012089812359216,0.3066132264529058,0.4823975115199948,0.4446145992853497
"Miro Heiskanen","D","Dallas",0.08261701423508891,0.0011377360357763058,24.06507366060871,4.329023027041269,0.12326137205303032,2.3311738825390806,1.7867680057784572,0.5661016949152542,3.8387593874146537,1.0192394792918666,0.7396354906663275,2.3590921326293692,0.781711002528075,0.4228187919463087,0.5794837590508722,0.5740606936416185
"Nils Lundkvist","D","Dallas",0.07226049296396526,-0.020737914911553065,22.601059275138788,3.65784480428164,0.10435266723546165,2.421561168463374,2.009380544044076,0.5465116279069767,3.9414772210095337,0.9919502903808775,0.7969954732606719,2.6534127696992287,0.9531676939696259,0.40716180371352784,0.5544887444556618,0.5413486005089059
"Thomas Harley","D","Dallas",0.11667310438354785,0.019499807374589746,23.747774782486633,3.6254926941882073,0.14907147331978904,2.383025955767408,1.9064207646139264,0.5555555555555556,3.9217798586343626,1.033421734853497,0.7569846817286555,2.600902614580428,0.9123585087795218,0.390125173852573,0.5771995259189681,0.5626518569940993
"Vladislav Kolyachonok","D","Dallas",0.05673413284752446,0.2637187739273842,24.236556491400496,-2.143127200800553,0.0934662190106452,2.2431703474243605,1.6022645338745432,0.5833333333333334,4.165887788073812,1.1681024901980257,0.7620614842707567,3.2045290677490863,0.6409058135498172,0.2962962962962963,0.6051830340059627,0.4482758620689655
"Ben Chiarot","D","Detroit",0.05610620592267354,0.002842321819424674,24.702334054013612,-2.2782353723660163,0.07721371255155993,1.7389815683918972,2.0631984709734374,0.4573643410852713,5.231681837111217,0.7384359191956593,0.9397002167733582,2.9179521232338614,0.6336966732275559,0.2579150579150579,0.4400333818979822,0.4352544910179641
"Erik Gustafsson","D","Detroit",0.07698191846582265,0.0233409865956862,23.30698187173216,1.9985117486113708,0.13113718572345337,2.1569424588224404,1.9730171328763408,0.5222672064777328,3.9627547499296,1.0069453367786378,0.8355333327528824,2.474631658183885,0.7357013037843984,0.392090395480226,0.5465166861522858,0.5529054640069384
"Ian Mitchell","D","Detroit",0.05485880163886577,-0.05485880163886577,24.204265800020202,-1.8374320518696237,0.07158152525405459,1.7859857897398606,1.7859857897398606,0.5,4.097261517638504,0.8530886105099535,0.9067370118929533,3.4669135918479648,1.1556378639493217,0.3018867924528302,0.4847574666773668,0.4661016949152542
"Jacob Bernard-Docker","D","Detroit",0.045696924758575334,0.03273237172083162,24.461031274701927,-3.1163138217073096,0.04482023811990291,1.941125087865322,2.3528788943822083,0.4520547945205479,4.86261638172323,0.7843462936058253,0.9767206839834127,2.882276645618205,0.5490050753558486,0.3128491620111732,0.4453812964453706,0.4752832131822863
"Justin Holl","D","Detroit",0.02199714695642539,-0.02199714695642539,23.13505792514993,-1.217200437061106,0.05426121647528224,1.8018649302027598,1.9144814883404322,0.48484848484848486,4.316968061944112,0.7842949707798691,0.8048747869988557,2.40248657360368,0.5255439379758049,0.3347826086956522,0.49352497865056566,0.45307443365695793
"Moritz Seider","D","Detroit",0.06591277674207252,0.004720971615545711,26.18217299906325,-2.9531068128688536,0.09706271490059468,1.4974354651815058,2.5286881912027317,0.3719298245614035,5.170390379777652,0.7642607256147422,1.0243358735078674,3.1220116774067246,0.7345909829192293,0.2628530050687907,0.4272963092905627,0.45613421880461374
"Simon Edvinsson","D","Detroit",0.06882544361033593,0.004866448541579878,23.911689258711817,-1.7504944286304773,0.09354152826242514,2.137064872405559,1.8422973037978956,0.5370370370370371,4.863664882026445,0.9105445959772138,0.8643647714865994,1.8422973037978956,0.5895351372153266,0.3125,0.5130090655154411,0.4864864864864865
"Travis Hamonic","D","Detroit",0.04267303876272667,0.02010951543038928,23.933339773275165,-2.2237911426464727,0.09931627110268684,1.977650457083153,2.5113021677246388,0.4405594405594406,5.430690937704531,0.7325657979828588,1.0714604851014284,3.2960840951385886,0.6278255419311597,0.33974358974358976,0.4060726857761817,0.43681747269890797
