Player,Position,Team,ES IND XGFP20,ES ACT2XPF,SOO,SOOdiff,SOT%,ES ISF (P20 WOI),ES ISAg (P20 WOI),ES ISF% (WOI),ES P2SAg (P20 WOI),ES XGFP20 (WOI),ES XGAP20 (WOI),ES OPREB (P20 WOI),ES OddMRAg (P20),ES OZSTART %,XGF %,ES CORSIFOR%
"Jacob Trouba","D","Anaheim",0.07448902286605924,-0.02462849384584634,26.688202775101303,-5.40816679026749,0.12457397726800885,1.2465132255053224,3.2409343863138385,0.2777777777777778,4.886331843980864,0.6333517931781805,1.3476414977090971,3.938981792596819,0.7479079353031934,0.19886363636363635,0.31971425450638713,0.44946492271105826
"Radko Gudas","D","Anaheim",0.09562138249111315,-0.09562138249111315,18.3175310459599,4.138665064393892,0.026980130427177333,1.8314848902496574,1.6649862638633248,0.5238095238095238,3.4964711541129825,0.674375587963491,0.8357975713257482,2.330980769408655,0.49949587915899746,0.2727272727272727,0.44655514092230647,0.5213270142180095
"Patrik Nemeth","D","Arizona",0.017055323471980587,-0.017055323471980587,26.04263313329885,-4.520226352574914,0.04326326986666076,0.9528346831824669,1.2704462442432891,0.42857142857142855,4.764173415912334,0.9854706365136516,0.7712119746268762,5.0817849769731565,0.6352231221216446,0.21951219512195122,0.5609838853438834,0.47244094488188976
"Charlie McAvoy","D","Boston",0.07890492847391689,-0.07890492847391689,20.229974338247473,4.211102918406306,0.14244628935738124,1.6502238498092558,1.466865644274894,0.5294117647058824,3.4838059051528734,0.9951675005392485,0.8280644183529559,1.8335820553436175,0.5500746166030852,0.5309734513274337,0.5458260631724308,0.5856573705179283
"Hampus Lindholm","D","Boston",0.023610226402440614,-0.023610226402440614,19.172681691692187,4.555644869077005,0.10375901038152036,0.569696873788406,1.7090906213652182,0.25,3.133332805836233,0.8766131012305171,0.9130309649477346,0.569696873788406,0.8545453106826091,0.4696969696969697,0.48982538919177737,0.6013513513513513
"Nikita Zadorov","D","Boston",0.04453655870727217,-0.04453655870727217,18.269600026323797,4.803651646941142,0.051105509549355596,2.7579785431626607,1.8032936628371243,0.6046511627906976,3.3944351300463516,1.112287291748469,0.8024981973812487,1.8032936628371243,0.42430439125579394,0.4342857142857143,0.5808939424614141,0.6376811594202898
"Bowen Byram","D","Buffalo",0.10636597276536718,-0.10636597276536718,19.574584621621167,6.072302893013379,0.14489483663817848,1.9595919694054809,1.2317435236263021,0.6140350877192983,2.6314520732016455,1.1548127886937858,0.6049012369973319,1.903603627422467,0.27994170991506867,0.36666666666666664,0.6562502610276346,0.606993006993007
"Joel Hanley","D","Calgary",0.06987760426863196,-0.06987760426863196,21.192424958717766,-6.202631246044446,0.059264403535027405,1.8113207547169843,1.2938005390835603,0.5833333333333334,3.8814016172506807,0.6670148403175448,0.9786049134005128,4.140161725067393,0.7762803234501361,0.40350877192982454,0.4053274389849259,0.3959731543624161
"MacKenzie Weegar","D","Calgary",0.1363120239726089,-0.1363120239726089,19.762313854164617,5.963613208843463,0.12299218019394564,1.6652224459650737,1.5542076162340688,0.5172413793103449,3.441459721661152,1.179741458620895,0.790601448881624,1.5542076162340688,0.6660889783860295,0.41450777202072536,0.5987493111624209,0.6363636363636364
"Michael Stone","D","Calgary",0.26269047797750167,0.18788682419090222,20.031526692454324,9.324586529334193,0.16626219805321457,2.7034638130104236,2.027597859757818,0.5714285714285714,3.1540411151788277,1.356976721315143,0.8483255991748418,2.027597859757818,0.9011546043368079,0.4673913043478261,0.6153245787242645,0.663594470046083
