PLAYER CONTRACT SUMMARY
Player Name,Clark#61 Bishop
NHL Player ID,8478056
Official Name,Clark Bishop
Current Team,CAR
Position,C
Number,#64
Export Date,2025-10-18 14:23:24

DATA SUMMARY
Total Contracts,7
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Two-Way Contract,CGY,2025-06-30,1,775000,,"UFACap Percent : 0.8%Signing Team: Calgary FlamesSigning Date: Jun. 30, 2025"
Standard Contract (Extension),CGY,2023-06-14,2,1550000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Jun. 14, 2023"
Standard Contract,CGY,2022-07-13,1,750000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Jul. 13, 2022"
Standard Contract (Extension),OTT,2021-05-20,1,800000,,"UFA (Group 6)Cap Percent : -%Signing Team: Ottawa SenatorsSigning Date: May 20, 2021"
Standard Contract,CAR,2020-10-13,1,700000,,"UFA (Group 6)Cap Percent : -%Signing Team: Carolina HurricanesSigning Date: Oct. 13, 2020"
Standard Contract,CAR,2019-07-15,1,700000,,"RFA (Arb)Cap Percent : -%Signing Team: Carolina HurricanesSigning Date: Jul. 15, 2019"
Entry-Level Contract,CAR,2016-04-04,3,2140000,,"RFACap Percent : -%Signing Team: Carolina HurricanesSigning Date: Apr. 4, 2016"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$775,000",0.8%,"$775,000",$0,$0,"$775,000","$775,000","$350,000"
2023-24,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$275,000"
2024-25,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$275,000"
2022-23,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$250,000"
2021-22,-,"$800,000",1.0%,"$800,000",$0,$0,"$800,000","$800,000","$200,000"
2020-21,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000","$100,000"
2019-20,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000","$65,000"
2016-17,-,"$695,000",1.0%,"$713,333","$55,000","$70,000","$575,000","$645,000","$65,000"
2017-18,-,"$695,000",0.9%,"$713,333",$0,"$70,000","$650,000","$720,000","$65,000"
2018-19,-,"$695,000",0.9%,"$713,333",$0,"$70,000","$650,000","$720,000","$65,000"

