PLAYER CONTRACT SUMMARY
Player Name,Nazem#91 Kadri
NHL Player ID,8475172
Official Name,Nazem Kadri
Current Team,CGY
Position,C
Number,#91
Export Date,2025-10-16 16:26:48

DATA SUMMARY
Total Contracts,5
Total Contract Details,20

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,CGY,2022-08-18,7,49000000,,"UFACap Percent : 7.3%Signing Team: Calgary FlamesSigning Date: Aug. 18, 2022"
Standard Contract (Extension),TOR,2016-04-13,6,27000000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Apr. 13, 2016"
Standard Contract,TOR,2015-07-05,1,4100000,,"RFA (Arb)Cap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Jul. 5, 2015"
Standard Contract,TOR,2013-09-10,2,5800000,,"RFA (Arb)Cap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Sep. 10, 2013"
Entry-Level Contract,TOR,2009-07-06,3,5250000,,"RFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Jul. 6, 2009"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,NMC,"$7,000,000",8.5%,"$7,000,000",$0,"$2,500,000","$4,500,000","$7,000,000",-
2023-24,NMC,"$7,000,000",8.4%,"$7,000,000",$0,"$2,500,000","$4,500,000","$7,000,000",-
2024-25,NMC,"$7,000,000",8.0%,"$7,000,000",$0,"$2,500,000","$4,500,000","$7,000,000",-
2025-26,NMC,"$7,000,000",7.3%,"$7,000,000",$0,"$2,500,000","$4,500,000","$7,000,000",-
2026-27,M-NTC,"$7,000,000",6.7%,"$7,000,000",$0,"$1,000,000","$6,000,000","$7,000,000",-
2027-28,M-NTC,"$7,000,000",6.2%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2028-29,M-NTC,"$7,000,000",5.7%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2016-17,-,"$4,500,000",6.2%,"$4,500,000",$0,"$2,000,000","$3,000,000","$5,000,000",-
2017-18,-,"$4,500,000",6.0%,"$4,500,000",$0,"$2,000,000","$3,000,000","$5,000,000",-
2018-19,M-NTC,"$4,500,000",5.7%,"$4,500,000",$0,"$2,000,000","$2,500,000","$4,500,000",-
2019-20,M-NTC,"$4,500,000",5.5%,"$4,500,000",$0,"$2,000,000","$2,500,000","$4,500,000",-
2020-21,M-NTC,"$4,500,000",5.5%,"$4,500,000",$0,"$2,000,000","$2,000,000","$4,000,000",-
2021-22,M-NTC,"$4,500,000",5.5%,"$4,500,000",$0,"$2,000,000","$2,000,000","$4,000,000",-
2015-16,-,"$4,100,000",5.7%,"$4,100,000",$0,$0,"$4,100,000","$4,100,000",-
2013-14,-,"$2,900,000",4.5%,"$2,900,000",$0,$0,"$2,700,000","$2,700,000",-
2014-15,-,"$2,900,000",4.2%,"$2,900,000",$0,$0,"$3,100,000","$3,100,000",-
2009-10,-,"$900,000",1.6%,"$1,750,000",$0,"$90,000",-,-,-
2010-11,-,"$870,000",1.5%,"$1,720,000","$850,000","$90,000","$810,000","$900,000","$67,500"
2011-12,-,"$870,000",1.4%,"$1,720,000","$850,000","$90,000","$810,000","$900,000","$67,500"
2012-13,-,"$870,000",1.5%,"$1,720,000","$850,000",$0,"$810,000","$810,000","$67,500"

