PLAYER CONTRACT SUMMARY
Player Name,Kyle#24 Chipchura
NHL Player ID,8471231
Official Name,Kyle Chipchura
Current Team,UTA
Position,C
Number,#24
Export Date,2025-10-17 15:52:15

DATA SUMMARY
Total Contracts,6
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,ARI,2013-07-05,3,2625000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jul. 5, 2013"
Standard Contract,ARI,2012-07-06,1,675000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jul. 6, 2012"
Standard Contract,ARI,2011-07-19,1,550000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jul. 19, 2011"
Standard Contract (Extension),ARI,2010-06-18,1,650000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jun. 18, 2010"
Standard Contract,MTL,2009-07-11,1,500000,,"UFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jul. 11, 2009"
Entry-Level Contract,MTL,2006-03-25,3,2828400,,"RFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Mar. 25, 2006"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2013-14,-,"$875,000",1.4%,"$875,000",$0,$0,"$800,000","$800,000",-
2014-15,-,"$875,000",1.3%,"$875,000",$0,$0,"$875,000","$875,000",-
2015-16,-,"$875,000",1.2%,"$875,000",$0,$0,"$950,000","$950,000",-
2012-13,-,"$675,000",1.1%,"$675,000",$0,$0,"$675,000","$675,000",-
2011-12,-,"$550,000",0.9%,"$550,000",$0,$0,"$550,000","$550,000","$105,000"
2010-11,-,"$650,000",1.1%,"$650,000",$0,$0,"$650,000","$650,000",-
2009-10,-,"$500,000",0.9%,"$500,000",$0,$0,"$500,000","$500,000",-
2006-07,-,"$942,800",2.1%,"$942,800",$0,"$295,300","$688,900","$984,200","$70,300"
2007-08,-,"$942,800",1.9%,"$942,800",$0,"$295,300","$688,900","$984,200","$70,300"
2008-09,-,"$942,800",1.7%,"$942,800",$0,"$240,000","$620,000","$860,000","$70,300"

