PLAYER CONTRACT SUMMARY
Player Name,Gustav#14 Nyquist
NHL Player ID,8474679
Official Name,Gustav Nyquist
Current Team,WPG
Position,R
Number,#14
Export Date,2025-10-16 16:53:09

DATA SUMMARY
Total Contracts,6
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,WPG,2025-07-02,1,3250000,,"UFACap Percent : 3.4%Signing Team: Winnipeg JetsSigning Date: Jul. 02, 2025"
Standard Contract,NSH,2023-07-01,2,6370000,,"UFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Jul. 1, 2023"
Standard Contract,CBJ,2019-07-01,4,22000000,,"UFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jul. 1, 2019"
Standard Contract,DET,2015-07-10,4,19000000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Jul. 10, 2015"
Standard Contract,DET,2013-08-21,2,1900000,,"RFA (Arb)Cap Percent : -%Signing Team: Detroit Red WingsSigning Date: Aug. 21, 2013"
Entry-Level Contract,DET,2011-03-25,2,1750000,,"RFA (Arb)Cap Percent : -%Signing Team: Detroit Red WingsSigning Date: Mar. 25, 2011"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$3,250,000",3.4%,"$3,250,000",$0,$0,"$3,250,000","$3,250,000",-
2023-24,-,"$3,185,000",3.8%,"$3,185,000",$0,$0,"$3,185,000","$3,185,000",-
2024-25,-,"$3,185,000",3.6%,"$3,185,000",$0,$0,"$3,185,000","$3,185,000",-
2019-20,-,"$5,500,000",6.7%,"$5,500,000",$0,$0,"$6,000,000","$6,000,000",-
2020-21,-,"$5,500,000",6.7%,"$5,500,000",$0,$0,"$5,000,000","$5,000,000",-
2021-22,-,"$5,500,000",6.7%,"$5,500,000",$0,$0,"$6,000,000","$6,000,000",-
2022-23,-,"$5,500,000",6.7%,"$5,500,000",$0,$0,"$5,000,000","$5,000,000",-
2015-16,-,"$4,750,000",6.7%,"$4,750,000",$0,"$1,000,000","$3,000,000","$4,000,000",-
2016-17,-,"$4,750,000",6.5%,"$4,750,000",$0,$0,"$4,250,000","$4,250,000",-
2017-18,NTC,"$4,750,000",6.3%,"$4,750,000",$0,$0,"$5,250,000","$5,250,000",-
2018-19,NTC,"$4,750,000",6.0%,"$4,750,000",$0,$0,"$5,500,000","$5,500,000",-
2013-14,-,"$950,000",1.5%,"$950,000",$0,$0,"$850,000","$850,000",-
2014-15,-,"$950,000",1.4%,"$950,000",$0,$0,"$1,050,000","$1,050,000",-
2011-12,-,"$762,500",1.2%,"$875,000","$187,500","$87,500","$600,000","$687,500","$65,000"
2012-13,-,"$762,500",1.3%,"$875,000","$37,500","$87,500","$750,000","$837,500","$65,000"

