PLAYER CONTRACT SUMMARY
Player Name,Anton#86 Stralman
NHL Player ID,8471873
Official Name,Anton Stralman
Current Team,TBL
Position,D
Number,#6
Export Date,2025-10-17 13:03:01

DATA SUMMARY
Total Contracts,7
Total Contract Details,16

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,BOS,2022-10-12,1,1000000,,"UFACap Percent : -%Signing Team: Boston BruinsSigning Date: Oct. 12, 2022"
Standard Contract,FLA,2019-07-01,3,16500000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 1, 2019"
Standard Contract,TBL,2014-07-01,5,22500000,,"UFACap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Jul. 1, 2014"
Standard Contract,NYR,2012-07-26,2,3400000,,"UFACap Percent : -%Signing Team: New York RangersSigning Date: Jul. 26, 2012"
Standard Contract,NYR,2011-11-04,1,900000,,"RFA (Arb)Cap Percent : -%Signing Team: New York RangersSigning Date: Nov. 4, 2011"
Standard Contract,CBJ,2010-07-28,1,1950000,,"UFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jul. 28, 2010"
Entry-Level Contract,TOR,2007-05-16,3,2195000,,"RFA (Arb)Cap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: May 16, 2007"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,-,"$1,000,000",1.2%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2019-20,M-NTC,"$5,500,000",6.7%,"$5,500,000",$0,"$1,000,000","$4,500,000","$5,500,000",-
2020-21,M-NTC,"$5,500,000",6.7%,"$5,500,000",$0,"$1,000,000","$4,500,000","$5,500,000",-
2021-22,M-NTC,"$5,500,000",6.7%,"$5,500,000",$0,"$1,000,000","$4,500,000","$5,500,000",-
2014-15,NTC,"$4,500,000",6.5%,"$4,500,000",$0,"$2,000,000","$2,500,000","$4,500,000",-
2015-16,NTC,"$4,500,000",6.3%,"$4,500,000",$0,$0,"$4,500,000","$4,500,000",-
2016-17,NTC,"$4,500,000",6.2%,"$4,500,000",$0,$0,"$4,500,000","$4,500,000",-
2017-18,NTC,"$4,500,000",6.0%,"$4,500,000",$0,$0,"$4,500,000","$4,500,000",-
2018-19,M-NTC,"$4,500,000",5.7%,"$4,500,000",$0,$0,"$4,500,000","$4,500,000",-
2012-13,-,"$1,700,000",2.8%,"$1,700,000",$0,"$200,000","$1,400,000","$1,600,000",-
2013-14,-,"$1,700,000",2.6%,"$1,700,000",$0,$0,"$1,800,000","$1,800,000",-
2011-12,-,"$900,000",1.4%,"$900,000",$0,$0,"$900,000","$900,000",-
2010-11,-,"$1,950,000",3.3%,"$1,950,000",$0,"$100,000","$1,850,000","$1,950,000",-
2007-08,-,"$615,000",1.2%,"$731,667","$150,000",$0,"$565,000","$565,000","$62,500"
2008-09,-,"$615,000",1.1%,"$731,667","$100,000",$0,"$615,000","$615,000","$62,500"
2009-10,-,"$615,000",1.1%,"$731,667","$100,000",$0,"$665,000","$665,000","$62,500"

