PLAYER CONTRACT SUMMARY
Player Name,Tyler#59 Bertuzzi
NHL Player ID,8477479
Official Name,Tyler Bertuzzi
Current Team,CHI
Position,L
Number,#59
Export Date,2025-10-16 16:27:31

DATA SUMMARY
Total Contracts,6
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,CHI,2024-07-01,4,22000000,,"UFACap Percent : 5.8%Signing Team: Chicago BlackhawksSigning Date: Jul. 1, 2024"
Standard Contract,TOR,2023-07-02,1,5500000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Jul. 2, 2023"
Standard Contract,DET,2021-07-31,2,9500000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Jul. 31, 2021"
Standard Contract,DET,2020-10-27,1,3500000,,"RFA (Arb)Cap Percent : -%Signing Team: Detroit Red WingsSigning Date: Oct. 27, 2020"
Standard Contract (Extension),DET,2018-06-25,2,2800000,,"RFA (Arb)Cap Percent : -%Signing Team: Detroit Red WingsSigning Date: Jun. 25, 2018"
Entry-Level Contract,DET,2014-10-17,3,2732500,,"RFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Oct. 17, 2014"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,M-NTC,"$5,500,000",6.3%,"$5,500,000",$0,"$5,000,000","$2,000,000","$7,000,000",-
2025-26,M-NTC,"$5,500,000",5.8%,"$5,500,000",$0,"$3,000,000","$3,000,000","$6,000,000",-
2026-27,M-NTC,"$5,500,000",5.3%,"$5,500,000",$0,"$1,000,000","$3,800,000","$4,800,000",-
2027-28,-,"$5,500,000",4.8%,"$5,500,000",$0,$0,"$4,200,000","$4,200,000",-
2023-24,NMC,"$5,500,000",6.6%,"$5,500,000",$0,"$4,725,000","$775,000","$5,500,000",-
2021-22,-,"$2,375,000",2.9%,"$4,750,000",$0,$0,"$4,250,000","$4,250,000",-
2022-23,-,"$2,375,000",2.9%,"$4,750,000",$0,$0,"$5,250,000","$5,250,000",-
2020-21,-,"$3,500,000",4.3%,"$3,500,000",$0,$0,"$3,500,000","$3,500,000",-
2018-19,-,"$1,400,000",1.8%,"$1,400,000",$0,"$250,000","$1,150,000","$1,400,000",-
2019-20,-,"$1,400,000",1.7%,"$1,400,000",$0,$0,"$1,400,000","$1,400,000",-
2014-15,-,"$675,833",1.0%,"$925,000",$0,"$92,500",-,-,-
2015-16,-,"$661,667",0.9%,"$910,833","$282,500","$92,500","$575,000","$667,500","$65,000"
2016-17,-,"$661,667",0.9%,"$910,833","$257,500","$92,500","$575,000","$667,500","$67,500"
2017-18,-,"$661,667",0.9%,"$910,833","$207,500",$0,"$650,000","$650,000","$67,500"

