PLAYER CONTRACT SUMMARY
Player Name,Vinni#95 Lettieri
NHL Player ID,8479968
Official Name,Vinni Lettieri
Current Team,NYR
Position,R
Number,#95
Export Date,2025-10-18 14:46:45

DATA SUMMARY
Total Contracts,7
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,TOR,2025-07-02,1,775000,,"UFACap Percent : 0.8%Signing Team: Toronto Maple LeafsSigning Date: Jul. 02, 2025"
Standard Contract,MIN,2023-07-01,2,1550000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Jul. 1, 2023"
Standard Contract,BOS,2022-07-13,1,750000,,"UFACap Percent : -%Signing Team: Boston BruinsSigning Date: Jul. 13, 2022"
Standard Contract (Extension),ANA,2021-07-13,1,750000,,"UFACap Percent : -%Signing Team: Anaheim DucksSigning Date: Jul. 13, 2021"
Standard Contract,ANA,2020-10-09,1,750000,,"UFA (Group 6)Cap Percent : -%Signing Team: Anaheim DucksSigning Date: Oct. 9, 2020"
Standard Contract,NYR,2019-07-24,1,700000,,"UFA (Group 6)Cap Percent : -%Signing Team: New York RangersSigning Date: Jul. 24, 2019"
Entry-Level Contract,NYR,2017-03-27,2,1850000,,"RFA (Arb)Cap Percent : -%Signing Team: New York RangersSigning Date: Mar. 27, 2017"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$775,000",0.8%,"$775,000",$0,$0,"$775,000","$775,000",-
2023-24,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$550,000"
2024-25,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$550,000"
2022-23,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$550,000"
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$425,000"
2020-21,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$425,000"
2019-20,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000","$100,000"
2017-18,-,"$925,000",1.2%,"$925,000",$0,"$92,500","$832,500","$925,000","$70,000"
2018-19,-,"$925,000",1.2%,"$925,000",$0,"$92,500","$832,500","$925,000","$70,000"

