PLAYER CONTRACT SUMMARY
Player Name,Yegor#17 Sharangovich
NHL Player ID,8481068
Official Name,Yegor Sharangovich
Current Team,CGY
Position,C
Number,#17
Export Date,2025-10-16 16:27:00

DATA SUMMARY
Total Contracts,4
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),CGY,2024-07-01,5,28750000,,"UFACap Percent : 6.0%Signing Team: Calgary FlamesSigning Date: Jul. 1, 2024"
Standard Contract (Extension),CGY,2023-06-28,2,6200000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Jun. 28, 2023"
Standard Contract,NJD,2021-08-05,2,4000000,,"RFA (Arb)Cap Percent : -%Signing Team: New Jersey DevilsSigning Date: Aug. 5, 2021"
Entry-Level Contract,NJD,2018-07-17,3,2775000,,"RFACap Percent : -%Signing Team: New Jersey DevilsSigning Date: Jul. 17, 2018"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,M-NTC,"$5,750,000",6.0%,"$5,750,000",$0,"$2,000,000","$3,750,000","$5,750,000",-
2026-27,M-NTC,"$5,750,000",5.5%,"$5,750,000",$0,"$1,000,000","$4,750,000","$5,750,000",-
2027-28,M-NTC,"$5,750,000",5.1%,"$5,750,000",$0,"$1,000,000","$4,750,000","$5,750,000",-
2028-29,M-NTC,"$5,750,000",4.7%,"$5,750,000",$0,"$1,000,000","$4,750,000","$5,750,000",-
2029-30,M-NTC,"$5,750,000",4.4%,"$5,750,000",$0,$0,"$5,750,000","$5,750,000",-
2023-24,-,"$3,100,000",3.7%,"$3,100,000",$0,$0,"$3,100,000","$3,100,000",-
2024-25,-,"$3,100,000",3.5%,"$3,100,000",$0,$0,"$3,100,000","$3,100,000",-
2021-22,-,"$2,000,000",2.5%,"$2,000,000",$0,"$150,000","$1,650,000","$1,800,000",-
2022-23,-,"$2,000,000",2.4%,"$2,000,000",$0,"$150,000","$2,050,000","$2,200,000",-
2018-19,-,"$775,833",1.0%,"$925,000","$182,500","$92,500","$650,000","$742,500","$70,000"
2019-20,-,"$775,833",1.0%,"$925,000","$132,500","$92,500","$700,000","$792,500","$70,000"
2020-21,-,"$775,833",1.0%,"$925,000","$132,500","$92,500","$700,000","$792,500","$70,000"

