PLAYER CONTRACT SUMMARY
Player Name,Kris#10 Versteeg
NHL Player ID,8471346
Official Name,Kris Versteeg
Current Team,CAR
Position,R
Number,#32
Export Date,2025-10-17 15:28:41

DATA SUMMARY
Total Contracts,5
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),CGY,2017-06-29,1,1750000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Jun. 29, 2017"
Standard Contract,CGY,2016-10-11,1,950000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Oct. 11, 2016"
Standard Contract,FLA,2012-07-23,4,17600000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 23, 2012"
Standard Contract,CHI,2009-07-08,3,9250000,,"RFA (Arb)Cap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Jul. 8, 2009"
Entry-Level Contract,BOS,2006-06-01,3,1475000,,"RFACap Percent : -%Signing Team: Boston BruinsSigning Date: Jun. 1, 2006"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2017-18,M-NTC,"$1,750,000",2.3%,"$1,750,000",$0,$0,"$1,750,000","$1,750,000",-
2016-17,M-NTC,"$950,000",1.3%,"$950,000",$0,$0,"$950,000","$950,000",-
2012-13,-,"$4,400,000",7.3%,"$4,400,000",$0,$0,"$3,600,000","$3,600,000",-
2013-14,-,"$4,400,000",6.8%,"$4,400,000",$0,$0,"$4,600,000","$4,600,000",-
2014-15,-,"$4,400,000",6.4%,"$4,400,000",$0,$0,"$4,700,000","$4,700,000",-
2015-16,-,"$4,400,000",6.2%,"$4,400,000",$0,$0,"$4,700,000","$4,700,000",-
2009-10,-,"$3,083,333",5.4%,"$3,083,333",$0,$0,"$3,083,333","$3,083,333",-
2010-11,-,"$3,083,333",5.2%,"$3,083,333",$0,$0,"$3,083,333","$3,083,333",-
2011-12,-,"$3,083,333",4.8%,"$3,083,333",$0,$0,"$3,083,333","$3,083,333",-
2006-07,-,"$491,667",1.1%,"$491,667",$0,"$40,000","$450,000","$490,000","$50,000"
2007-08,-,"$491,667",1.0%,"$491,667",$0,"$20,000","$475,000","$495,000","$45,000"
2008-09,-,"$491,667",0.9%,"$491,667",$0,"$15,000","$475,000","$490,000","$40,000"

