PLAYER CONTRACT SUMMARY
Player Name,Mackenzie#39 Blackwood
NHL Player ID,8478406
Official Name,Mackenzie Blackwood
Current Team,COL
Position,G
Number,#39
Export Date,2025-10-16 16:29:15

DATA SUMMARY
Total Contracts,4
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),COL,2024-12-27,5,26250000,,"UFACap Percent : 5.5%Signing Team: Colorado AvalancheSigning Date: Dec. 27, 2024"
Standard Contract,SJS,2023-07-01,2,4700000,,"UFACap Percent : -%Signing Team: San Jose SharksSigning Date: Jul. 1, 2023"
Standard Contract,NJD,2020-12-23,3,8400000,,"UFA (No QO)Cap Percent : -%Signing Team: New Jersey DevilsSigning Date: Dec. 23, 2020"
Entry-Level Contract,NJD,2015-12-30,3,2775000,,"RFACap Percent : -%Signing Team: New Jersey DevilsSigning Date: Dec. 30, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,M-NTC,"$5,250,000",5.5%,"$5,250,000",$0,$0,"$5,250,000","$5,250,000",-
2026-27,M-NTC,"$5,250,000",5.0%,"$5,250,000",$0,"$1,000,000","$4,250,000","$5,250,000",-
2027-28,M-NTC,"$5,250,000",4.6%,"$5,250,000",$0,$0,"$5,250,000","$5,250,000",-
2028-29,M-NTC,"$5,250,000",4.3%,"$5,250,000",$0,$0,"$5,250,000","$5,250,000",-
2029-30,M-NTC,"$5,250,000",4.0%,"$5,250,000",$0,$0,"$5,250,000","$5,250,000",-
2023-24,-,"$2,350,000",2.8%,"$2,350,000",$0,$0,"$2,200,000","$2,200,000",-
2024-25,-,"$2,350,000",2.7%,"$2,350,000",$0,$0,"$2,500,000","$2,500,000",-
2020-21,-,"$2,800,000",3.4%,"$2,800,000",$0,$0,"$1,475,000","$1,475,000",-
2021-22,-,"$2,800,000",3.4%,"$2,800,000",$0,$0,"$2,800,000","$2,800,000",-
2022-23,-,"$2,800,000",3.4%,"$2,800,000",$0,$0,"$4,125,000","$4,125,000",-
2015-16,-,"$709,167",1.0%,"$925,000",$0,"$92,500",-,-,-
2016-17,-,"$703,333",1.0%,"$919,167",$0,"$92,500",-,-,-
2017-18,-,"$697,500",0.9%,"$913,333","$257,500","$92,500","$650,000","$742,500","$70,000"
2018-19,-,"$697,500",0.9%,"$913,333","$257,500",$0,"$650,000","$650,000","$70,000"
2019-20,-,"$697,500",0.9%,"$913,333","$132,500",$0,"$700,000","$700,000","$70,000"

