PLAYER CONTRACT SUMMARY
Player Name,Leon#29 Draisaitl
NHL Player ID,8477934
Official Name,Leon Draisaitl
Current Team,EDM
Position,C
Number,#29
Export Date,2025-10-16 16:31:21

DATA SUMMARY
Total Contracts,3
Total Contract Details,19

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),EDM,,8,112000000,,"UFACap Percent : 14.7%Signing Team: Edmonton OilersSigning Date: Sept. 1, 2024"
Standard Contract,EDM,2017-08-16,8,68000000,,"UFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Aug. 16, 2017"
Entry-Level Contract,EDM,2014-08-12,3,10200000,,"RFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Aug. 12, 2014"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,NMC,"$14,000,000",14.7%,"$14,000,000",$0,"$15,500,000","$1,000,000","$16,500,000",-
2026-27,NMC,"$14,000,000",13.5%,"$14,000,000",$0,"$15,500,000","$1,000,000","$16,500,000",-
2027-28,NMC,"$14,000,000",12.3%,"$14,000,000",$0,"$15,500,000","$1,000,000","$16,500,000",-
2028-29,NMC,"$14,000,000",11.4%,"$14,000,000",$0,"$13,000,000","$1,000,000","$14,000,000",-
2029-30,NMC,"$14,000,000",10.7%,"$14,000,000",$0,"$11,500,000","$1,000,000","$12,500,000",-
2030-31,NMC,"$14,000,000",10.1%,"$14,000,000",$0,"$11,000,000","$1,000,000","$12,000,000",-
2031-32,NMC,"$14,000,000",9.5%,"$14,000,000",$0,"$11,000,000","$1,000,000","$12,000,000",-
2032-33,NMC,"$14,000,000",9.1%,"$14,000,000",$0,"$11,000,000","$1,000,000","$12,000,000",-
2017-18,-,"$8,500,000",11.3%,"$8,500,000",$0,$0,"$9,000,000","$9,000,000",-
2018-19,-,"$8,500,000",10.7%,"$8,500,000",$0,$0,"$9,000,000","$9,000,000",-
2019-20,-,"$8,500,000",10.4%,"$8,500,000",$0,$0,"$9,000,000","$9,000,000",-
2020-21,-,"$8,500,000",10.4%,"$8,500,000",$0,"$7,000,000","$2,000,000","$9,000,000",-
2021-22,-,"$8,500,000",10.4%,"$8,500,000",$0,$0,"$8,000,000","$8,000,000",-
2022-23,"M-NTC, NMC","$8,500,000",10.3%,"$8,500,000",$0,"$7,000,000","$1,000,000","$8,000,000",-
2023-24,"M-NTC, NMC","$8,500,000",10.2%,"$8,500,000",$0,$0,"$8,000,000","$8,000,000",-
2024-25,"M-NTC, NMC","$8,500,000",9.7%,"$8,500,000",$0,$0,"$8,000,000","$8,000,000",-
2014-15,-,"$925,000",1.3%,"$3,400,000","$2,475,000","$92,500","$832,500","$925,000","$70,000"
2015-16,-,"$925,000",1.3%,"$3,400,000","$2,475,000","$92,500","$832,500","$925,000","$70,000"
2016-17,-,"$925,000",1.3%,"$3,400,000","$2,475,000","$92,500","$832,500","$925,000","$70,000"

