PLAYER CONTRACT SUMMARY
Player Name,MacKenzie#52 Weegar
NHL Player ID,8477346
Official Name,MacKenzie Weegar
Current Team,CGY
Position,D
Number,#52
Export Date,2025-10-16 16:27:21

DATA SUMMARY
Total Contracts,6
Total Contract Details,17

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),CGY,2022-10-07,8,50000000,,"UFACap Percent : 6.5%Signing Team: Calgary FlamesSigning Date: Oct. 7, 2022"
Standard Contract,FLA,2020-11-06,3,9750000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Nov. 6, 2020"
Standard Contract,FLA,2019-07-22,1,1600000,,"RFA (Arb)Cap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 22, 2019"
Standard Contract,FLA,2018-07-25,1,900000,,"RFA (Arb)Cap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 25, 2018"
Standard Contract,FLA,2017-08-03,1,675000,,"RFA (Arb)Cap Percent : -%Signing Team: Florida PanthersSigning Date: Aug. 3, 2017"
Entry-Level Contract,FLA,2014-05-31,3,2400000,,"RFACap Percent : -%Signing Team: Florida PanthersSigning Date: May 31, 2014"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,NTC,"$6,250,000",7.5%,"$6,250,000",$0,"$2,000,000","$4,250,000","$6,250,000",-
2024-25,NTC,"$6,250,000",7.1%,"$6,250,000",$0,"$2,000,000","$4,250,000","$6,250,000",-
2025-26,NTC,"$6,250,000",6.5%,"$6,250,000",$0,"$2,000,000","$4,250,000","$6,250,000",-
2026-27,NTC,"$6,250,000",6.0%,"$6,250,000",$0,"$2,000,000","$4,250,000","$6,250,000",-
2027-28,M-NTC,"$6,250,000",5.5%,"$6,250,000",$0,$0,"$6,250,000","$6,250,000",-
2028-29,M-NTC,"$6,250,000",5.1%,"$6,250,000",$0,$0,"$6,250,000","$6,250,000",-
2029-30,M-NTC,"$6,250,000",4.8%,"$6,250,000",$0,$0,"$6,250,000","$6,250,000",-
2030-31,M-NTC,"$6,250,000",4.5%,"$6,250,000",$0,$0,"$6,250,000","$6,250,000",-
2020-21,-,"$3,250,000",4.0%,"$3,250,000",$0,$0,"$2,000,000","$2,000,000",-
2021-22,-,"$3,250,000",4.0%,"$3,250,000",$0,$0,"$3,000,000","$3,000,000",-
2022-23,-,"$3,250,000",3.9%,"$3,250,000",$0,$0,"$4,750,000","$4,750,000",-
2019-20,-,"$1,600,000",2.0%,"$1,600,000",$0,$0,"$1,600,000","$1,600,000",-
2018-19,-,"$900,000",1.1%,"$900,000",$0,$0,"$900,000","$900,000",-
2017-18,-,"$675,000",0.9%,"$675,000",$0,$0,"$675,000","$675,000","$85,000"
2014-15,-,"$680,000",1.0%,"$800,000","$145,000","$80,000","$575,000","$655,000","$65,000"
2015-16,-,"$680,000",1.0%,"$800,000","$120,000","$80,000","$600,000","$680,000","$65,000"
2016-17,-,"$680,000",0.9%,"$800,000","$95,000","$80,000","$625,000","$705,000","$65,000"

