PLAYER CONTRACT SUMMARY
Player Name,Gabriel#92 Landeskog
NHL Player ID,8476455
Official Name,Gabriel Landeskog
Current Team,COL
Position,L
Number,#92
Export Date,2025-10-16 16:28:41

DATA SUMMARY
Total Contracts,3
Total Contract Details,18

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),COL,2021-07-27,8,56000000,,"UFACap Percent : 7.3%Signing Team: Colorado AvalancheSigning Date: Jul. 27, 2021"
Standard Contract (Extension),COL,2013-08-16,7,39000000,,"UFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: Aug. 16, 2013"
Entry-Level Contract,COL,2011-07-28,3,10725000,,"RFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: Jul. 28, 2011"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2021-22,NMC,"$7,000,000",8.6%,"$7,000,000",$0,$0,"$6,000,000","$6,000,000",-
2022-23,NMC,"$7,000,000",8.5%,"$7,000,000",$0,$0,"$7,500,000","$7,500,000",-
2023-24,NMC,"$7,000,000",8.4%,"$7,000,000",$0,$0,"$9,000,000","$9,000,000",-
2024-25,NMC,"$7,000,000",8.0%,"$7,000,000",$0,$0,"$9,000,000","$9,000,000",-
2025-26,"M-NTC, NMC","$7,000,000",7.3%,"$7,000,000",$0,$0,"$7,500,000","$7,500,000",-
2026-27,"M-NTC, NMC","$7,000,000",6.7%,"$7,000,000",$0,"$1,000,000","$5,000,000","$6,000,000",-
2027-28,"M-NTC, NMC","$7,000,000",6.2%,"$7,000,000",$0,$0,"$5,500,000","$5,500,000",-
2028-29,"M-NTC, NMC","$7,000,000",5.7%,"$7,000,000",$0,$0,"$5,500,000","$5,500,000",-
2014-15,-,"$5,571,429",8.1%,"$5,571,429",$0,$0,"$4,500,000","$4,500,000",-
2015-16,-,"$5,571,429",7.8%,"$5,571,429",$0,$0,"$4,500,000","$4,500,000",-
2016-17,-,"$5,571,429",7.6%,"$5,571,429",$0,$0,"$5,500,000","$5,500,000",-
2017-18,-,"$5,571,429",7.4%,"$5,571,429",$0,$0,"$6,000,000","$6,000,000",-
2018-19,M-NTC,"$5,571,429",7.0%,"$5,571,429",$0,$0,"$6,000,000","$6,000,000",-
2019-20,M-NTC,"$5,571,429",6.8%,"$5,571,429",$0,$0,"$6,000,000","$6,000,000",-
2020-21,M-NTC,"$5,571,429",6.8%,"$5,571,429",$0,$0,"$6,500,000","$6,500,000",-
2011-12,-,"$925,000",1.4%,"$3,575,000","$2,650,000","$92,500","$832,500","$925,000","$70,000"
2012-13,-,"$925,000",1.5%,"$3,575,000","$2,650,000","$92,500","$832,500","$925,000","$70,000"
2013-14,-,"$925,000",1.4%,"$3,575,000","$2,650,000","$92,500","$832,500","$925,000","$70,000"

