PLAYER CONTRACT SUMMARY
Player Name,Patrick#18 Eaves
NHL Player ID,8470622
Official Name,Patrick Eaves
Current Team,DAL
Position,R
Number,#18
Export Date,2025-10-17 15:16:27

DATA SUMMARY
Total Contracts,9
Total Contract Details,17

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),ANA,2017-06-23,3,9450000,,"UFACap Percent : -%Signing Team: Anaheim DucksSigning Date: Jun. 23, 2017"
Standard Contract,DAL,2016-07-01,1,1000000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jul. 1, 2016"
Standard Contract,DAL,2015-07-01,1,1150000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jul. 1, 2015"
Standard Contract,DAL,2014-07-01,1,650000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jul. 1, 2014"
Standard Contract,DET,2011-07-01,3,3600000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Jul. 1, 2011"
Standard Contract,DET,2010-07-07,1,750000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Jul. 7, 2010"
Standard Contract,DET,2009-08-04,1,500000,,"RFA (Arb)Cap Percent : -%Signing Team: Detroit Red WingsSigning Date: Aug. 4, 2009"
Standard Contract (Extension),CAR,2008-06-04,3,4200000,,"UFACap Percent : -%Signing Team: Carolina HurricanesSigning Date: Jun. 4, 2008"
Entry-Level Contract,OTT,2005-08-22,3,2826400,,"RFA (Arb)Cap Percent : -%Signing Team: Ottawa SenatorsSigning Date: Aug. 22, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2017-18,M-NTC,"$3,150,000",4.2%,"$3,150,000",$0,$0,"$3,300,000","$3,300,000",-
2018-19,M-NTC,"$3,150,000",4.0%,"$3,150,000",$0,$0,"$3,150,000","$3,150,000",-
2019-20,M-NTC,"$3,150,000",3.9%,"$3,150,000",$0,$0,"$3,000,000","$3,000,000",-
2016-17,-,"$1,000,000",1.4%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2015-16,-,"$1,150,000",1.6%,"$1,150,000",$0,$0,"$1,150,000","$1,150,000",-
2014-15,-,"$650,000",0.9%,"$650,000",$0,$0,"$650,000","$650,000",-
2011-12,-,"$1,200,000",1.9%,"$1,200,000",$0,$0,"$1,200,000","$1,200,000",-
2012-13,-,"$1,200,000",2.0%,"$1,200,000",$0,$0,"$1,200,000","$1,200,000",-
2013-14,-,"$1,200,000",1.9%,"$1,200,000",$0,$0,"$1,200,000","$1,200,000",-
2010-11,-,"$750,000",1.3%,"$750,000",$0,$0,"$750,000","$750,000",-
2009-10,-,"$500,000",0.9%,"$500,000",$0,$0,"$500,000","$500,000",-
2008-09,-,"$1,400,000",2.5%,"$1,400,000",$0,$0,"$1,100,000","$1,100,000",-
2009-10,-,"$1,400,000",2.5%,"$1,400,000",$0,$0,"$1,400,000","$1,400,000",-
2010-11,-,"$1,400,000",2.4%,"$1,400,000",$0,$0,"$1,700,000","$1,700,000",-
2005-06,-,"$942,133",2.4%,"$942,133",$0,"$282,700","$659,700","$942,400","$70,300"
2006-07,-,"$942,133",2.1%,"$942,133",$0,"$282,700","$659,700","$942,400","$70,300"
2007-08,-,"$942,133",1.9%,"$942,133",$0,"$141,600","$800,000","$941,600","$70,300"

