PLAYER CONTRACT SUMMARY
Player Name,Matt#33 Benning
NHL Player ID,8476988
Official Name,Matt Benning
Current Team,EDM
Position,D
Number,#83
Export Date,2025-10-18 14:46:15

DATA SUMMARY
Total Contracts,4
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,SJS,2022-07-14,4,5000000,,"UFACap Percent : 1.3%Signing Team: San Jose SharksSigning Date: Jul. 14, 2022"
Standard Contract,NSH,2020-10-09,2,2000000,,"UFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Oct. 9, 2020"
Standard Contract (Extension),EDM,2018-06-19,2,3800000,,"UFA (No QO)Cap Percent : -%Signing Team: Edmonton OilersSigning Date: Jun. 19, 2018"
Entry-Level Contract,EDM,2016-08-27,2,2150000,,"RFA (Arb)Cap Percent : -%Signing Team: Edmonton OilersSigning Date: Aug. 27, 2016"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,-,"$100,000",0.1%,"$1,250,000",$0,$0,"$1,250,000","$1,250,000",-
2023-24,-,"$100,000",0.1%,"$1,250,000",$0,$0,"$1,250,000","$1,250,000",-
2024-25,-,"$100,000",0.1%,"$1,250,000",$0,$0,"$1,250,000","$1,250,000",-
2025-26,-,"$100,000",0.1%,"$1,250,000",$0,$0,"$1,250,000","$1,250,000",-
2020-21,-,"$1,000,000",1.2%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2021-22,-,"$1,000,000",1.2%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2018-19,-,"$1,900,000",2.4%,"$1,900,000",$0,$0,"$1,800,000","$1,800,000",-
2019-20,-,"$1,900,000",2.3%,"$1,900,000",$0,$0,"$2,000,000","$2,000,000",-
2016-17,-,"$925,000",1.3%,"$1,075,000",$0,"$92,500","$832,500","$925,000","$70,000"
2017-18,-,"$925,000",1.2%,"$1,075,000","$300,000","$92,500","$832,500","$925,000","$70,000"

