PLAYER CONTRACT SUMMARY
Player Name,Brady#76 Skjei
NHL Player ID,8476869
Official Name,Brady Skjei
Current Team,NSH
Position,D
Number,#76
Export Date,2025-10-16 16:38:21

DATA SUMMARY
Total Contracts,3
Total Contract Details,16

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,NSH,2024-07-01,7,49000000,,"UFACap Percent : 7.3%Signing Team: Nashville PredatorsSigning Date: Jul. 1, 2024"
Standard Contract,NYR,2018-07-28,6,31500000,,"UFACap Percent : -%Signing Team: New York RangersSigning Date: Jul. 28, 2018"
Entry-Level Contract,NYR,2015-04-01,3,2775000,,"RFA (Arb)Cap Percent : -%Signing Team: New York RangersSigning Date: Apr. 1, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,NMC,"$7,000,000",8.0%,"$7,000,000",$0,"$4,000,000","$6,000,000","$10,000,000",-
2025-26,NMC,"$7,000,000",7.3%,"$7,000,000",$0,"$1,000,000","$7,500,000","$8,500,000",-
2026-27,NMC,"$7,000,000",6.7%,"$7,000,000",$0,"$2,000,000","$4,000,000","$6,000,000",-
2027-28,NMC,"$7,000,000",6.2%,"$7,000,000",$0,"$1,000,000","$5,500,000","$6,500,000",-
2028-29,NMC,"$7,000,000",5.7%,"$7,000,000",$0,"$1,000,000","$5,000,000","$6,000,000",-
2029-30,NMC,"$7,000,000",5.3%,"$7,000,000",$0,"$2,000,000","$4,000,000","$6,000,000",-
2030-31,NMC,"$7,000,000",5.0%,"$7,000,000",$0,"$2,000,000","$4,000,000","$6,000,000",-
2018-19,-,"$5,250,000",6.6%,"$5,250,000",$0,"$1,000,000","$4,700,000","$5,700,000",-
2019-20,-,"$5,250,000",6.4%,"$5,250,000",$0,"$1,000,000","$4,400,000","$5,400,000",-
2020-21,-,"$5,250,000",6.4%,"$5,250,000",$0,$0,"$4,200,000","$4,200,000",-
2021-22,M-NTC,"$5,250,000",6.4%,"$5,250,000",$0,"$1,000,000","$4,400,000","$5,400,000",-
2022-23,M-NTC,"$5,250,000",6.4%,"$5,250,000",$0,$0,"$5,400,000","$5,400,000",-
2023-24,M-NTC,"$5,250,000",6.3%,"$5,250,000",$0,$0,"$5,400,000","$5,400,000",-
2015-16,-,"$925,000",1.3%,"$925,000",$0,"$92,500","$832,500","$925,000","$70,000"
2016-17,-,"$925,000",1.3%,"$925,000",$0,"$92,500","$832,500","$925,000","$70,000"
2017-18,-,"$925,000",1.2%,"$925,000",$0,"$92,500","$832,500","$925,000","$70,000"

